IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
29,32,29,25	88,77,89,96	43,40,34,33	91,90,104,89	78	39
2,0,0,2	0,0,0,1	0,0,0,4	0,0,1,0	58	39
0,1,0,0	3,2,4,1	0,3,0,0	0,0,1,0	71	39
0,1,0,0	40,46,29,38	0,3,0,0	40,25,48,36	78	39
3,2,4,1	40,46,29,38	0,0,1,0	40,25,48,36	78	39
64,81,99,66	0,0,2,0	82,66,63,70	1,0,0,0	78	39
63,78,98,66	0,0,0,1	81,64,63,67	0,0,0,0	78	39
69,81,101,67	1,0,1,1	85,69,65,75	1,1,0,0	78	39
143,161,176,132	0,0,0,0	167,137,171,153	4,0,0,2	78	39
10,10,14,13	0,1,1,1	3,2,3,5	0,1,0,1	57	39
2,2,5,2	0,0,0,0	1,0,0,1	1,0,0,0	57	39
10,7,22,8	0,0,2,0	9,6,5,3	1,1,0,0	57	39
28,21,25,19	14,13,14,16	40,25,17,28	14,6,29,23	78	39
1,1,0,2	0,0,1,1	0,0,0,1	1,0,0,2	78	39
8,6,6,4	50,54,44,51	4,10,6,3	44,46,40,58	49	39
49,52,35,72	2,2,4,2	58,48,47,53	3,8,2,7	78	39
34,32,31,38	0,0,0,0	21,26,28,26	1,0,2,0	78	39
38,37,36,46	0,0,1,0	31,29,27,24	1,0,1,0	78	39
1,3,2,0	9,4,5,6	2,4,0,1	6,7,6,1	78	39
0,0,0,0	9,18,11,19	0,1,0,0	8,7,9,16	57	39
22,26,14,23	0,0,0,0	26,20,25,23	2,0,3,2	78	39
75,78,38,88	0,0,0,1	72,50,85,69	4,2,0,3	78	39
1,0,0,1	1,0,5,1	0,0,0,0	13,3,2,6	55	39
1,0,0,1	15,8,15,7	0,0,0,0	14,18,18,22	78	39
1,0,5,1	15,8,15,7	13,3,2,6	14,18,18,22	78	39
0,7,1,0	55,55,53,70	0,2,5,1	52,58,43,52	78	39
148,110,117,132	7,8,20,13	144,126,165,176	10,6,14,7	78	39
70,89,73,54	3,2,2,2	63,71,70,80	3,3,4,6	67	39
22,73,45,41	1,5,3,2	27,34,37,27	6,0,1,0	78	39
29,68,31,40	9,8,3,5	32,26,42,34	24,10,23,11	78	39
19,49,28,29	9,8,3,5	32,18,36,22	24,10,23,11	78	39
3,2,0,1	1,0,0,1	0,5,3,0	0,0,0,0	63	39
14,12,21,10	15,30,19,15	8,16,11,9	21,25,18,21	63	39
2,4,9,6	10,15,21,18	9,4,7,9	12,16,26,18	78	39
1,2,1,0	0,1,0,0	0,1,1,2	1,0,0,0	43	39
0,0,0,1	31,24,33,20	3,0,1,0	19,21,18,26	51	39
232,192,183,207	87,87,83,92	197,170,165,184	101,82,94,86	57	39
4,4,6,4	3,9,4,6	0,4,2,7	4,4,1,2	78	39
4,4,6,4	3,1,6,10	1,3,2,6	3,3,4,5	78	39
2,3,1,2	16,19,15,13	0,1,1,0	22,16,17,17	50	39
17,15,21,13	45,41,49,51	19,16,11,23	33,38,45,59	44	39
17,20,16,12	45,41,49,51	14,11,14,14	33,38,45,59	78	39
17,20,14,11	17,15,19,12	13,11,14,13	18,16,11,22	78	39
4,2,4,3	217,145,155,180	4,2,3,7	246,169,209,228	78	39
51,52,41,61	8,11,4,6	61,47,66,46	7,13,4,6	78	39
0,1,0,0	3,1,2,2	0,0,0,2	3,3,1,7	78	39
37,30,41,53	0,0,0,0	37,49,32,29	0,0,1,0	78	39
6,8,10,6	72,75,60,55	11,2,8,4	93,49,65,88	78	39
4,6,10,6	0,0,1,3	4,10,5,2	2,0,0,0	77	39
7,33,12,19	98,86,72,81	15,10,20,18	126,104,107,91	78	39
1,2,3,0	1,2,0,4	1,1,0,0	0,2,1,1	43	39
0,1,4,1	0,1,0,0	0,0,0,1	0,1,0,1	78	39
6,3,8,6	9,3,10,5	3,6,2,3	4,0,8,1	78	39
1,4,1,2	1,0,0,0	6,2,1,3	3,1,1,2	65	39
7,27,14,6	37,35,37,48	6,18,10,13	47,45,39,39	78	39
7,27,14,4	13,18,14,13	8,19,9,11	17,14,15,14	78	39
4,3,2,0	0,0,0,2	3,2,2,0	0,0,4,0	78	39
12,10,8,9	168,159,159,136	12,7,10,7	171,139,142,154	78	39
72,48,45,49	0,1,0,0	57,62,75,65	0,2,1,0	48	39
115,91,93,104	0,0,0,0	148,137,146,143	0,0,1,0	78	39
2,3,1,2	59,40,46,41	4,1,2,1	47,30,49,44	78	39
11,7,5,6	94,88,70,108	4,6,11,7	120,92,98,93	78	39
83,93,91,84	10,6,1,4	62,72,65,94	5,2,3,6	78	39
116,126,112,102	32,44,32,51	106,106,95,107	49,22,40,45	78	39
61,69,68,50	32,44,32,51	46,63,56,78	49,22,40,45	78	39
17,23,27,13	61,64,55,56	17,37,21,30	67,54,41,36	78	39
7,13,22,9	119,138,112,144	6,11,4,13	97,81,79,108	42	39
2,3,3,0	49,62,34,54	0,0,1,2	34,27,36,43	78	39
3,11,7,7	0,0,2,0	4,5,7,4	0,0,4,0	75	39
3,11,7,6	0,1,0,0	5,5,7,4	1,1,0,0	75	39
16,22,18,16	22,40,37,26	28,13,15,19	40,16,18,26	75	39
25,21,28,25	576,574,571,554	37,25,21,29	498,466,498,515	78	39
3,3,2,2	12,13,8,13	3,2,2,5	18,6,9,17	78	39
12,14,20,14	17,38,23,18	12,10,24,19	17,19,33,26	69	39
39,37,39,46	1,2,6,3	45,43,54,54	2,6,4,8	46	39
4,6,10,2	48,46,43,43	2,15,3,12	33,42,31,32	78	39
0,0,0,0	77,105,84,97	1,0,2,2	83,86,98,71	50	39
6,10,7,9	48,48,38,45	12,8,5,7	30,32,35,28	78	39
5,2,5,5	51,32,53,28	6,3,3,4	35,23,31,44	68	39
212,160,204,185	1,0,0,1	211,218,211,198	0,0,2,0	78	39
12,9,5,5	1,2,0,1	4,8,6,11	0,0,0,4	78	39
13,8,9,9	23,23,11,6	8,6,7,8	16,15,13,26	78	39
9,9,8,9	23,23,11,6	6,4,3,9	16,15,13,26	78	39
0,1,1,0	0,0,0,1	2,1,0,0	0,0,0,0	78	39
3,5,0,7	1,2,3,1	6,9,0,2	2,1,2,0	78	39
18,15,16,28	10,10,10,6	9,15,15,8	4,3,5,5	78	39
69,76,77,72	29,23,22,30	63,60,80,72	28,14,29,30	78	39
47,50,43,52	29,23,22,30	44,37,41,50	28,14,29,30	78	39
25,16,14,13	24,26,34,20	22,13,17,15	19,23,39,22	78	39
6,0,6,3	40,42,45,44	5,1,5,5	41,36,30,35	51	39
1,2,0,0	40,42,45,44	0,1,1,0	41,36,30,35	78	39
0,2,0,0	5,0,6,3	0,1,1,0	5,1,5,5	78	39
4,3,6,2	54,72,60,63	3,2,7,2	66,55,47,63	78	39
1,9,2,1	53,72,65,62	4,3,2,6	49,35,38,45	52	39
28,43,34,39	4,3,5,6	44,27,64,46	2,8,6,5	78	39
121,116,135,110	0,0,0,0	124,117,136,137	0,0,1,0	78	39
29,38,34,16	1,0,0,2	27,19,26,31	3,4,0,0	78	39
4,2,1,2	6,3,4,11	10,1,3,9	5,10,11,5	78	39
0,2,0,0	11,8,13,13	0,0,0,0	5,6,6,10	78	39
695,548,593,645	62,58,43,39	641,596,686,686	61,39,56,56	78	39
0,11,7,14	0,0,1,0	6,7,14,8	0,0,0,0	43	39
5,1,4,0	7,4,5,2	0,6,1,6	6,1,4,11	43	39
5,6,5,2	63,64,88,93	1,2,1,2	35,68,62,63	63	39
11,5,5,5	47,46,58,52	4,9,14,3	40,49,43,44	78	39
12,4,6,5	13,16,9,7	3,7,10,0	13,1,13,3	78	39
10,17,7,8	1,1,0,1	8,12,8,14	0,0,2,0	78	39
9,8,2,11	41,40,59,45	4,4,10,6	36,31,36,45	78	39
11,12,7,10	41,40,59,45	8,9,14,15	36,31,36,45	78	39
15,11,14,12	84,81,72,68	6,8,1,17	67,77,91,102	78	39
2,3,3,2	1,0,3,1	4,1,4,6	1,1,0,1	57	39
20,41,17,45	3,0,1,1	31,20,22,21	0,2,0,1	78	39
26,20,32,30	10,7,5,12	25,27,23,21	14,18,13,8	48	39
0,10,5,7	47,45,34,36	8,9,1,0	40,34,42,37	78	39
80,95,89,85	0,0,0,1	49,64,72,82	0,0,0,0	78	39
5,4,3,5	36,44,41,41	0,4,1,4	30,23,26,41	78	39
1,0,1,1	0,0,0,0	0,1,1,0	0,0,0,1	78	39
5,2,5,5	24,10,18,23	0,6,5,1	17,20,20,21	78	39
16,11,2,14	72,63,57,89	10,4,7,12	70,83,80,80	78	39
13,4,3,9	7,2,3,9	16,8,3,2	3,7,1,6	78	39
20,11,10,8	0,0,0,0	18,13,16,8	0,1,0,0	78	39
12,9,9,10	0,0,0,0	12,9,12,9	0,1,0,0	78	39
11,9,8,10	19,11,9,8	7,4,9,8	13,8,13,7	65	39
1,0,0,1	13,11,18,10	3,1,2,1	9,10,11,10	78	39
36,36,37,45	14,12,11,14	24,33,39,38	17,17,20,15	78	39
3,7,5,6	4,5,6,9	1,3,3,3	6,6,3,6	78	39
100,120,98,96	0,0,0,0	176,112,143,124	0,0,0,1	78	39
78,67,49,56	7,11,3,10	70,56,72,77	4,12,5,5	66	39
2,2,2,3	0,0,3,3	4,1,4,4	1,2,0,1	78	39
44,59,26,41	0,1,0,2	28,27,37,41	1,1,0,1	78	39
29,14,16,20	8,2,5,8	22,15,32,20	11,9,13,8	51	39
31,40,34,44	0,0,0,1	41,32,34,46	1,0,0,4	78	39
24,33,29,38	0,2,0,1	35,24,26,40	0,1,0,1	78	39
0,0,0,1	0,2,0,1	1,0,0,4	0,1,0,1	50	39
1,5,1,1	1,0,2,0	0,1,1,3	4,0,0,4	50	39
1,0,0,0	13,9,12,6	1,0,0,1	15,6,18,5	78	39
90,112,90,96	1,2,3,1	93,92,69,86	7,1,4,3	78	39
1,2,3,10	0,0,0,0	4,5,2,4	0,0,1,0	58	39
183,197,225,169	0,0,0,1	226,174,203,200	0,2,0,2	51	39
1,4,1,11	13,12,4,10	3,2,2,1	14,7,2,15	78	39
28,22,24,21	0,0,1,0	27,34,37,25	0,3,0,0	42	39
1,3,3,1	22,7,5,11	2,0,0,0	9,23,14,10	78	39
1,4,4,1	4,2,8,3	2,0,0,0	6,16,0,10	78	39
0,1,1,0	4,2,8,3	0,0,0,0	6,16,0,10	57	39
22,8,6,11	4,2,8,3	9,23,14,10	6,16,0,10	53	39
3,7,5,6	2,0,0,1	2,3,2,0	5,3,0,0	50	39
30,21,19,31	3,1,3,2	30,26,35,17	0,3,0,2	50	39
8,4,8,3	3,13,8,7	6,6,3,3	5,1,6,8	51	39
117,129,135,136	28,22,12,25	132,98,141,129	32,20,23,33	49	39
7,3,6,4	100,68,85,96	4,5,15,11	72,72,90,91	62	39
1,0,1,1	0,0,0,0	1,0,0,2	0,1,0,0	78	39
9,5,4,7	34,47,67,44	3,17,10,8	63,56,63,60	53	39
32,36,35,27	1,1,5,7	38,33,41,36	3,7,8,6	78	39
23,32,27,19	12,14,19,20	34,32,32,30	18,13,10,19	78	39
1,1,5,7	12,14,19,20	3,7,8,6	18,13,10,19	78	39
2,1,1,2	1,9,4,1	2,1,0,2	6,4,7,1	72	39
15,8,12,24	0,0,1,3	17,20,19,16	2,0,4,1	66	39
28,27,16,24	14,6,14,15	7,12,10,5	10,12,9,10	78	39
13,12,7,10	3,2,6,2	4,3,4,3	2,1,0,2	78	39
18,29,24,8	112,94,106,117	14,23,27,22	120,109,124,110	78	39
13,15,29,9	167,129,181,155	11,20,9,15	185,185,210,171	78	39
15,7,11,8	47,51,29,38	21,10,3,11	47,36,39,16	64	39
1,1,0,1	16,13,15,15	0,0,0,0	17,12,14,11	50	39
3,1,3,3	36,23,21,37	1,1,2,6	31,35,42,35	50	39
3,4,7,3	13,4,4,10	3,4,3,5	7,8,12,13	78	39
22,23,16,41	422,340,381,413	32,24,21,24	447,374,466,400	43	39
46,65,43,59	0,0,0,0	49,62,40,30	2,0,1,0	78	39
63,60,64,58	1,1,1,1	69,56,70,61	3,1,0,2	78	39
62,56,62,57	1,1,1,1	70,54,71,60	3,1,0,2	78	39
63,56,62,57	0,2,2,1	68,54,70,60	0,0,1,1	78	39
6,5,8,8	96,80,60,66	10,7,5,9	69,56,51,74	78	39
2,1,5,3	96,80,60,66	3,7,1,1	69,56,51,74	78	39
0,0,3,1	4,4,5,6	1,5,2,1	8,5,4,8	78	39
2,1,3,3	1,2,0,2	2,2,1,1	1,0,1,0	78	39
14,8,19,21	66,69,84,73	10,12,8,15	55,63,72,90	78	39
92,95,70,86	1,0,0,0	61,72,53,81	1,2,0,0	42	39
82,131,108,123	28,30,11,23	109,86,94,98	28,14,24,22	78	39
0,3,1,8	339,253,253,296	1,5,4,1	241,201,193,219	78	39
9,19,26,12	2,7,3,4	7,2,1,5	5,6,1,0	66	39
0,0,0,0	29,39,21,20	0,1,0,0	28,18,38,35	55	39
11,12,11,17	8,16,16,14	9,12,4,16	5,13,2,13	78	39
10,10,12,14	2,1,4,0	4,12,4,14	0,0,0,0	78	39
0,0,0,0	8,17,13,13	1,1,0,0	11,12,8,18	65	39
0,0,0,0	8,17,13,13	1,0,0,0	11,12,8,18	58	39
15,16,20,12	0,0,0,0	15,18,4,10	1,1,0,0	78	39
11,11,15,10	1,0,2,2	9,9,7,9	0,2,0,1	78	39
11,13,22,14	36,27,45,20	16,9,7,8	38,37,40,45	78	39
6,2,2,3	11,10,14,20	3,5,0,10	12,8,14,16	78	39
2,0,0,4	0,0,0,0	2,4,0,4	0,0,0,1	78	39
4,9,1,5	1,0,0,1	3,2,5,3	0,0,0,0	78	39
0,1,2,4	2,1,2,3	3,5,2,0	3,1,0,2	78	39
6,2,3,4	1,0,0,0	5,3,2,0	0,0,1,0	78	39
0,2,1,3	0,0,0,0	1,0,1,0	0,2,0,0	78	39
0,1,2,1	2,1,2,3	3,5,1,0	3,1,0,2	78	39
6,2,3,1	1,0,0,0	5,3,1,0	0,0,1,0	78	39
0,2,1,0	0,0,0,0	1,0,0,0	0,2,0,0	78	39
8,3,5,4	1,0,0,0	8,4,1,2	0,0,1,0	78	39
2,3,3,3	0,0,0,0	4,1,0,2	0,2,0,0	78	39
1,2,1,0	0,0,0,0	1,0,1,0	0,2,0,0	78	39
1,1,0,1	0,0,0,0	0,1,1,0	0,0,0,1	47	39
1,3,0,5	1,0,2,1	1,1,2,1	0,0,0,0	78	39
0,2,0,4	1,0,2,1	1,0,1,2	0,0,0,0	78	39
0,0,0,0	3,3,0,4	1,0,2,0	4,2,5,4	58	39
0,1,0,0	0,0,0,0	0,0,1,1	1,2,0,0	58	39
13,19,18,16	87,98,79,100	14,8,15,13	78,87,71,98	78	39
41,51,66,47	0,0,2,0	42,32,28,51	0,0,0,0	78	39
142,129,167,139	3,3,3,4	116,112,115,170	1,2,5,3	78	39
89,91,78,71	13,8,2,15	113,84,69,80	6,7,4,4	78	39
1,4,2,4	0,0,1,0	13,7,7,2	0,0,0,0	78	39
2,0,0,0	41,23,28,37	0,0,0,0	27,19,27,28	78	39
2,0,0,0	41,23,28,37	0,0,0,0	27,19,27,28	53	39
135,96,97,126	0,4,4,1	123,116,163,123	8,7,6,0	78	39
0,3,1,0	19,13,15,18	1,1,0,3	6,6,7,14	78	39
5,19,12,12	5,10,19,14	17,13,11,13	13,20,15,11	78	39
2,6,6,5	0,0,0,0	6,5,3,3	0,2,0,0	78	39
1,0,1,1	1,0,0,0	4,6,2,2	1,1,1,0	78	39
3,4,2,2	2,2,1,1	10,3,2,2	0,8,6,4	78	39
2,4,2,2	2,2,1,1	10,6,1,3	0,8,6,4	78	39
3,5,3,2	7,15,10,13	11,3,2,2	10,5,16,9	78	39
2,4,2,3	1,0,0,0	9,2,1,2	0,0,0,0	78	39
30,34,33,33	0,0,0,2	28,36,37,23	0,0,0,0	78	39
0,0,0,1	20,10,14,16	0,0,0,0	19,13,25,15	47	39
324,346,295,305	20,8,15,13	375,322,322,356	14,16,16,31	78	39
17,14,17,15	2,0,0,4	8,12,9,14	1,1,5,0	78	39
18,13,17,9	128,118,90,109	12,13,14,8	125,111,86,110	78	39
17,12,13,12	128,118,90,109	10,14,18,8	125,111,86,110	78	39
9,3,7,5	0,0,1,0	4,5,6,12	0,1,0,2	48	39
13,13,20,13	0,0,1,0	8,7,11,18	0,0,1,0	78	39
70,46,62,61	12,13,14,10	50,56,57,87	14,13,23,13	78	39
79,58,78,71	11,5,11,5	61,66,75,109	10,6,10,5	78	39
21,25,30,20	11,5,11,5	25,23,41,35	10,6,10,5	60	39
1,1,2,2	0,0,0,0	1,3,4,3	0,0,0,2	78	39
1,1,2,0	0,1,0,3	0,2,2,2	0,2,1,1	78	39
3,5,4,3	0,1,0,1	3,6,3,9	0,0,0,0	78	39
2,0,0,2	2,0,0,0	1,0,2,1	2,0,0,0	44	39
9,8,0,8	81,81,64,86	5,2,4,2	84,77,91,86	78	39
9,8,0,6	81,81,64,86	6,2,2,1	84,77,91,86	78	39
15,33,27,25	2,1,0,0	40,27,29,18	0,0,0,0	78	39
6,15,22,9	2,1,0,0	12,11,14,6	0,0,0,0	78	39
0,4,8,5	9,19,8,16	6,4,6,6	28,16,15,13	75	39
7,13,8,2	1,0,0,3	2,8,10,2	7,2,1,0	54	39
7,10,6,2	1,0,0,3	6,8,16,5	7,2,1,0	78	39
22,43,18,21	1,0,0,3	25,14,22,19	7,2,1,0	78	39
6,7,4,2	6,10,6,2	6,3,11,5	2,3,5,2	78	39
21,40,16,21	6,10,6,2	25,9,17,19	2,3,5,2	78	39
16,33,12,19	1,0,0,0	21,8,9,15	2,2,3,1	50	39
34,35,41,36	3,0,1,1	42,43,32,24	0,0,4,1	78	39
1,1,0,0	3,6,2,1	2,0,0,2	7,8,12,6	78	39
7,17,10,8	7,17,8,10	23,13,21,10	20,10,10,5	78	39
3,3,1,5	30,41,35,19	4,2,1,3	27,24,13,25	78	39
48,49,40,51	1,6,5,7	39,39,59,45	7,2,3,6	78	39
0,0,0,0	0,0,6,0	0,0,0,1	2,0,0,1	78	39
2,4,2,3	89,69,94,102	2,1,1,3	79,61,62,62	78	39
4,2,2,2	44,46,54,43	2,2,2,2	72,58,63,52	78	39
55,42,33,49	0,0,0,0	32,49,24,67	0,0,1,0	78	39
0,1,0,2	2,1,2,1	0,0,0,1	1,3,2,0	43	39
0,1,0,2	85,89,115,79	0,0,0,1	62,45,59,88	43	39
9,10,11,15	80,89,76,76	11,10,11,15	82,59,82,82	78	39
13,10,13,15	226,274,217,243	10,12,12,9	177,193,210,238	78	39
16,21,23,14	7,6,12,10	11,9,15,34	13,3,8,17	78	39
22,34,46,30	10,16,14,11	20,11,23,34	11,14,21,9	78	39
21,24,40,32	10,16,14,11	25,9,21,32	11,14,21,9	78	39
0,0,1,0	4,4,4,1	1,0,3,2	3,4,1,1	78	39
0,2,0,0	10,5,6,8	1,1,0,0	7,8,3,6	78	39
2,0,3,2	0,0,3,2	2,2,2,3	0,0,1,4	78	39
1,0,0,0	0,1,0,0	0,0,0,0	1,0,0,0	78	39
4,1,2,8	9,7,3,2	2,0,0,0	1,5,0,1	78	39
4,5,3,4	1,1,0,0	4,5,4,5	0,0,1,0	78	39
655,569,611,617	42,30,27,32	616,620,504,648	37,42,16,34	78	39
216,222,233,184	8,6,21,12	194,194,167,173	9,10,10,12	78	39
2,0,1,0	5,9,6,4	1,1,1,1	5,7,5,3	78	39
1,4,2,3	25,18,15,12	4,3,3,4	26,22,14,17	70	39
0,7,0,1	67,61,57,48	2,2,1,1	71,78,55,72	78	39
68,93,73,82	4,6,5,11	91,73,130,86	5,6,10,7	78	39
5,0,4,2	25,19,30,23	5,6,2,0	20,25,22,27	78	39
3,1,3,1	62,62,102,72	2,3,1,3	78,83,73,80	78	39
15,17,20,15	18,7,13,10	5,14,16,21	15,21,5,21	78	39
2,9,5,5	22,9,17,12	4,5,3,6	13,9,19,12	54	39
10,20,20,22	5,3,3,6	8,11,17,15	4,5,3,0	78	39
30,20,32,29	5,3,3,6	17,15,33,21	4,5,3,0	78	39
10,11,3,5	7,12,5,9	1,2,1,8	6,5,3,1	43	39
1,0,0,1	31,11,20,6	3,1,0,0	10,13,9,19	78	39
0,2,2,2	64,66,52,62	6,5,1,4	69,49,62,53	78	39
3,2,5,1	0,0,0,0	4,3,14,7	0,1,0,1	77	39
178,173,168,184	5,11,4,2	131,109,93,153	3,4,5,7	75	39
53,61,78,69	0,1,0,0	57,36,44,55	0,0,0,0	75	39
52,61,70,54	3,0,2,1	71,42,46,71	2,2,1,0	75	39
244,217,232,219	18,11,20,4	150,175,179,166	9,8,17,13	78	39
473,475,511,474	18,11,20,4	474,447,464,501	9,8,17,13	78	39
489,495,551,488	34,16,29,23	577,537,546,584	20,22,28,24	78	39
1,4,1,3	0,1,0,0	3,1,0,0	0,0,0,0	78	39
66,49,61,67	30,25,24,21	67,42,61,75	23,26,18,27	78	39
0,2,0,0	0,1,1,2	0,0,0,0	0,3,1,0	78	39
0,1,0,0	6,8,4,6	0,0,0,0	4,2,5,1	78	39
0,1,1,2	6,8,4,6	0,3,1,0	4,2,5,1	43	39
1,6,8,2	22,14,30,24	2,4,6,3	32,19,20,23	78	39
1,2,1,0	2,0,3,1	0,1,0,0	3,0,0,5	43	39
0,1,0,1	1,1,3,0	0,0,0,0	0,2,0,2	43	39
107,91,80,111	1,1,0,0	104,95,110,86	0,0,0,0	78	39
0,7,0,0	0,0,0,0	0,1,1,2	1,0,0,0	78	39
2,3,0,2	0,0,0,1	5,4,2,2	0,0,0,0	78	39
17,18,18,13	1,0,0,1	15,13,22,28	0,0,0,2	42	39
0,1,2,3	1,0,0,0	2,2,0,1	1,0,0,0	42	39
8,4,3,7	13,16,20,12	6,7,2,5	8,14,24,5	42	39
121,89,85,105	0,0,0,0	136,130,154,138	3,0,0,0	78	39
128,111,99,134	10,13,9,12	130,104,126,109	12,6,9,4	42	39
0,1,0,0	0,0,3,0	0,0,0,2	1,0,1,1	78	39
15,4,13,9	108,96,92,88	12,11,8,14	109,91,106,99	54	39
55,50,62,65	12,13,12,26	73,76,67,91	23,21,11,20	45	39
0,2,1,2	64,46,56,55	0,1,1,3	36,55,41,57	78	39
30,22,27,29	5,1,5,2	11,27,22,21	4,4,2,7	78	39
94,66,82,83	5,1,5,2	47,82,62,76	4,4,2,7	78	39
32,40,39,42	1,2,0,0	51,41,25,38	0,0,0,1	78	39
56,50,63,55	1,2,0,1	75,79,48,64	3,0,0,0	78	39
6,10,3,6	3,1,3,2	2,7,4,5	6,1,4,1	78	39
9,4,4,8	0,0,1,1	3,9,7,6	0,0,1,3	78	39
8,2,5,9	0,0,1,1	9,4,9,4	0,0,1,3	78	39
4,10,2,6	0,3,0,0	2,8,3,2	0,0,0,4	78	39
8,11,10,6	155,107,103,131	5,5,2,5	88,77,79,76	78	39
4,3,3,4	191,240,218,192	4,4,11,4	179,123,133,153	60	39
266,279,258,298	14,12,5,13	245,238,258,288	8,10,5,21	55	39
0,0,3,1	2,0,0,0	1,1,0,1	0,2,0,0	78	39
0,0,3,1	2,0,0,0	1,1,0,1	0,2,0,0	78	39
0,0,3,1	60,70,58,48	1,2,0,1	38,52,52,57	78	39
0,0,3,1	60,70,58,48	1,1,0,1	38,52,52,57	78	39
0,1,1,0	0,0,0,0	0,0,0,0	0,1,0,0	76	39
5,26,13,8	42,55,59,36	9,6,6,6	55,39,59,37	78	39
28,17,34,27	1,0,2,2	22,15,17,39	0,5,1,0	78	39
1,0,0,2	15,6,3,13	0,1,0,0	11,13,5,10	46	39
2,2,2,0	3,0,1,0	1,0,3,0	2,2,2,0	48	39
144,129,119,119	4,6,9,1	108,115,104,127	2,6,4,2	78	39
14,11,11,11	130,154,118,122	10,10,7,18	91,84,86,92	78	39
2,0,0,5	1,0,0,1	3,2,2,2	0,0,0,0	78	39
2,0,1,4	0,2,0,0	2,2,2,2	0,0,0,0	78	39
242,194,227,217	1,8,3,2	257,203,212,264	4,5,10,3	78	39
0,0,0,0	24,31,22,21	1,0,0,0	22,19,22,13	46	39
146,139,133,150	2,1,0,4	140,98,86,126	1,2,3,0	78	39
250,257,248,254	9,3,7,6	191,238,197,230	10,5,5,7	78	39
94,119,112,100	77,76,84,79	115,126,110,136	74,88,78,102	45	39
26,47,55,42	1,0,1,0	50,30,35,49	2,0,1,5	78	39
1,1,0,1	3,1,0,0	0,0,0,0	2,0,2,2	78	39
19,27,19,24	19,24,14,19	18,12,13,14	13,12,14,10	78	39
13,19,11,4	34,43,42,30	11,6,11,24	43,52,54,60	78	39
142,129,135,122	1,1,4,1	143,129,153,159	0,4,4,3	78	39
92,108,113,100	3,6,10,3	143,117,135,141	4,2,9,0	58	39
3,0,0,0	80,86,100,96	0,0,0,0	134,100,116,115	43	39
40,37,28,32	0,0,0,0	36,37,30,59	0,1,0,1	42	39
51,86,41,34	40,90,54,44	41,35,51,60	74,48,62,75	46	39
116,167,164,135	12,28,7,10	175,169,150,155	18,8,20,12	78	39
32,32,22,46	4,5,7,18	20,19,30,38	5,5,15,12	78	39
33,38,20,37	1,0,3,4	18,17,28,37	7,5,8,3	78	39
5,10,11,9	73,78,57,70	1,8,5,5	41,33,41,54	78	39
3,1,5,1	0,1,1,0	0,0,4,0	1,1,3,0	78	39
3,1,4,1	7,8,0,6	0,0,2,0	1,3,3,4	78	39
0,1,1,0	7,8,0,6	1,1,3,0	1,3,3,4	77	39
2,3,9,3	5,15,5,10	0,0,9,1	9,14,10,5	78	39
2,3,8,3	26,34,27,19	0,0,7,1	25,34,29,36	78	39
5,15,5,10	26,34,27,19	9,14,10,5	25,34,29,36	77	39
4,4,11,8	3,3,3,5	4,5,3,4	3,5,6,2	78	39
4,4,3,0	0,0,0,1	0,6,2,0	0,0,0,0	78	39
1,0,0,0	11,10,16,6	0,0,0,1	11,4,6,8	45	39
26,15,26,23	56,58,39,40	24,31,18,26	50,52,36,56	54	39
208,169,202,194	76,71,79,87	175,178,151,185	78,68,86,78	72	39
10,8,10,11	0,0,0,0	20,19,14,12	0,1,0,1	78	39
0,4,0,1	10,11,6,4	0,0,0,4	15,19,15,9	78	39
3,1,3,1	1,0,0,0	0,2,1,2	0,2,1,0	54	39
4,4,1,4	17,28,24,33	3,2,1,0	22,14,30,16	46	39
0,0,1,0	28,33,31,29	0,1,0,0	22,21,30,20	50	39
0,0,5,0	37,31,36,32	1,2,1,1	51,46,42,46	47	39
38,37,19,32	1210,1185,976,1149	28,21,33,33	1048,870,1008,1023	78	39
139,139,122,149	28,21,19,21	172,156,144,187	22,27,19,23	78	39
8,2,1,6	54,48,57,74	3,0,1,3	69,72,60,75	78	39
1,0,0,0	0,0,0,1	0,1,0,2	7,4,0,0	64	39
1,3,0,3	3,1,0,2	1,2,0,4	0,0,1,1	64	39
0,2,0,0	0,0,0,0	1,0,0,2	4,1,2,0	64	39
2,4,2,3	1,0,0,2	2,2,2,1	0,6,0,0	57	39
0,1,1,0	1,0,1,0	0,0,1,1	0,0,0,0	75	39
5,6,6,12	0,1,0,0	5,5,8,5	3,0,0,0	50	39
88,104,81,95	1,7,1,3	102,99,79,94	2,5,7,8	50	39
148,118,151,125	0,0,0,0	131,121,120,139	2,0,3,2	78	39
10,14,7,13	67,65,75,68	16,8,14,18	67,64,62,85	43	39
6,6,2,0	26,40,25,20	4,8,2,8	29,27,32,29	43	39
23,22,20,27	20,25,23,25	15,17,27,20	20,24,23,29	42	39
8,3,4,2	1,0,1,0	1,2,4,1	0,0,0,0	78	39
8,3,5,2	1,6,0,1	0,2,4,1	3,1,1,1	78	39
1,0,2,0	1,6,0,1	0,0,0,0	3,1,1,1	43	39
8,4,4,2	4,3,7,4	3,2,4,0	2,6,2,6	78	39
