IncLevel1	IncLevel2	IncLevelDifference
0.395,0.474,0.399,0.541	0.392,0.423,0.442,0.392	0.04
0.497,0.44,0.506,0.389	0.391,0.434,0.435,0.555	0.004
0.944,0.875,0.891,0.942	0.926,0.865,0.87,0.918	0.018
0.0,0.0,0.0,0.187	0.0,0.0,0.0,0.0	0.047
0.0,0.0,0.0,0.187	0.0,0.0,0.0,0.0	0.047
0.5,0.745,0.627,0.635	0.623,0.463,0.71,0.61	0.025
0.604,0.785,0.616,0.633	0.649,0.625,0.868,0.702	-0.051
0.466,0.568,0.471,0.451	0.53,0.464,0.576,0.574	-0.047
0.918,0.833,0.856,0.833	0.652,0.6,0.789,0.856	0.136
1.0,0.841,1.0,1.0	1.0,1.0,1.0,1.0	-0.04
0.878,0.658,0.828,0.885	1.0,0.794,0.931,0.658	-0.034
0.0,0.0,0.0,0.007	0.0,0.0,0.0,0.007	0.0
0.145,0.104,0.115,0.12	0.13,0.073,0.102,0.102	0.019
0.431,0.479,0.537,0.495	0.628,0.581,0.537,0.53	-0.083
0.582,0.523,0.441,0.493	0.436,0.333,0.351,0.429	0.122
0.974,0.914,0.938,0.969	0.919,0.971,1.0,0.962	-0.014
0.682,0.47,0.514,0.546	0.529,0.486,0.521,0.514	0.041
0.53,0.392,0.476,0.376	0.275,0.379,0.353,0.427	0.085
0.285,0.471,0.349,0.453	0.471,0.443,0.231,0.211	0.05
0.442,0.671,0.562,0.569	0.714,0.524,0.668,0.405	-0.017
1.0,1.0,0.939,0.872	1.0,1.0,0.901,1.0	-0.022
0.404,0.461,0.591,0.458	0.369,0.4,0.805,0.635	-0.074
0.942,1.0,1.0,0.938	0.884,0.792,1.0,1.0	0.051
0.601,0.56,0.601,0.584	0.289,0.392,0.507,0.449	0.177
0.085,0.0,0.0,0.085	0.051,0.145,0.0,0.0	-0.006
0.611,0.504,0.543,0.564	0.371,0.521,0.314,0.304	0.178
0.532,0.365,0.456,0.471	0.444,0.456,0.374,0.379	0.043
0.575,0.465,0.433,0.515	0.462,0.414,0.261,0.464	0.097
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.232	-0.058
1.0,1.0,1.0,1.0	0.0,1.0,1.0,1.0	0.25
0.457,0.415,0.402,0.421	0.425,0.547,0.301,0.347	0.019
0.468,0.225,0.27,0.399	0.626,0.391,0.452,0.451	-0.139
0.404,0.225,0.205,0.506	0.214,0.367,0.537,0.465	-0.061
0.077,0.091,0.0,0.0	0.0,0.0,0.0,0.0	0.042
0.0,0.0,0.0,0.0	0.0,0.222,0.0,0.0	-0.056
0.413,0.308,0.464,0.387	0.413,0.439,0.321,0.32	0.02
0.48,0.559,0.524,0.487	0.408,0.5,0.428,0.614	0.025
0.054,0.0,0.081,0.027	0.125,0.0,0.09,0.11	-0.041
0.551,0.367,0.554,0.462	0.444,0.429,0.531,0.483	0.012
0.825,0.534,0.707,0.617	0.752,0.702,0.756,0.871	-0.1
0.0,0.063,0.184,0.0	0.101,0.0,0.063,0.31	-0.057
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.242	-0.06
NA,0.0,0.0,NA	0.0,NA,0.0,0.415	-0.138
0.525,0.574,0.55,0.534	0.645,0.623,0.539,0.445	-0.017
0.549,0.448,0.517,0.532	0.408,0.634,0.785,0.553	-0.083
0.432,0.503,0.532,0.536	0.533,0.464,0.61,0.52	-0.031
0.57,0.596,0.585,0.584	0.509,0.562,0.452,0.598	0.053
0.612,0.488,0.604,0.551	0.584,0.536,0.55,0.535	0.013
0.455,0.463,0.467,0.427	0.392,0.459,0.494,0.448	0.005
0.592,0.597,0.567,0.557	0.552,0.56,0.538,0.543	0.03
0.539,0.521,0.561,0.562	0.589,0.496,0.495,0.576	0.007
0.418,0.432,0.411,0.428	0.502,0.516,0.43,0.366	-0.031
1.0,0.984,1.0,1.0	1.0,1.0,1.0,1.0	-0.004
0.863,0.848,0.858,0.898	0.845,0.929,0.906,0.887	-0.025
NA,0.0,1.0,1.0	0.0,1.0,0.0,NA	0.333
0.546,0.491,0.512,0.525	0.504,0.522,0.529,0.534	-0.004
0.235,0.452,0.465,0.373	0.347,0.266,0.37,0.391	0.038
0.743,0.769,0.745,0.762	0.749,0.756,0.75,0.746	0.005
0.575,0.544,0.551,0.57	0.556,0.524,0.535,0.536	0.022
0.918,0.832,0.849,0.882	0.908,0.865,0.898,0.855	-0.011
0.509,0.425,0.531,0.427	0.414,0.441,0.43,0.446	0.04
0.333,0.377,0.439,0.383	0.397,0.39,0.338,0.474	-0.017
0.402,0.445,0.364,0.537	0.472,0.537,0.381,0.367	-0.002
0.957,0.97,0.855,0.809	0.921,0.961,0.769,0.802	0.034
0.184,0.17,0.161,0.197	0.188,0.196,0.204,0.214	-0.022
NA,NA,NA,0.559	NA,NA,NA,0.0	0.559
0.0,0.0,0.029,0.013	0.041,0.021,0.012,0.011	-0.011
0.662,0.61,0.532,0.652	0.576,0.479,0.495,0.602	0.076
0.319,0.147,0.283,0.149	0.216,0.294,0.25,0.171	-0.008
0.537,0.569,0.474,0.37	0.442,0.514,0.485,0.461	0.012
0.592,0.599,0.554,0.466	0.279,0.753,0.192,0.0	0.247
0.62,0.528,0.602,0.62	0.581,0.671,0.541,0.638	-0.015
0.853,1.0,1.0,0.698	1.0,1.0,1.0,1.0	-0.112
0.857,1.0,1.0,1.0	0.828,1.0,1.0,1.0	0.007
0.679,1.0,0.629,1.0	1.0,1.0,1.0,1.0	-0.173
0.857,1.0,0.828,1.0	0.828,1.0,1.0,0.737	0.03
0.509,NA,0.0,1.0	0.0,NA,NA,0.0	0.503
0.377,0.5,0.404,0.432	0.417,0.352,0.398,0.28	0.067
0.828,1.0,0.96,0.901	0.924,0.924,0.875,0.82	0.037
0.439,0.491,0.381,0.365	0.395,0.402,0.444,0.432	0.001
0.625,0.806,0.806,0.705	0.5,0.546,0.625,0.571	0.175
0.888,1.0,1.0,1.0	1.0,0.893,1.0,1.0	-0.001
0.475,0.477,0.447,0.424	0.343,0.625,0.235,0.4	0.055
0.103,0.0,0.0,0.0	0.0,0.167,0.0,0.0	-0.016
0.098,0.256,0.162,0.118	0.147,0.445,0.126,0.247	-0.083
0.407,0.433,0.431,0.4	0.445,0.492,0.494,0.371	-0.033
0.403,0.363,0.373,0.458	0.341,0.34,0.34,0.378	0.049
0.469,0.467,0.482,0.48	0.472,0.506,0.452,0.481	-0.003
0.163,0.108,0.145,0.106	0.167,0.182,0.096,0.147	-0.017
0.23,0.133,0.241,0.184	0.189,0.275,0.265,0.147	-0.022
0.946,0.947,0.942,0.968	0.956,0.98,0.913,0.935	0.005
0.48,0.396,0.493,0.448	0.491,0.497,0.482,0.36	-0.003
0.0,0.027,0.076,0.013	0.013,0.028,0.028,0.04	0.002
0.281,0.29,0.246,0.324	0.322,0.353,0.32,0.178	-0.008
0.0,0.051,0.039,0.051	0.07,0.038,0.022,0.062	-0.013
0.0,0.142,0.127,0.148	0.257,0.095,0.06,0.174	-0.042
0.682,0.756,0.783,0.765	0.821,0.726,0.736,0.76	-0.014
0.369,0.444,0.383,0.416	0.28,0.54,0.328,0.317	0.037
0.441,0.438,0.519,0.409	0.54,0.393,0.471,0.556	-0.038
1.0,0.866,1.0,1.0	1.0,1.0,0.91,1.0	-0.011
1.0,0.833,1.0,1.0	1.0,1.0,0.855,1.0	-0.005
0.432,0.361,0.421,0.576	0.471,0.355,0.271,0.511	0.045
0.154,0.0,0.093,0.173	0.073,0.097,0.0,0.214	0.009
0.434,0.396,0.385,0.51	0.371,0.502,0.585,0.405	-0.034
0.612,0.459,0.53,0.591	0.612,0.474,0.404,0.53	0.043
0.609,0.668,0.59,0.678	0.555,0.551,0.681,0.501	0.064
0.553,0.602,0.571,0.589	0.53,0.524,0.594,0.558	0.027
0.0,0.0,0.0,0.0	0.0,0.237,0.0,0.0	-0.059
0.511,0.533,0.51,0.557	0.468,0.345,0.587,0.358	0.088
0.51,0.758,0.41,0.676	0.41,0.385,0.51,0.824	0.056
0.398,0.422,0.504,0.427	0.366,0.474,0.523,0.353	0.009
0.383,0.428,0.609,0.469	0.44,0.342,0.396,0.238	0.118
0.243,0.243,0.346,0.471	0.391,0.223,0.219,0.188	0.071
0.392,0.358,0.364,0.38	0.356,0.348,0.328,0.344	0.029
0.399,0.399,0.599,0.545	0.257,0.615,0.61,0.384	0.019
0.833,1.0,0.833,1.0	1.0,1.0,0.846,1.0	-0.045
0.667,0.763,0.704,0.663	0.641,0.714,0.663,0.663	0.029
1.0,0.991,1.0,0.993	0.944,0.989,0.954,0.965	0.033
0.372,0.196,0.296,0.22	0.233,0.345,0.27,0.4	-0.041
0.386,0.213,0.387,0.2	0.25,0.345,0.324,0.435	-0.042
NA,1.0,1.0,1.0	NA,0.28,1.0,0.437	0.428
0.324,0.363,0.389,0.335	0.37,0.369,0.385,0.426	-0.035
0.5,0.0,1.0,0.0	0.0,NA,0.0,0.0	0.375
0.522,0.633,0.538,0.573	0.438,0.399,0.457,0.519	0.113
0.926,0.917,0.941,0.968	0.969,0.965,0.882,0.945	-0.002
0.263,0.35,0.337,0.246	0.192,0.186,0.215,0.139	0.116
0.804,0.776,0.874,0.88	0.905,0.905,0.708,0.722	0.024
0.92,0.865,0.932,0.958	0.976,0.977,0.899,0.941	-0.029
0.93,0.856,0.94,0.961	0.939,0.978,0.911,0.964	-0.026
1.0,1.0,0.0,1.0	0.668,0.334,0.668,1.0	0.083
0.69,0.676,0.671,0.653	0.64,0.649,0.628,0.59	0.046
0.326,0.32,0.246,0.299	0.247,0.27,0.258,0.192	0.056
0.386,0.472,0.452,0.386	0.382,0.426,0.444,0.445	-0.0
0.454,0.496,0.518,0.414	0.518,0.483,0.47,0.538	-0.032
0.196,0.236,0.211,0.2	0.14,0.199,0.232,0.183	0.022
0.244,0.251,0.263,0.22	0.221,0.241,0.248,0.234	0.009
0.163,0.146,0.115,0.152	0.108,0.105,0.142,0.126	0.024
0.514,0.366,0.241,0.164	0.446,0.205,0.176,0.276	0.045
0.483,0.504,0.592,0.605	0.803,0.487,0.643,0.673	-0.105
0.197,0.258,0.264,0.198	0.349,0.18,0.273,0.287	-0.043
0.317,0.368,0.353,0.382	0.354,0.502,0.37,0.438	-0.061
0.814,0.716,0.728,0.692	0.782,0.752,0.719,0.721	-0.006
0.813,0.715,0.727,0.692	0.78,0.751,0.72,0.72	-0.006
0.894,0.913,0.889,0.834	0.875,0.915,0.712,0.842	0.046
0.304,0.438,0.277,0.329	0.45,0.342,0.326,0.479	-0.062
0.342,0.408,0.295,0.3	0.371,0.551,0.511,0.529	-0.154
1.0,0.981,1.0,1.0	1.0,0.974,1.0,0.97	0.009
0.133,0.212,0.298,0.194	0.206,0.177,0.247,0.34	-0.033
0.379,0.083,0.28,0.378	0.591,0.286,0.265,0.454	-0.119
0.215,0.073,0.217,0.368	0.239,0.231,0.17,0.229	0.001
0.31,0.468,0.417,0.489	0.179,0.429,0.363,0.263	0.113
0.529,0.529,0.589,0.626	0.557,0.576,0.518,0.659	-0.009
0.246,0.415,0.295,0.305	0.206,0.267,0.267,0.353	0.042
0.0,0.0,0.013,0.041	0.012,0.046,0.0,0.011	-0.004
0.612,0.489,0.433,0.373	0.58,0.57,0.475,0.325	-0.011
0.333,0.875,0.947,0.947	1.0,0.8,0.889,0.889	-0.119
0.0,0.03,0.0,0.0	0.012,0.012,0.011,0.0	-0.001
0.102,0.04,0.033,0.104	0.055,0.066,0.064,0.106	-0.003
0.842,0.815,0.853,0.827	0.771,0.841,0.828,0.802	0.024
0.861,0.831,0.879,0.873	0.811,0.886,0.869,0.821	0.014
0.421,0.4,0.413,0.429	0.423,0.364,0.457,0.423	-0.001
0.432,0.434,0.489,0.426	0.423,0.402,0.384,0.406	0.041
0.509,0.517,0.519,0.527	0.489,0.524,0.504,0.537	0.005
0.473,0.35,0.476,0.453	0.46,0.429,0.39,0.457	0.004
0.42,0.482,0.289,0.504	0.794,0.494,0.803,0.532	-0.232
0.375,0.394,0.377,0.375	0.386,0.385,0.398,0.393	-0.01
0.0,0.017,0.026,0.128	0.055,0.038,0.112,0.0	-0.009
0.0,0.042,0.0,0.0	0.0,0.0,0.0,0.017	0.006
0.602,0.599,0.573,0.44	0.556,0.57,0.538,0.586	-0.009
0.396,0.546,0.442,0.456	0.45,0.45,0.346,0.375	0.055
0.432,0.561,0.435,0.458	0.447,0.445,0.354,0.392	0.062
0.914,0.914,0.953,0.977	0.869,0.938,0.876,0.939	0.034
0.4,0.495,0.364,0.441	0.446,0.425,0.338,0.433	0.014
0.514,0.567,0.512,0.539	0.557,0.569,0.472,0.512	0.006
0.0,0.0,0.31,0.729	0.183,0.6,0.31,0.23	-0.071
0.04,0.021,0.083,0.0	0.027,0.082,0.033,0.088	-0.021
0.56,0.513,0.469,0.538	0.464,0.475,0.425,0.536	0.045
0.573,0.583,0.591,0.656	0.64,0.575,0.572,0.663	-0.012
0.341,0.2,0.276,0.296	0.259,0.25,0.21,0.263	0.033
0.049,0.112,0.073,0.026	0.115,0.159,0.086,0.045	-0.036
0.308,0.318,0.355,0.35	0.309,0.336,0.27,0.357	0.015
0.171,0.104,0.15,0.142	0.141,0.115,0.109,0.164	0.01
0.02,0.054,0.043,0.01	0.053,0.068,0.04,0.025	-0.015
0.628,0.591,0.606,0.61	0.675,0.675,0.681,0.753	-0.087
0.819,0.788,0.705,0.777	0.674,0.67,0.746,0.62	0.095
0.3,0.45,0.285,0.471	0.482,0.215,0.387,0.354	0.017
0.334,0.351,0.278,0.323	0.366,0.327,0.302,0.229	0.015
0.201,1.0,NA,0.0	0.0,0.0,0.159,0.0	0.361
1.0,1.0,NA,NA	0.0,0.335,0.274,0.0	0.848
0.127,1.0,0.0,0.0	0.0,0.593,0.127,0.0	0.102
0.0,NA,0.0,0.0	0.391,0.743,0.278,0.121	-0.383
0.0,0.142,0.0,0.0	0.275,0.469,0.227,1.0	-0.457
0.0,NA,0.0,0.0	0.0,0.491,0.0,0.0	-0.123
0.519,0.743,0.837,0.915	0.625,0.833,0.642,0.86	0.014
0.0,NA,0.622,0.292	NA,NA,0.0,NA	0.305
0.469,0.389,0.491,0.374	0.531,0.665,0.429,0.544	-0.112
0.483,0.275,0.441,0.367	0.457,0.56,0.448,0.579	-0.119
0.39,0.358,0.409,0.339	0.388,0.285,0.339,0.305	0.045
0.0,0.009,0.0,0.021	0.0,0.011,0.0,0.0	0.005
0.592,0.573,0.607,0.596	0.626,0.629,0.657,0.537	-0.02
1.0,0.98,0.973,0.98	0.978,0.991,1.0,0.983	-0.005
0.0,0.022,0.046,0.058	0.099,0.0,0.0,0.0	0.007
0.31,0.162,0.2,0.317	0.344,0.459,0.393,0.357	-0.141
0.029,0.046,0.069,0.035	0.25,0.061,0.085,0.0	-0.054
0.564,0.59,0.54,0.59	0.55,0.592,0.614,0.599	-0.018
0.273,0.385,0.246,0.399	0.185,0.092,0.169,0.118	0.185
0.191,0.399,0.455,0.469	0.509,0.399,0.301,0.739	-0.108
0.189,0.225,0.318,0.28	0.538,0.368,0.104,0.368	-0.092
0.495,0.594,0.524,0.647	0.586,0.515,0.504,0.579	0.019
0.038,0.027,0.042,0.0	0.028,0.041,0.0,0.061	-0.006
0.087,0.588,0.487,0.0	0.222,0.322,0.0,0.588	0.007
0.704,0.981,0.956,0.821	0.908,0.917,0.873,0.956	-0.048
0.212,0.22,0.28,0.188	0.257,0.217,0.361,0.353	-0.072
0.827,0.905,1.0,0.749	0.856,0.761,0.807,0.704	0.088
0.29,0.407,0.407,0.353	0.201,0.38,0.329,0.184	0.091
1.0,0.923,0.98,1.0	1.0,1.0,1.0,0.905	-0.001
0.414,0.485,0.36,0.418	0.48,0.452,0.55,0.439	-0.061
0.165,0.171,0.247,0.204	0.239,0.187,0.222,0.197	-0.015
0.086,0.038,0.191,0.093	0.098,0.077,0.103,0.075	0.014
0.599,0.681,0.595,0.737	0.599,0.555,0.726,0.46	0.068
1.0,NA,0.589,NA	1.0,1.0,0.489,1.0	-0.078
0.702,0.667,0.737,0.646	0.713,0.746,0.848,0.87	-0.106
1.0,0.979,1.0,0.978	1.0,1.0,1.0,0.969	-0.003
0.914,0.93,0.977,0.984	0.956,0.979,0.863,0.939	0.017
0.056,0.114,0.131,0.115	0.078,0.108,0.065,0.078	0.022
0.267,0.627,0.259,0.633	0.466,0.427,0.55,0.617	-0.069
0.0,0.0,0.0,0.0	0.0,0.0,0.0,0.102	-0.025
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.934	0.016
0.601,0.451,0.622,0.426	0.584,0.634,0.557,0.599	-0.068
0.518,0.522,0.517,0.502	0.514,0.512,0.503,0.504	0.007
0.0,0.104,0.066,0.067	0.027,0.0,0.076,0.078	0.014
0.302,0.282,0.532,0.448	0.338,0.388,0.212,0.544	0.021
0.536,0.5,0.547,0.447	0.464,0.487,0.484,0.495	0.025
0.808,0.825,0.837,0.825	0.85,0.846,0.837,0.85	-0.022
0.478,0.517,0.528,0.431	0.603,0.561,0.482,0.45	-0.035
1.0,1.0,1.0,0.964	1.0,1.0,1.0,1.0	-0.009
0.477,0.504,0.513,0.449	0.484,0.449,0.454,0.441	0.029
0.811,0.798,0.777,0.811	0.803,0.819,0.784,0.765	0.007
0.291,0.328,0.242,0.298	0.356,0.321,0.317,0.26	-0.024
0.545,0.463,0.469,0.603	0.628,0.536,0.55,0.473	-0.027
0.489,0.525,0.505,0.598	0.546,0.571,0.509,0.514	-0.006
0.346,0.419,0.466,0.437	0.448,0.406,0.343,0.357	0.028
0.53,0.693,0.74,0.873	0.462,0.683,0.48,0.484	0.182
0.868,0.852,0.663,0.776	0.598,0.627,0.316,0.743	0.219
0.741,0.76,0.544,0.644	0.839,0.676,1.0,0.529	-0.089
0.425,0.496,0.476,0.474	0.457,0.463,0.482,0.46	0.002
0.373,0.314,0.358,0.381	0.385,0.302,0.353,0.308	0.019
0.525,0.517,0.524,0.507	0.498,0.514,0.495,0.528	0.009
0.202,0.0,0.372,0.262	0.0,0.244,0.0,0.0	0.148
0.581,0.364,0.704,0.517	0.488,0.255,0.4,0.488	0.134
0.445,0.528,0.359,0.44	0.359,0.603,0.105,0.402	0.076
0.46,0.451,0.469,0.477	0.388,0.478,0.347,0.466	0.044
0.0,0.0,0.0,0.019	0.0,0.043,0.0,0.0	-0.006
0.317,0.349,0.317,0.367	0.392,0.325,0.375,0.334	-0.019
0.448,0.436,0.382,0.353	0.453,0.398,0.489,0.51	-0.058
0.993,1.0,1.0,0.988	0.982,0.985,1.0,0.994	0.005
0.483,0.487,0.456,0.469	0.472,0.479,0.443,0.458	0.011
0.725,0.71,0.79,0.612	0.827,0.731,0.706,0.635	-0.015
0.976,0.934,0.868,0.977	0.839,0.936,0.786,0.969	0.056
0.301,0.383,0.284,0.464	0.152,0.344,0.361,0.527	0.012
0.119,0.262,0.0,0.038	0.144,0.0,0.0,0.246	0.007
0.038,0.061,0.044,0.0	0.063,0.043,0.0,0.02	0.004
0.138,0.205,0.256,0.198	0.253,0.101,0.183,0.154	0.026
0.979,1.0,0.981,0.97	1.0,1.0,1.0,0.956	-0.007
0.385,0.486,0.381,0.409	0.427,0.384,0.301,0.228	0.08
0.246,0.288,0.374,0.259	0.202,0.313,0.247,0.203	0.05
1.0,0.0,0.738,0.724	0.628,0.429,0.36,NA	0.143
0.444,0.323,0.2,0.333	0.333,0.667,0.3,0.545	-0.136
0.162,0.183,0.149,0.08	0.302,0.156,0.178,0.312	-0.093
0.177,0.219,0.176,0.096	0.333,0.171,0.229,0.338	-0.101
0.828,0.811,0.748,0.407	0.92,0.788,0.793,0.932	-0.16
0.541,0.506,0.507,0.504	0.495,0.495,0.499,0.513	0.014
0.459,0.52,0.468,0.455	0.43,0.526,0.423,0.495	0.007
0.015,0.0,0.015,0.0	0.0,0.0,0.045,0.0	-0.004
0.0,0.0,0.0,0.0	0.0,0.0,0.212,0.0	-0.053
0.0,0.0,0.0,0.0	0.0,0.0,0.481,0.0	-0.12
0.135,0.296,0.172,0.294	0.238,0.179,0.304,0.062	0.029
0.389,0.054,0.236,0.366	0.198,0.394,0.527,0.229	-0.076
NA,0.691,NA,1.0	NA,1.0,1.0,NA	-0.155
0.552,0.615,0.566,0.6	0.622,0.64,0.583,0.593	-0.026
0.597,0.591,0.562,0.58	0.571,0.582,0.543,0.559	0.019
0.845,0.723,0.645,0.304	0.845,0.685,0.845,0.154	-0.003
1.0,0.409,0.787,0.683	0.928,0.866,0.928,0.881	-0.181
1.0,0.154,0.0,0.195	0.0,0.686,0.0,0.593	0.018
1.0,0.166,0.0,0.21	0.443,0.705,0.0,0.443	-0.054
0.165,0.208,0.0,0.101	0.0,0.253,0.0,0.165	0.014
0.178,0.224,0.0,0.11	0.058,0.27,0.0,0.097	0.022
0.56,0.557,0.506,0.5	0.5,0.549,0.578,0.509	-0.003
0.532,0.506,0.456,0.498	0.497,0.483,0.491,0.518	0.001
0.42,0.306,0.416,0.492	0.431,0.445,0.459,0.496	-0.049
0.407,0.487,0.467,0.518	0.482,0.538,0.492,0.53	-0.041
0.0,0.044,0.107,0.074	0.0,0.0,0.05,0.064	0.028
0.452,0.593,0.582,0.463	0.594,0.616,0.587,0.576	-0.071
NA,0.0,0.0,NA	1.0,NA,NA,0.0	-0.5
1.0,0.827,0.898,0.864	0.898,0.775,1.0,0.871	0.011
0.559,0.555,0.375,0.52	0.428,0.47,0.6,0.406	0.026
0.0,0.0,0.0,0.0	0.007,0.0,0.0,0.007	-0.004
0.476,0.494,0.446,0.532	0.522,0.442,0.431,0.491	0.015
0.475,0.676,0.573,0.562	0.57,0.7,0.596,0.546	-0.031
0.556,0.612,0.489,0.611	0.628,0.67,0.601,0.552	-0.046
0.514,0.554,0.495,0.523	0.5,0.59,0.495,0.495	0.002
0.474,0.0,0.73,0.311	0.644,0.376,1.0,0.311	-0.204
1.0,1.0,1.0,1.0	1.0,1.0,0.0,0.841	0.29
1.0,1.0,1.0,1.0	1.0,1.0,0.468,0.779	0.188
0.0,0.008,0.0,0.0	0.0,0.0,0.01,0.0	-0.001
0.515,0.471,0.529,0.441	0.417,0.312,0.409,0.483	0.084
0.0,0.0,0.0,0.109	0.038,0.117,0.047,0.0	-0.023
0.012,0.008,0.007,0.015	0.011,0.0,0.0,0.004	0.007
0.375,0.357,0.439,0.405	0.367,0.367,0.356,0.293	0.048
0.435,0.409,0.433,0.438	0.427,0.444,0.41,0.391	0.011
0.775,0.746,0.912,0.87	0.863,0.929,0.878,0.868	-0.059
0.589,0.551,0.473,0.483	0.487,0.504,0.455,0.41	0.06
0.609,0.484,0.69,0.749	0.702,0.662,0.648,0.667	-0.037
0.366,0.324,0.486,0.289	0.274,0.341,0.377,0.335	0.034
0.364,0.334,0.482,0.558	0.276,0.364,0.081,0.223	0.199
0.261,0.286,0.373,0.426	0.211,0.261,0.052,0.165	0.164
0.64,0.396,0.57,0.532	0.416,0.557,0.427,0.352	0.096
0.306,0.388,0.64,0.725	0.528,0.695,0.395,0.543	-0.025
0.408,0.345,0.558,0.435	0.618,0.677,0.48,0.385	-0.104
0.279,0.389,0.391,0.288	0.376,0.359,0.338,0.44	-0.041
0.925,0.903,0.957,0.84	0.942,0.935,0.845,0.947	-0.011
1.0,0.399,0.509,0.554	0.121,0.172,0.408,0.084	0.419
NA,0.458,0.175,0.458	0.22,0.175,0.124,0.0	0.234
0.355,0.504,0.561,0.428	0.464,0.478,0.594,0.501	-0.047
0.445,0.442,0.421,0.447	0.395,0.438,0.444,0.402	0.019
0.2,0.346,0.372,0.24	0.296,0.131,0.226,0.326	0.045
0.472,0.674,0.547,0.576	0.581,0.435,0.449,0.572	0.058
1.0,0.979,0.972,1.0	1.0,0.977,1.0,1.0	-0.006
0.958,1.0,0.974,1.0	1.0,0.952,1.0,0.977	0.001
0.764,0.638,0.653,0.732	0.765,0.748,0.701,0.7	-0.032
0.0,0.0,0.049,0.0	0.0,0.0,0.0,0.0	0.012
0.649,0.134,0.382,0.0	0.0,0.0,0.481,0.188	0.124
0.585,0.585,0.738,0.626	0.764,0.5,0.33,0.377	0.141
0.692,0.775,0.509,0.433	0.623,0.432,0.429,0.356	0.142
0.821,0.579,0.478,1.0	0.579,0.917,1.0,1.0	-0.154
0.696,0.428,0.478,0.395	0.421,0.447,0.365,0.45	0.078
0.332,0.399,0.399,0.0	NA,0.0,0.0,NA	0.283
0.304,0.247,0.265,0.376	0.0,0.325,0.167,0.376	0.081
0.133,0.07,0.047,0.148	0.101,0.219,0.14,0.165	-0.057
0.532,0.619,0.505,0.523	0.449,0.564,0.445,0.437	0.071
0.63,0.577,0.689,0.471	0.556,0.504,0.577,0.559	0.043
0.182,0.349,0.0,0.472	0.0,0.0,0.0,0.472	0.133
0.0,0.0,0.0,0.0	0.59,0.0,0.0,0.418	-0.252
NA,1.0,NA,1.0	0.667,1.0,1.0,0.0	0.333
0.522,0.476,0.49,0.478	0.345,0.357,0.366,0.573	0.081
0.032,0.128,0.1,0.082	0.143,0.1,0.104,0.05	-0.014
0.079,0.057,0.015,0.045	0.035,0.057,0.05,0.082	-0.007
0.427,0.405,0.401,0.368	0.372,0.421,0.379,0.372	0.014
0.577,0.693,0.557,0.569	0.618,0.58,0.765,0.618	-0.046
0.236,0.301,0.279,0.205	0.171,0.134,0.156,0.287	0.068
0.39,0.426,0.326,0.359	0.34,0.194,0.271,0.318	0.095
0.502,0.64,0.649,0.516	0.624,0.581,0.685,0.514	-0.024
0.394,0.466,0.533,0.324	0.539,0.522,0.369,0.466	-0.045
0.409,0.487,0.475,0.445	0.479,0.469,0.382,0.495	-0.002
0.277,0.316,0.249,0.296	0.226,0.225,0.226,0.25	0.053
0.949,1.0,0.974,1.0	1.0,0.982,0.965,1.0	-0.006
0.0,0.008,0.008,0.0	0.0,0.0,0.015,0.0	0.0
0.693,0.628,0.565,0.557	0.541,0.55,0.564,0.623	0.041
0.997,0.978,1.0,0.987	1.0,0.99,0.99,0.996	-0.003
0.724,0.693,0.672,0.649	0.684,0.695,0.657,0.704	-0.001
0.654,0.662,0.64,0.582	0.552,0.573,0.557,0.575	0.07
0.419,0.451,0.462,0.423	0.371,0.368,0.404,0.36	0.063
0.0,0.0,0.0,0.0	0.0,0.0,0.017,0.009	-0.007
0.418,0.465,0.464,0.43	0.363,0.371,0.397,0.363	0.071
0.682,0.72,0.746,0.709	0.681,0.675,0.677,0.645	0.045
0.427,0.468,0.467,0.445	0.478,0.432,0.478,0.433	-0.003
0.499,0.549,0.591,0.526	0.51,0.524,0.494,0.473	0.041
0.002,0.007,0.005,0.018	0.005,0.0,0.01,0.002	0.004
0.269,0.31,0.297,0.273	0.35,0.338,0.317,0.332	-0.047
0.0,0.004,0.008,0.0	0.01,0.005,0.011,0.0	-0.003
0.0,0.009,0.004,0.017	0.005,0.0,0.0,0.004	0.005
0.23,0.232,0.229,0.215	0.238,0.217,0.284,0.238	-0.018
1.0,0.322,0.169,0.461	0.74,0.416,0.0,0.169	0.157
1.0,0.967,1.0,1.0	0.96,1.0,1.0,1.0	0.002
0.42,0.243,0.491,0.243	0.491,0.743,0.491,0.659	-0.247
0.367,0.472,0.476,0.414	0.381,0.474,0.402,0.558	-0.022
0.465,0.448,0.478,0.484	0.349,0.524,0.482,0.48	0.01
0.569,0.706,0.903,0.34	0.643,0.34,0.694,0.673	0.042
0.35,0.356,0.407,0.319	0.357,0.303,0.399,0.331	0.011
0.363,0.367,0.417,0.333	0.368,0.313,0.414,0.341	0.011
0.484,0.401,0.432,0.405	0.388,0.491,0.362,0.4	0.02
0.471,0.458,0.489,0.51	0.553,0.359,0.409,0.486	0.03
0.5,0.419,0.477,0.409	0.407,0.464,0.395,0.483	0.014
0.23,0.172,0.148,0.185	0.162,0.144,0.097,0.225	0.027
