IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen
33,18,31,28	21,14,19,30	26,28,21,24	21,17,18,20	42	39
0,4,2,0	0,1,1,3	0,1,0,0	2,3,2,2	45	39
41,33,33,34	18,34,20,17	39,33,35,31	20,18,9,10	60	39
8,7,7,9	18,34,20,17	7,5,5,4	20,18,9,10	74	39
6,6,8,11	18,34,20,17	6,5,6,7	20,18,9,10	97	39
3,5,3,1	36,31,29,26	3,0,1,2	35,28,31,29	53	39
1,4,4,3	36,31,29,26	2,0,2,5	35,28,31,29	76	39
1,0,2,3	3,1,1,1	1,0,1,3	2,0,0,0	62	39
3,3,1,1	16,16,17,13	2,1,3,0	26,16,13,7	59	39
7,16,7,6	0,0,0,1	8,6,12,13	0,1,0,0	45	39
41,60,50,30	1,2,4,0	47,44,40,57	3,2,1,0	45	39
42,66,57,39	15,16,13,5	57,50,46,75	11,11,12,8	42	39
51,75,45,41	32,44,45,39	34,50,38,57	37,22,28,48	42	39
3,8,3,1	0,0,6,0	6,1,6,1	2,3,0,3	42	39
28,13,21,26	56,101,95,72	36,26,27,22	72,59,68,97	42	39
71,120,106,94	123,114,100,98	87,92,116,88	113,97,139,111	782	39
69,85,65,72	22,18,18,16	97,86,72,92	42,20,44,22	44	39
8,6,17,6	3,1,3,1	11,16,20,18	1,2,2,6	44	39
106,173,157,143	6,4,1,8	184,129,155,159	4,5,12,9	48	39
14,8,29,21	0,1,0,0	40,12,17,20	0,0,0,0	3493	39
14,9,29,22	1,2,5,1	43,12,17,20	0,2,0,0	3511	39
0,2,0,1	1,2,5,1	3,0,0,0	0,2,0,0	57	39
5,2,2,4	2,0,0,1	3,9,5,6	4,0,0,0	116	39
93,129,79,93	13,19,12,16	97,83,83,90	9,14,10,5	42	39
47,29,45,45	1,0,0,0	50,47,33,30	1,0,0,0	46	39
2,0,1,2	58,55,64,61	1,0,0,3	45,37,36,50	93	39
1,3,4,1	10,16,11,9	0,3,0,8	9,12,8,16	154	39
1,0,1,0	6,4,5,9	0,3,0,0	14,14,7,11	91	39
5,12,8,6	23,25,41,24	19,2,6,8	46,32,32,39	65	39
4,2,1,3	1,0,0,0	2,4,0,1	0,0,0,0	42	39
10,8,16,20	0,0,0,0	14,8,14,18	1,0,0,0	278	39
0,0,0,0	0,3,1,3	0,0,0,1	5,0,2,1	55	39
0,0,0,2	18,24,22,14	0,0,0,0	23,16,14,18	66	39
1,0,9,2	25,41,21,23	3,2,4,2	13,22,15,26	131	39
42,66,49,46	16,25,34,19	79,56,49,66	25,18,18,21	1286	39
33,21,34,31	6,2,2,3	18,16,21,28	5,7,3,3	42	39
57,45,41,44	37,27,29,27	23,36,15,22	17,25,17,10	42	39
152,143,152,160	37,54,29,32	165,157,193,187	28,35,49,35	42	39
6106,6375,5996,6164	0,1,3,2	4309,3879,3892,4279	1,2,0,0	963	39
42,47,39,33	14,9,4,4	41,23,55,35	13,9,9,9	83	39
0,1,0,0	33,23,22,24	1,0,2,0	14,15,12,19	262	39
29,36,34,30	17,19,9,21	38,32,32,44	17,19,12,18	153	39
10,8,6,8	5,12,5,7	12,7,7,15	8,4,5,7	42	39
0,0,0,1	3,8,7,4	0,1,0,0	4,5,8,7	80	39
4,7,6,5	3,3,5,3	0,5,0,3	5,4,4,0	74	39
0,13,0,3	3,3,5,3	0,0,0,1	5,4,4,0	77	39
0,6,0,0	4,0,6,2	0,0,0,1	0,5,0,3	42	39
113,153,93,75	376,357,348,409	106,94,100,119	386,348,342,368	880	39
56,63,55,62	322,322,339,369	62,45,44,41	429,343,407,385	69	39
1,2,1,1	40,36,25,20	2,6,0,0	29,42,16,30	53	39
7,3,5,6	5,4,1,7	14,2,1,1	2,2,3,10	90	39
33,60,36,52	18,22,22,10	65,56,41,81	16,14,21,15	238	39
24,39,43,28	24,11,17,12	27,35,39,29	15,14,15,15	303	39
10,10,8,2	4,2,6,6	4,6,8,7	6,5,8,5	42	39
5,6,5,8	11,5,2,3	2,6,5,3	1,0,2,4	118	39
0,0,1,0	0,0,0,0	0,0,0,0	0,1,0,0	110	39
10,8,6,15	1,4,0,1	6,5,9,5	4,0,1,2	62	39
22,40,57,24	34,26,14,21	15,25,14,18	22,15,26,27	810	39
28,28,34,22	2,0,0,0	40,27,38,33	0,0,0,0	214	39
36,50,31,32	2,0,0,0	46,31,54,44	0,0,0,0	415	39
41,52,35,33	2,0,0,0	51,37,47,49	0,0,0,0	467	39
16,34,11,18	8,12,14,8	23,16,32,15	17,12,16,4	240	39
21,36,15,19	8,12,14,8	28,22,25,20	17,12,16,4	292	39
7,5,7,3	0,2,0,0	6,10,0,8	0,1,7,1	91	39
15,11,10,16	0,0,0,0	13,5,17,14	0,2,0,0	42	39
2,3,0,1	0,0,0,0	1,2,5,1	0,0,0,2	152	39
0,0,1,3	2,2,2,1	2,3,0,0	0,0,0,1	54	39
41,43,34,39	0,3,0,1	48,41,60,52	0,0,0,2	117	39
34,42,52,36	7,8,14,8	40,42,41,32	14,6,8,11	42	39
73,66,75,65	6,6,4,8	84,88,93,94	7,6,8,13	42	39
2,0,6,1	7,5,9,9	3,0,1,2	11,12,8,6	42	39
17,16,11,13	62,63,52,52	23,11,13,32	73,48,54,61	42	39
830,947,838,883	0,0,0,1	720,690,630,685	0,0,0,0	14771	39
33,23,23,23	3,8,5,0	20,18,13,23	2,0,0,2	85	39
20,18,14,15	1,1,0,1	14,12,10,16	2,0,2,3	85	39
17,14,18,14	2,0,0,0	6,11,10,13	0,1,0,0	85	39
129,111,98,110	4,1,1,1	94,90,81,106	0,1,1,0	43	39
164,140,134,172	1,3,0,0	105,94,110,129	3,2,2,3	42	39
0,0,0,1	0,0,0,0	0,0,0,0	0,2,0,0	69	39
40,41,60,53	28,14,14,21	56,55,50,43	19,10,26,14	42	39
45,72,68,55	0,2,0,2	71,53,71,66	0,0,0,0	265	39
168,249,201,194	79,66,73,71	254,189,212,229	113,90,78,97	958	39
47,58,44,54	89,80,68,74	48,52,32,45	74,57,75,86	42	39
20,20,26,12	3,4,3,5	12,12,10,20	4,4,2,4	138	39
26,43,24,22	34,21,26,27	30,24,19,13	23,23,19,27	596	39
97,92,85,104	3,2,3,7	96,70,87,52	0,3,1,4	85	39
12,14,5,10	63,33,45,46	5,16,19,5	62,45,57,52	155	39
324,267,275,310	6,8,11,28	335,300,301,325	20,11,15,14	43	39
18,25,21,11	212,191,186,196	30,17,16,14	209,181,237,206	74	39
2,0,3,2	65,61,72,60	4,2,2,2	52,52,59,59	56	39
187,162,163,178	4,0,3,3	207,162,216,190	2,1,1,4	41	39
1,0,0,6	145,133,133,126	4,3,5,0	162,124,150,145	43	39
817,849,771,733	112,89,86,80	832,755,733,1027	90,101,77,92	800	39
1077,1176,1210,1022	112,89,86,80	1081,1070,1094,1326	90,101,77,92	2080	39
353,429,518,365	93,102,79,76	331,387,424,401	82,72,63,102	1319	39
238,280,264,245	48,61,52,48	310,184,195,262	36,38,19,35	63	39
0,0,0,0	0,0,0,2	1,0,0,0	0,0,0,0	126	39
0,0,0,0	0,0,0,2	1,0,0,0	0,0,0,0	185	39
7,3,7,6	2,3,1,0	8,6,7,11	0,0,2,0	69	39
3,3,7,3	95,111,133,135	5,0,3,5	124,91,133,119	63	39
3,10,9,3	154,128,122,155	1,6,8,15	173,162,179,169	179	39
45,85,70,55	14,10,3,10	72,72,72,79	17,10,6,14	1060	39
115,123,98,76	2,3,1,1	84,73,90,112	1,0,8,4	110	39
16,17,6,23	0,1,1,0	12,18,11,11	0,1,0,1	104	39
15,17,8,24	0,0,0,0	14,18,11,11	3,0,0,0	107	39
14,17,6,24	0,0,0,0	12,18,12,11	1,0,0,0	104	39
12,10,16,14	5,5,9,6	23,10,20,18	4,9,7,4	42	39
114,135,124,110	14,13,8,19	145,174,123,126	26,21,25,19	67	39
30,10,13,14	99,105,84,92	27,36,26,34	102,103,104,111	101	39
15,12,11,12	2,2,2,5	10,13,15,10	4,1,3,1	101	39
53,74,58,56	1,1,0,1	78,56,62,68	1,0,1,4	43	39
5,0,0,0	67,53,47,70	3,1,0,3	64,45,54,66	81	39
2,1,1,1	16,22,7,11	3,5,3,1	15,8,16,9	95	39
3,6,4,5	54,53,63,36	4,4,3,8	51,54,60,51	90	39
20,35,34,36	5,5,2,12	38,24,27,22	3,2,10,9	70	39
2,7,1,1	3,2,2,5	1,1,0,2	5,2,6,1	116	39
1,6,6,3	1,0,1,0	0,1,2,5	0,0,0,0	54	39
47,69,69,52	458,525,503,425	62,62,74,102	482,427,488,459	680	39
553,570,596,535	22,22,21,28	593,563,627,566	24,15,28,23	42	39
52,41,47,44	45,30,39,33	36,40,47,34	33,30,25,28	42	39
4,0,0,1	7,4,6,1	0,1,1,1	2,2,0,1	42	39
0,0,1,1	8,7,9,7	0,0,0,0	4,1,6,6	81	39
13,18,21,16	7,2,5,1	12,11,23,11	3,4,3,0	231	39
1,2,0,0	0,0,0,0	0,0,0,0	0,2,0,0	177	39
0,5,0,0	1,0,0,0	1,0,0,0	0,0,0,0	42	39
27,17,19,15	8,9,8,6	20,13,12,19	2,6,3,10	74	39
66,88,106,81	3,5,4,5	117,93,95,116	7,6,2,9	135	39
4,7,3,7	0,0,1,0	10,9,6,5	1,0,0,0	42	39
1,1,2,4	37,12,19,13	2,1,2,4	21,12,17,14	116	39
6,12,6,11	14,16,12,13	5,3,11,15	27,11,12,8	42	39
78,131,95,108	23,22,10,14	90,86,99,83	18,13,16,34	1572	39
20,32,14,20	0,1,0,0	25,14,24,26	3,1,3,1	58	39
4,3,4,2	31,42,30,29	6,5,2,2	22,20,38,40	95	39
21,17,23,14	5,8,4,6	18,20,27,18	4,2,12,6	42	39
6,3,12,4	3,2,2,3	9,7,8,8	2,1,5,7	85	39
23,14,10,20	1,3,5,1	22,18,20,26	1,1,3,1	76	39
0,1,0,0	20,18,21,29	0,4,0,0	27,22,16,47	46	39
0,0,0,2	0,0,0,0	0,0,0,2	0,0,1,0	61	39
0,3,1,3	56,79,81,71	2,1,10,2	77,44,42,63	73	39
150,109,135,133	13,9,5,14	116,129,138,141	12,5,17,15	61	39
3,6,1,6	146,133,126,185	10,3,2,5	136,117,142,143	54	39
5,5,5,3	331,268,296,308	6,1,8,0	358,319,336,311	57	39
21,16,20,18	19,26,11,38	14,20,19,22	24,34,10,20	87	39
11,11,12,8	6,9,6,5	1,8,15,10	0,5,3,4	87	39
1,0,0,0	17,15,13,15	0,0,0,1	13,11,6,9	68	39
2,12,4,1	0,0,0,0	0,8,3,1	2,0,0,0	1925	39
11,9,1,8	0,0,0,0	7,6,12,8	1,0,0,0	695	39
3,0,0,1	0,0,2,0	2,1,3,1	0,0,0,0	43	39
4,0,0,1	2,1,1,0	2,0,3,3	0,4,0,2	43	39
70,50,56,56	7,5,10,7	45,32,52,44	4,1,3,4	56	39
16,9,9,13	21,49,41,34	11,13,20,7	28,19,25,35	101	39
15,5,9,12	11,21,8,6	11,11,19,6	2,8,9,6	101	39
6,2,11,4	63,57,64,68	2,3,5,4	79,64,55,75	43	39
16,18,15,17	8,4,3,3	11,20,14,20	2,0,4,4	85	39
17,21,16,20	83,102,85,82	13,22,14,23	77,59,69,89	104	39
9,7,4,6	83,102,85,82	4,2,4,7	77,59,69,89	58	39
0,0,1,0	0,0,0,0	0,0,0,1	3,0,0,0	66	39
95,77,85,87	3,2,7,0	100,77,93,74	2,5,1,2	77	39
14,5,9,7	10,6,9,6	3,2,17,12	2,6,2,12	1113	39
1,6,1,3	5,3,7,2	3,0,2,2	4,9,5,5	179	39
34,48,90,39	78,81,81,83	75,54,53,54	105,89,85,93	487	39
6,8,11,22	37,42,52,49	14,10,10,15	59,54,37,59	42	39
100,78,92,112	5,6,1,2	128,104,97,113	4,4,1,1	57	39
136,165,124,129	8,5,6,2	118,112,94,105	6,7,7,10	70	39
253,269,228,231	5,4,4,10	210,185,211,220	2,6,2,8	362	39
253,270,229,232	8,16,13,7	211,186,212,223	14,6,16,13	365	39
5,5,5,11	8,16,13,7	3,7,3,11	14,6,16,13	42	39
368,376,330,362	11,6,6,10	367,277,394,374	19,15,11,16	169	39
372,383,332,364	7,8,10,6	372,279,397,378	7,7,8,8	172	39
15,13,8,12	7,8,10,6	24,17,14,20	7,7,8,8	42	39
1,0,0,2	3,8,5,2	0,4,0,1	2,2,6,4	42	39
1,1,1,1	0,11,4,8	2,1,0,0	2,6,1,8	42	39
0,0,0,0	0,1,0,1	0,1,0,0	0,1,0,0	42	39
2,5,11,5	61,30,25,36	2,10,3,9	44,25,33,23	108	39
0,0,1,0	0,0,0,0	0,1,0,0	0,0,0,1	268	39
59,29,29,33	24,10,20,23	41,23,16,37	13,8,19,15	42	39
279,206,240,224	0,0,2,1	169,195,199,238	0,2,0,0	219	39
18,18,7,8	0,0,0,0	19,5,6,4	0,0,2,0	44	39
5,3,3,4	58,77,72,55	4,6,2,6	59,65,74,69	42	39
19,12,24,7	57,50,45,63	16,16,12,11	59,49,59,68	155	39
10,16,4,11	74,72,50,53	8,9,6,7	87,77,96,79	78	39
4,3,0,2	28,31,21,33	5,2,4,11	32,44,41,39	61	39
0,0,2,0	26,34,14,28	0,0,0,0	28,23,17,25	55	39
22,12,20,27	5,0,2,1	26,11,23,16	1,3,3,1	92	39
0,1,0,1	13,13,12,2	0,0,0,0	6,10,2,10	42	39
1,0,0,1	0,3,2,2	1,0,1,0	2,0,2,3	51	39
31,54,42,48	0,3,2,2	36,57,52,32	2,0,2,3	1903	39
0,0,0,0	0,0,3,0	0,0,0,1	0,0,0,0	42	39
0,0,2,0	0,0,0,0	1,2,7,1	1,0,0,0	42	39
59,47,36,43	2,0,6,2	58,45,56,67	2,3,2,3	42	39
3,1,1,0	0,2,4,0	1,4,2,4	0,0,0,1	42	39
22,24,19,14	9,7,5,9	22,6,16,12	8,2,7,8	42	39
7,1,2,5	42,37,32,24	14,0,5,9	23,23,34,41	42	39
106,196,121,101	4,2,8,4	143,126,124,168	2,9,3,7	746	39
2,0,5,2	10,7,9,6	0,2,2,1	5,12,9,12	42	39
7,8,15,5	20,28,21,23	4,3,6,5	19,19,24,21	42	39
2,0,1,0	0,0,1,0	3,1,0,0	3,1,0,0	112	39
1,0,0,0	1,0,0,0	0,0,0,0	0,0,0,1	42	39
64,68,71,69	52,63,52,53	70,51,75,67	62,71,85,70	121	39
7,7,1,4	0,1,0,0	3,1,1,1	0,0,0,0	165	39
9,3,7,3	1,5,5,1	10,5,3,6	2,2,1,0	42	39
1,3,4,3	11,8,15,6	0,5,6,3	15,3,24,11	193	39
6,6,9,7	4,3,8,10	8,9,7,7	5,2,8,4	42	39
1,4,5,2	3,1,0,1	5,5,2,4	1,1,0,0	206	39
87,95,62,101	6,4,5,4	54,84,88,79	2,0,4,3	133	39
53,53,36,51	1,0,3,1	25,47,49,37	0,0,0,0	133	39
1,1,2,4	0,0,2,0	8,3,2,1	0,0,0,2	69	39
3,1,5,7	0,0,0,0	3,6,2,3	0,1,1,2	69	39
0,0,2,2	0,0,0,0	2,6,1,1	0,0,1,1	69	39
3,1,2,2	0,0,0,0	3,3,4,1	2,0,2,0	70	39
16,13,22,29	0,0,0,0	23,25,25,18	2,0,2,0	464	39
14,8,9,6	1,3,8,7	6,10,5,5	7,5,4,3	109	39
14,8,9,8	95,86,73,73	8,10,5,5	86,69,77,71	112	39
42,35,38,31	76,75,72,75	42,43,27,34	65,53,61,57	148	39
1,3,8,9	95,86,73,73	9,5,4,3	86,69,77,71	42	39
29,30,37,32	76,75,72,75	43,38,26,32	65,53,61,57	78	39
123,113,102,96	76,75,72,75	120,102,99,100	65,53,61,57	75	39
429,476,399,393	7,14,8,2	539,478,505,541	10,6,3,12	213	39
1,0,0,0	1,1,2,2	0,0,0,0	1,0,1,3	42	39
16,12,7,20	4,1,1,0	28,18,13,25	2,0,1,0	73	39
3164,3857,3622,3289	4,1,1,0	3736,3511,3205,3533	2,0,1,0	6098	39
28,16,17,24	161,149,162,148	29,29,16,33	159,171,149,136	73	39
3165,3856,3627,3288	161,149,162,148	3736,3508,3208,3534	159,171,149,136	6098	39
3149,3844,3620,3268	12,4,10,4	3708,3490,3195,3509	1,11,3,8	6064	39
71,82,71,65	212,242,223,183	84,61,64,74	197,199,188,215	42	39
45,49,47,58	17,15,26,22	53,50,45,41	16,14,18,11	99	39
185,187,153,163	0,0,1,0	156,186,149,197	0,1,0,0	1053	39
4,7,4,3	3,3,2,0	9,3,7,7	2,1,2,0	43	39
14,8,4,11	72,61,69,68	7,11,9,8	61,75,63,89	42	39
26,17,20,16	8,0,4,6	18,22,24,19	2,1,7,0	96	39
75,41,59,58	8,0,4,6	50,58,49,69	2,1,7,0	126	39
51,25,39,42	2,1,0,0	35,36,25,51	3,0,0,1	69	39
257,313,295,292	271,278,249,282	337,297,276,338	357,337,294,379	60	39
6,6,4,2	4,0,4,5	6,1,3,1	1,3,5,1	104	39
6,6,3,2	0,2,0,1	6,0,3,1	0,0,1,0	104	39
479,478,527,506	7,10,17,12	575,589,562,532	21,9,14,11	62	39
52,56,48,54	7,10,17,12	68,64,83,61	21,9,14,11	127	39
6,12,7,4	433,434,486,456	6,3,5,2	513,528,484,473	104	39
3,3,3,5	0,0,1,0	3,4,6,1	0,0,0,0	42	39
36,26,27,23	98,90,84,94	27,32,35,42	97,92,127,100	74	39
1,0,1,0	4,1,0,0	0,0,2,0	1,3,0,0	42	39
108,90,79,100	3,0,1,7	81,81,85,123	1,3,1,1	43	39
7,6,3,8	0,0,0,1	7,10,8,4	0,0,0,1	42	39
8,8,10,15	3,1,0,1	11,5,5,10	0,0,1,1	75	39
22,23,28,22	1,0,1,0	20,26,18,12	0,0,0,1	4779	39
34,32,22,31	7,0,2,6	30,21,28,16	8,1,1,6	42	39
6,4,2,2	30,36,30,32	2,0,5,1	23,28,27,20	42	39
6,4,3,2	2,2,1,3	3,0,5,1	0,2,3,1	45	39
30,36,31,32	2,2,1,3	24,28,27,20	0,2,3,1	42	39
0,5,4,0	3,8,11,2	2,5,5,5	5,9,15,8	67	39
52,130,101,92	67,73,100,59	54,75,71,72	73,74,50,70	1030	39
31,30,38,32	3,8,10,5	26,42,38,31	12,4,11,15	47	39
29,30,38,29	14,17,13,19	25,36,35,30	16,36,20,21	44	39
13,5,17,12	1,7,2,4	11,19,13,11	13,2,5,3	68	39
6,6,9,8	0,1,2,1	6,13,9,9	0,0,2,2	68	39
6,7,6,9	0,0,0,0	8,9,14,5	0,1,0,0	68	39
569,713,639,590	9,23,8,3	587,574,504,527	5,4,4,11	237	39
2,9,4,4	73,92,62,69	8,9,0,1	51,58,49,52	42	39
291,517,417,383	73,92,62,69	347,334,353,284	51,58,49,52	890	39
290,513,416,381	1,5,3,2	343,330,353,284	4,5,0,1	887	39
12,12,12,23	1,2,0,0	6,13,8,20	1,4,1,0	1842	39
4,5,5,0	0,0,0,0	0,4,3,7	0,0,0,2	581	39
1,3,1,2	14,14,18,8	0,10,1,8	22,16,18,11	194	39
141,147,123,143	24,19,10,19	151,133,108,136	27,12,19,15	156	39
5,13,11,8	0,0,0,1	9,8,2,5	0,1,0,0	44	39
1,1,3,1	5,2,11,3	0,4,0,2	2,2,2,2	66	39
1,5,0,0	0,1,0,0	0,0,1,4	0,0,0,0	42	39
1,0,1,0	1,0,0,0	1,2,0,2	1,0,0,0	58	39
14,16,14,17	41,42,36,46	3,7,6,9	11,16,14,17	81	39
59,88,72,86	10,0,8,7	49,39,34,32	8,8,3,10	57	39
53,70,50,42	7,1,0,12	44,41,44,50	2,3,2,7	57	39
5,1,1,2	59,72,59,63	0,1,2,2	37,57,41,39	59	39
1,5,2,1	90,86,96,74	0,1,3,5	70,74,55,72	55	39
0,8,4,5	98,91,99,78	2,3,5,5	84,87,107,100	56	39
14,22,22,27	4,3,2,3	18,31,33,32	4,6,6,8	50	39
17,27,37,19	15,18,12,16	50,37,30,47	37,18,10,13	167	39
20,20,19,23	15,8,16,11	12,8,10,16	35,18,16,20	117	39
101,163,154,120	0,0,0,1	137,127,135,144	0,0,0,0	482	39
20,18,18,22	0,0,0,1	11,7,11,14	1,0,0,0	117	39
93,90,92,118	4,6,0,5	88,98,118,111	8,7,5,7	121	39
220,214,171,189	1,0,0,2	173,149,179,221	1,0,0,0	326	39
55,45,35,46	0,1,0,1	60,49,50,68	1,4,3,2	72	39
0,2,1,0	2,3,0,1	0,0,0,0	0,0,1,0	69	39
0,0,2,0	5,3,0,1	0,2,1,0	0,2,0,1	66	39
0,1,0,0	0,0,1,0	0,0,2,0	2,0,1,0	43	39
1,0,1,0	0,0,0,0	2,0,3,0	1,0,0,0	96	39
11,13,10,16	7,6,1,6	13,4,7,7	4,6,14,7	1327	39
183,174,164,165	2,3,7,1	185,194,182,202	8,7,3,6	42	39
119,109,134,112	2,5,4,0	99,102,125,122	11,3,4,2	94	39
65,70,69,50	0,1,0,1	87,64,86,73	0,1,0,0	147	39
281,264,199,231	2,4,2,2	230,182,237,259	5,3,6,6	219	39
194,190,160,147	8,2,5,10	200,162,218,195	7,4,3,3	147	39
4,2,1,4	3,2,0,4	2,12,1,1	2,1,1,0	42	39
204,233,215,203	0,0,0,0	142,142,104,155	0,0,0,3	328	39
137,159,150,144	0,0,0,1	89,104,80,105	1,0,0,0	328	39
74,65,70,48	6,5,3,10	61,45,69,42	6,4,9,5	42	39
47,62,53,58	2,2,1,2	58,43,55,77	8,2,3,2	56	39
1,2,4,3	0,0,0,0	0,0,1,0	0,1,0,0	113	39
1,2,2,1	0,0,0,0	0,0,1,0	0,0,0,1	109	39
4,3,3,4	0,0,0,0	1,0,1,0	0,0,0,1	113	39
7,5,7,3	3,4,5,6	1,2,5,2	8,6,2,8	42	39
2,1,2,0	0,0,0,0	0,0,1,0	0,0,0,1	43	39
23,26,27,16	3,1,8,3	14,21,32,28	5,2,7,2	43	39
5,9,8,9	0,2,0,2	7,7,10,7	1,1,3,2	43	39
12,24,15,17	51,35,46,46	22,15,28,27	45,33,37,46	230	39
71,53,93,69	0,0,0,1	90,63,82,63	0,0,1,0	90	39
95,85,67,58	4,2,4,7	68,68,88,88	5,5,5,2	81	39
79,63,57,62	3,1,2,1	58,76,75,76	1,3,1,5	100	39
49,37,48,53	0,0,4,0	43,55,32,56	0,1,1,1	211	39
6,1,9,6	33,19,23,22	11,8,12,6	45,20,34,45	42	39
1813,2615,2434,1785	45,35,27,42	2368,2147,2363,2674	47,46,45,51	1829	39
752,1116,1028,766	13,6,14,7	1000,876,1019,1136	12,4,7,7	662	39
758,1125,1041,771	0,0,0,0	1007,882,1025,1151	0,0,0,2	662	39
1,1,1,1	249,304,245,237	0,3,2,1	350,283,333,298	42	39
50,66,60,50	13,15,10,15	74,53,73,58	17,18,17,11	114	39
51,69,60,50	14,6,14,14	75,54,73,59	8,13,13,17	117	39
14,18,10,15	14,6,14,14	18,19,17,12	8,13,13,17	42	39
2,0,0,2	172,166,135,139	0,2,0,1	160,139,159,159	60	39
281,316,328,302	105,152,162,145	290,264,281,295	132,136,164,158	42	39
483,506,580,479	105,152,162,145	479,431,483,520	132,136,164,158	63	39
462,482,544,454	260,292,292,277	456,415,467,501	267,248,265,276	60	39
160,142,155,118	562,493,438,461	143,126,178,168	392,346,391,423	543	39
64,76,81,60	26,30,31,31	118,78,87,85	35,30,20,34	619	39
0,7,1,7	3,9,13,8	3,8,3,5	7,4,10,17	42	39
29,37,38,41	4,10,7,10	37,22,28,24	16,14,16,6	42	39
25,21,25,13	1,4,3,3	7,20,15,30	2,4,0,2	45	39
92,147,127,127	280,324,253,225	222,161,148,125	262,210,227,200	597	39
129,76,121,129	11,9,15,11	92,94,106,107	13,16,16,19	174	39
95,59,87,99	1,3,0,6	72,74,83,83	0,0,0,2	174	39
8,18,10,9	137,99,107,121	15,16,15,8	111,97,144,116	115	39
0,0,0,1	0,0,0,0	0,1,0,0	1,2,0,0	44	39
38,32,25,38	8,7,3,2	20,23,24,25	6,4,1,8	55	39
4961,5902,4910,5224	0,0,0,0	4453,4067,4558,4802	1,0,0,0	3575	39
12,8,5,10	79,75,80,77	12,8,10,10	95,91,75,83	160	39
0,0,1,0	0,0,0,0	0,0,0,0	1,0,0,0	42	39
10,6,3,8	0,0,1,2	1,5,4,1	1,0,1,1	42	39
8,6,5,4	1,0,2,0	5,1,4,3	0,1,0,0	42	39
14,26,16,22	5,6,2,6	17,17,6,18	1,3,2,0	42	39
97,85,92,91	1,0,0,1	72,57,81,95	1,2,0,1	496	39
95,80,91,86	1,1,0,0	77,60,90,102	0,2,3,1	496	39
1,0,0,0	2,4,0,0	0,0,0,0	2,2,2,0	57	39
0,1,4,0	0,0,0,0	1,3,1,0	1,0,0,0	215	39
206,223,158,166	62,50,53,54	285,211,223,240	47,23,35,38	1348	39
210,224,159,168	18,23,12,10	288,213,223,244	8,8,11,13	1360	39
66,51,54,56	18,23,12,10	50,25,35,42	8,8,11,13	51	39
105,188,148,114	149,108,124,138	166,118,111,141	138,148,189,167	445	39
0,0,0,0	2,3,4,4	0,1,4,0	3,6,6,1	168	39
0,1,0,0	0,0,0,0	0,0,2,0	2,0,0,0	187	39
14,9,15,9	105,98,68,75	11,4,12,17	78,74,97,92	168	39
19,32,25,18	127,110,91,91	36,15,25,28	90,71,106,111	186	39
33,16,9,27	71,72,103,86	29,16,23,32	100,78,85,107	72	39
25,27,33,13	2,5,0,0	18,11,11,10	0,0,0,0	314	39
14,17,22,22	25,31,26,31	18,18,18,10	21,27,16,26	42	39
5,1,8,3	5,5,5,2	5,2,7,7	5,5,10,4	42	39
52,64,66,53	41,57,48,31	58,57,64,54	46,54,54,37	42	39
15,26,15,24	144,115,138,153	19,12,19,25	140,115,125,144	108	39
41,51,41,53	144,115,138,153	51,33,59,55	140,115,125,144	176	39
34,44,33,45	1,7,1,4	37,26,47,47	2,0,4,0	176	39
34,44,33,46	0,0,0,1	38,26,45,47	0,0,0,0	176	39
24,27,31,28	0,1,0,0	35,30,30,27	0,0,0,0	45	39
54,46,47,50	0,0,1,2	40,39,53,50	0,1,1,4	87	39
5,10,1,2	37,24,27,25	3,2,3,2	26,38,24,14	44	39
43,63,49,45	2,2,1,1	56,48,55,49	2,6,4,0	143	39
45,64,44,55	143,120,90,142	43,51,59,54	116,90,117,125	94	39
54,52,52,59	143,120,90,142	50,60,63,54	116,90,117,125	99	39
1745,2313,1989,1734	143,120,90,142	2017,1916,2161,2083	116,90,117,125	2154	39
18,5,13,12	9,17,5,8	9,14,12,13	2,5,8,13	44	39
1709,2266,1950,1687	9,17,5,8	1976,1870,2110,2042	2,5,8,13	2099	39
1708,2264,1944,1684	17,3,7,9	1976,1869,2105,2040	9,13,7,11	2094	39
37,50,45,50	0,2,0,1	41,47,56,43	2,3,2,1	99	39
2189,2766,2369,2164	0,2,0,1	2455,2277,2600,2526	2,3,2,1	2328	39
2152,2717,2324,2114	0,1,0,0	2414,2230,2544,2483	0,0,0,0	2268	39
6,11,14,14	0,0,0,0	6,4,5,2	0,0,0,1	931	39
139,158,144,136	524,479,472,465	128,128,135,149	543,481,534,546	155	39
33,37,65,48	2,4,3,3	38,30,38,50	2,5,4,4	42	39
40,38,36,43	18,17,11,11	56,43,31,38	18,29,11,15	48	39
0,1,2,1	0,4,1,2	0,1,0,0	0,0,0,2	55	39
54,102,79,63	0,1,1,2	47,58,56,64	0,1,1,3	42	39
23,24,18,21	2,1,1,5	18,23,18,16	2,2,4,6	56	39
412,518,450,362	4,3,4,0	437,422,444,465	3,3,3,5	869	39
11,20,18,18	1,1,2,0	35,18,8,16	1,3,0,0	170	39
26,37,30,28	1,0,1,2	51,39,25,41	15,8,2,4	295	39
111,110,89,89	108,120,110,118	114,98,71,106	148,120,116,100	570	39
