"","groupID","featureID","exonBaseMean","dispersion","stat","pvalue","padj","PREECLAMPSIA","CONTROL","log2fold_CONTROL_PREECLAMPSIA","-log10padj","regulation"
"161","Huwe1+gene-Mir3113","E016",11.6200598125542,0.0140504686121159,12.0373041638019,0.00052146333968803,0.00827682224463945,7.16083036651668,4.69218877255611,-1.22138798742611,2.08213637173134,"skipped exon"
"162","Ipo13","E026",19.6204090309898,0.0268134901054836,11.0897749135018,0.0008680501998213,0.0123252642867466,9.47103102716937,6.37022600711089,-1.14713372136327,1.90920375951158,"skipped exon"
"163","Kdm4b","E034",12.6615080103116,0.0112432567917187,11.9335841517953,0.00055131010225887,0.00865373861771546,7.54091341893985,5.08824885376771,-1.13689339528257,2.06279622660877,"skipped exon"
"164","Kdm5d","E007",23.6685636331518,0.00280903147930617,10.6165437512239,0.00112080342802351,0.0149395670929257,8.56636667047002,6.03821807976561,-1.01121084504241,1.82566198698364,"skipped exon"
"165","Kdm6b","E032",30.9655921183433,0.0386425821520916,9.47798798440925,0.00207951908880301,0.0238181365407605,11.7021071961548,8.20139197249074,-1.02959731420869,1.62309221941589,"skipped exon"
"166","Kdr","E034",32.8810593405112,0.013632476334025,16.9974892479134,3.74292807818374e-05,0.00098175201826303,11.93859307917,8.37632964099981,-1.02657952809634,3.0079981972441,"skipped exon"
"167","LOC118568040+gene-2210408I21Rik","E027",16.2842432864559,0.00342748920093418,17.3083390741441,3.17789196403379e-05,0.00085901217669063,5.81350410586873,8.54678238494068,1.11416824925261,3.06600067990325,"included exon"
"168","Larp4","E003",12.834760952989,0.00518188732283164,22.5114862766748,2.08890791156971e-06,8.63059345815214e-05,4.68539447745695,8.05815260613753,1.56699003226937,4.06395934023621,"included exon"
"169","Lhx2","E006",15.8814083093809,0.026181089512245,10.1085891072465,0.00147579901241947,0.0183486996584918,8.59171438196489,5.89066485482164,-1.09124507435222,1.73639470804142,"skipped exon"
"170","Limch1","E044",28.0848933788581,0.0284415380653448,11.5283006793204,0.00068544641363083,0.0102760138118562,11.0485637210596,7.71786560730618,-1.03870663993052,1.98817532067575,"skipped exon"
"171","Lmbrd2","E001",35.6620858570183,0.00158933877755859,39.3693696007759,3.50756155857395e-10,4.2256102512823e-08,12.1867985588905,8.09508928327341,-1.18509550869824,7.37411056254241,"skipped exon"
"172","Lmbrd2","E002",20.2908012689016,0.00490715896538034,23.7863002477559,1.07645911766601e-06,4.85998403949491e-05,9.29014147301297,5.96672390619028,-1.28039270530766,4.31336515698682,"skipped exon"
"173","Lrriq1","E002",11.4121508360382,0.00532114963477978,13.4015629807778,0.0002514147152602,0.0046702313516691,4.8952978531845,7.20296338286835,1.11596818445431,2.33066160503033,"included exon"
"174","Lyst","E004",12.5606169513792,0.00544360502436647,14.7529447958462,0.00012255596566298,0.0026165412471929,7.44156521508762,4.83030246346004,-1.2487990205598,2.58227241464605,"skipped exon"
"175","Lyst","E011",14.3888892863343,0.00778687940604294,11.3590084082186,0.00075082899924702,0.0110409635807424,7.78289446838352,5.4210584188973,-1.04522963241764,1.95699302266318,"skipped exon"
"176","Lyst","E012",17.0286287134606,0.0101262638505189,20.4467554465717,6.13134109399531e-06,0.00021802031456185,8.75648408772992,5.42173701391425,-1.38586914989525,3.66150303808772,"skipped exon"
"177","Macf1","E095",120.810468471536,0.0054253457757537,73.6276241801253,9.43351876172378e-18,4.80624638236629e-15,22.6410983710189,14.9892860673054,-1.20628120677111,14.3181939697453,"skipped exon"
"178","Macf1","E101",109.620883780249,0.00536333968443026,58.2761368838173,2.27790446759122e-14,6.47428446985632e-12,21.3488075249078,14.7404788669644,-1.0822123062638,11.1888082222991,"skipped exon"
"179","Macf1","E102",102.896717541232,0.0062380145979575,50.9597819483561,9.42780044652778e-13,1.95400069607355e-10,20.6643837166729,14.3266215087305,-1.06942140554575,9.70907528590852,"skipped exon"
"180","Macf1","E104",73.8558774646006,0.0184933409977381,26.1497242492899,3.15942224395691e-07,1.67718439404686e-05,17.668863820709,11.9666088412817,-1.13394115162774,4.7754191872957,"skipped exon"
"181","Macf1","E105",68.7713162459143,0.0111067072108568,30.0223013420878,4.27105889059336e-08,2.91041768529417e-06,16.923208682739,11.7950512048513,-1.04996775542319,5.5360446792611,"skipped exon"
"182","Mad1l1","E006",26.0185055786015,0.103486212954229,8.20226956575041,0.00418380222024901,0.0398304217503607,11.2581838039725,6.80332269431977,-1.45787812182003,1.39978509497444,"skipped exon"
"183","Map3k20","E005",10.1801483895478,0.00661942476991435,10.7138205310455,0.00106338223635924,0.01437444014656,6.70623763797812,4.54838982715535,-1.12167013888878,1.8424090611423,"skipped exon"
"184","Map4","E012",13.3692267420807,0.0379923323609944,8.45472292745967,0.00364096711907421,0.0360187624276121,7.78059701439747,5.15289671393498,-1.19091801128164,1.44347121322921,"skipped exon"
"185","Mdn1","E005",14.377004862322,0.00453515435726434,11.5498124551353,0.0006775609109342,0.0101912196094485,7.80156953698452,5.49544641393305,-1.01279108568395,1.99177383974639,"skipped exon"
"186","Mdn1","E016",16.8236629261013,0.00958755421727007,11.8882024719134,0.00056490612633482,0.00881585697241962,8.45348940677434,5.93581534238928,-1.02225192860221,2.0547354643853,"skipped exon"
"187","Med12l","E023",9.7736258437749,0.0235703017464773,8.70216159827302,0.00317832927531495,0.0325373921532149,6.52185999789316,4.33980810477522,-1.1766460865835,1.48761725837072,"skipped exon"
"188","Mfap2","E008",11.0018081824134,0.00586731108386897,11.3906646901338,0.00073814113710924,0.0108894180266469,7.11174975946744,4.85850065739049,-1.10091354152198,1.96299533003024,"skipped exon"
"189","Mgat4a","E018",17.2690639428248,0.0131063813608526,15.674163826789,7.52450252428098e-05,0.00175313865635436,8.35973727439062,5.78905862435641,-1.06231627403078,2.75618373404414,"skipped exon"
"190","Mgat4a","E022",17.0478801048285,0.00334346084119307,24.0085888876421,9.59069188418533e-07,4.392659669438e-05,8.40312433941722,5.53496481413782,-1.20696601026031,4.3572724433112,"skipped exon"
"191","Mical1","E003",19.322164224186,0.00306432652354178,16.5961710911451,4.62442883320211e-05,0.00117169285066524,6.24427377806887,8.97536166469939,1.04922499537382,2.93118622001045,"included exon"
"192","Mier1","E010",11.3948437872919,0.0471884310486595,7.34894312898618,0.00671021915034353,0.0561976883626876,7.13019010901843,4.6628656788676,-1.22709440645163,1.25028154834511,"skipped exon"
"193","Minar1","E009",10.3123357395819,0.0343692633689975,7.08124438723338,0.00778948984115495,0.0624845043246319,6.65125226271613,4.47018660503903,-1.14795496210852,1.204227670987,"skipped exon"
"194","Mir124a-1+gene-Mir3078+gene-Mir124a-1hg","E005",21.1937745000844,0.00550103316477509,15.139852643325,9.98334323697449e-05,0.00221027700316086,6.74005259432749,9.54607041917234,1.00688042708487,2.65555329490966,"included exon"
"195","Mir124a-1+gene-Mir3078+gene-Mir124a-1hg","E006",15.6732014686701,0.0361867679940661,6.18674392660441,0.0128710794020141,0.0887466506353145,5.78981206755668,8.20666731508157,1.00847450246652,1.05184802856075,"included exon"
"196","Mir124a-1+gene-Mir3078+gene-Mir124a-1hg","E007",15.0366162859175,0.0211916298308584,10.0831959772417,0.00149627582298284,0.0185514303121636,5.50638877356749,8.15323678868072,1.13457925169493,1.73162260072639,"included exon"
"197","Mir124a-1+gene-Mir3078+gene-Mir124a-1hg","E008",14.2731721424359,0.00777880919741445,15.7555843068377,7.20748673204808e-05,0.00169272562662018,5.20714251965688,8.05207867460342,1.25987383364883,2.77141343084648,"included exon"
"198","Mir5046+gene-Rps6ka4","E019",12.0433709091341,0.00583778711532027,10.3569710409403,0.001289866694404,0.0166014095649851,7.28836427048805,5.14541194670352,-1.00612516981316,1.77985503603791,"skipped exon"
"199","Mir5046+gene-Rps6ka4","E020",12.4288899340737,0.00451792641651937,12.3952918856309,0.00043041770833433,0.00712516444566255,7.46024722372226,5.14573673293467,-1.0733430803471,2.1472051078781,"skipped exon"
"200","Mir5125+gene-Srrm2","E006",11.1638529761476,0.0115496254365273,15.8173186058824,6.97610472569254e-05,0.00164708134588073,7.27019569871311,4.48535598618076,-1.39539652104495,2.78328495141026,"skipped exon"
"201","Mir6903+gene-Atp2b4","E022",14.6005676882281,0.00401413079759534,28.1818224827248,1.10436885453709e-07,6.7062493054628e-06,8.28308946701804,4.71671865146124,-1.62739500439699,5.17352030566797,"skipped exon"
"202","Mir6903+gene-Atp2b4","E023",19.6218899327392,0.00487137136228446,23.7509459829863,1.09641473159646e-06,4.94600860445285e-05,9.33754774218539,5.99193204316481,-1.28294742332263,4.30574513244234,"skipped exon"
"203","Mir6903+gene-Atp2b4","E030",14.3415832174895,0.0389846954732342,8.2635908622847,0.00404480439896427,0.0388189882259961,7.87284817943925,5.30866255702813,-1.13898755476033,1.41095578820559,"skipped exon"
"204","Mmd2","E010",27.8468561414043,0.0289038296349551,11.5690307829825,0.00067059363361321,0.0101067470209658,11.0792809014974,7.76483027916527,-1.02920982007884,1.99538860486156,"skipped exon"
"205","Mroh1","E006",19.0316824031174,0.00306251494254697,19.1986351189759,1.17797585363061e-05,0.00037729158890009,9.26655594789543,6.35615412220289,-1.09033147578778,3.42332287657742,"skipped exon"
"206","Mterf2","E001",25.6011465316616,0.0120267474151921,16.4404411989568,5.0202681102194e-05,0.00125288959855952,7.43639979346625,10.6088443481586,1.02842184417568,2.90208719624352,"included exon"
"207","Mtpap","E012",11.1244634483866,0.00541042713311917,9.80517392270215,0.00174021577636999,0.0208425668866485,7.02832219219721,4.86211533582997,-1.06465041468708,1.68104879611829,"skipped exon"
"208","Mtr+gene-Gm10336","E031",13.5318678017524,0.00397755570882505,11.4390144370529,0.00071917926907296,0.010673671083238,7.64378964539912,5.39512389349073,-1.00692355307726,1.97168618441942,"skipped exon"
"209","Mtr+gene-Gm10336","E034",12.6085675607365,0.018736308770262,8.48263439029975,0.00358552508746996,0.0355836660532147,7.42464589223943,5.17384474219028,-1.04377599885462,1.44874931019638,"skipped exon"
"210","Myh14","E002",12.4923842589035,0.00432019136763212,14.2569303366216,0.00015947250175043,0.0032387304428061,4.83151626315328,7.30235663155833,1.1934692721369,2.48962519650154,"included exon"
"211","Myh14","E011",9.70603999815274,0.0177133321277483,7.49407019449144,0.00619024843274161,0.053029257838922,4.44369570853274,6.36251482296393,1.03684794565894,1.27548445092625,"included exon"
"212","Myh9","E041",30.7757907334084,0.00158679728147208,28.4218446959626,9.75582716328367e-08,6.02423242513551e-06,11.6024006330639,8.11096137828775,-1.03685110555954,5.22009828066417,"skipped exon"
"213","Myo1e","E001",11.2912320025582,0.00704888323202144,10.58489939683,0.00114015100820882,0.0151252336667782,7.06880977189002,4.91286688627827,-1.05126654654543,1.82029790729311,"skipped exon"
"214","Myt1","E017",19.687050952115,0.0439909474574696,6.93606551904259,0.00844747246288305,0.066266145669413,9.34675362086716,6.58716841694383,-1.01210228426722,1.17870828915216,"skipped exon"
"215","Naaa","E011",12.4703590981864,0.0126599843401544,9.19971983334415,0.00242052170638653,0.0266228267671295,7.44673854347877,5.23858908798849,-1.01644631974513,1.57474583375282,"skipped exon"
"216","Nbea","E072",34.8901715413415,0.0076620027726131,24.0475913038984,9.39837563791813e-07,4.31538584954899e-05,12.1945474614246,8.42754152509724,-1.07049973760012,4.36498036684606,"skipped exon"
"217","Nbeal1","E023",12.8052016662065,0.00440539742223545,15.1592656773126,9.88122096647525e-05,0.00219179572331451,7.28906491292975,4.87047219847148,-1.16500887356872,2.65919992480964,"skipped exon"
"218","Ncoa1","E037",15.8828884039408,0.00752858573369611,14.1730144815497,0.00016674486983032,0.00336318210059538,8.31059236061009,5.76944637682806,-1.05506192109516,2.47324961703189,"skipped exon"
"219","Ncoa2","E042",13.2156384165436,0.0298034819665189,12.0188567900476,0.00052664995201677,0.00834546198398546,7.68410679266077,4.88792955245242,-1.30729795774499,2.07854961685866,"skipped exon"
"220","Neb","E017",19.7614331804214,0.00896707215577989,14.2327979953762,0.00016153052586665,0.00327486872720464,6.46804433085543,9.19790780567359,1.01837260872314,2.48480610397549,"included exon"
"221","Nek3","E012",12.3530861421776,0.00844469587494903,9.89313927683783,0.00165896112818546,0.0200813004118214,7.23270376607343,5.06201300707727,-1.03115835165847,1.69720816685612,"skipped exon"
"222","Nexmif","E009",21.4530288600798,0.0472875617359033,12.7663868171166,0.00035290385286211,0.0060850031058677,9.4800993874764,5.86344805812308,-1.38944628053076,2.2157391957641,"skipped exon"
"223","Npas4","E014",10.2545095057574,0.00468894499838944,19.0123065441371,1.29878092289463e-05,0.00041110325792504,6.77514561010901,3.86238494160477,-1.62327396679953,3.38604908149437,"skipped exon"
"224","Nr2c2ap","E005",10.0595077118022,0.0245788961339878,7.63687441234561,0.00571869260558616,0.0501193444078224,4.48320003093147,6.63972615920187,1.13454757298337,1.2999946184825,"included exon"
"225","Nrcam","E043",10.4247889912223,0.00547303651783527,11.5710701561854,0.00066985855356876,0.0100993332981192,4.61171756732807,6.92130877113237,1.1729892042102,1.99570729498021,"included exon"
"226","Nt5m","E004",13.2831982912226,0.0111519077585369,11.0489859769431,0.0008873571839433,0.0125302083077438,7.59664903245454,5.24196877178173,-1.07221996427837,1.90204170904163,"skipped exon"
"227","Nup155","E033",13.8848264430469,0.00477430492332411,21.1230791801422,4.30709446884085e-06,0.00016068752985044,5.06714153185459,8.18399647217643,1.38560451799539,3.79401782533547,"included exon"
"228","Nup54","E006",15.3385671098108,0.00341523325892844,13.4333438729271,0.00024719110888911,0.00460427364382896,5.69403481076915,8.13010004517167,1.02954966078648,2.33683887303675,"included exon"
"229","Nwd1","E008",13.6033544222065,0.00372838040097066,13.5231307576705,0.00023564097928536,0.00442671485332374,7.65197216571414,5.26266189045799,-1.0818244149311,2.35391845218344,"skipped exon"
"230","Opcml","E007",30.5672272199608,0.0024846756453961,23.0681081059638,1.56362875742545e-06,6.68877054424126e-05,8.10123557192469,11.6081016416014,1.04174687388887,4.17465370210075,"included exon"
"231","Osbpl9","E022",39.1973728303606,0.0129288520315204,19.8169812851407,8.52221800250103e-06,0.000288451312909,12.9800606545424,9.03603563010762,-1.0499822590888,3.5399274799756,"skipped exon"
"232","Otud4","E024",11.3909255835478,0.00445900008387939,18.5138655584768,1.68672750213143e-05,0.0005109989408335,4.47494882723879,7.39662703626095,1.45195603021422,3.29158000004267,"included exon"
