"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Loxl1",163.746389238682,-0.499093855003717,0.171655878675194,-2.90752556134765,0.00364300570037641,0.0223743389728479
"Dzip3",2424.14374409433,0.215745582226989,0.0742587840152292,2.90532069825898,0.00366876982860699,0.022522075359771
"Gm41553",116.668593411372,0.580344527063308,0.199848616232646,2.90392066757032,0.00368521526531157,0.022612494599541
"Vmac",239.745639427021,-0.374697027771926,0.129055460351001,-2.90337988608027,0.0036915854697946,0.0226410367686564
"Pou3f2",3386.41064352964,-0.217947241243981,0.0751124996052789,-2.90161081563399,0.00371249446587147,0.0227586794292186
"Amph",1482.38961737798,0.172043074781715,0.0593001153596527,2.90122664582152,0.00371704924956668,0.0227638040952675
"Arhgap35",6486.37037805977,0.124416085471415,0.0428833348766211,2.90126889220183,0.00371654812069588,0.0227638040952675
"Cttnbp2",2568.10672052999,-0.18600734287079,0.064122506955112,-2.9008120814896,0.00372197009421634,0.0227638040952675
"Rusc2",4139.44274008401,-0.146789336637847,0.0506025896448965,-2.90082657168222,0.00372179799698884,0.0227638040952675
"Tmem184b",634.08423462099,-0.204630420883075,0.0705395940319524,-2.90092994851066,0.00372057042018091,0.0227638040952675
"Syt7",2932.42184688556,0.15706482080332,0.0541773384446971,2.89908705950272,0.00374250961525491,0.0228788035597996
"Nsd3",2208.466545896,0.156845032688371,0.0541160954976799,2.89830652499856,0.00375183710787867,0.022925186483856
"Med14",1441.32923159549,0.189770927919477,0.0654798464485335,2.89815780293001,0.00375361675138759,0.0229254274839036
"Ighmbp2",315.428923654126,-0.279700991168969,0.0965161140945854,-2.89797194792637,0.00375584181491383,0.0229283874280235
"Qki",3930.91495029559,-0.141575162142173,0.0488580158017273,-2.89768546305084,0.00375927397152687,0.0229387101903173
"Sufu",635.945700385847,-0.211062045792329,0.0728829691643027,-2.89590350410292,0.0037806863471696,0.0230586860822279
"Yap1",264.641959548852,-0.357229042253844,0.123369816601964,-2.89559514712092,0.00378440285600484,0.023070672478023
"Ppm1g",1780.52656336138,-0.169414876391728,0.0585139974755339,-2.89528802851941,0.00378810773900476,0.0230825769443333
"Zfp719",359.44340943545,0.271395462142933,0.0937477216518468,2.89495528382888,0.00379212547870217,0.0230963758929368
"Zbtb7c",129.515174708958,0.410164809526864,0.141786658412871,2.89283077913085,0.00381786932362308,0.0232424262797645
"Cdc42ep1",102.540907351259,-0.506272589214833,0.175108348803541,-2.89119618038792,0.00383778468016473,0.0233528754625821
"Dhx16",662.333201069991,-0.212259097496677,0.073432145025268,-2.89054742202666,0.00384571504636375,0.0233860385503751
"Rftn2",231.640785770408,-0.330769835669788,0.114435016324886,-2.89045998587284,0.00384678499610315,0.0233860385503751
"Scfd1",454.286742964668,0.221267004506721,0.0765723063104672,2.88964790494334,0.00385673529855392,0.0234357153243309
"Mndal",53.5153128763536,-0.68870008408323,0.238418934133055,-2.88861321600778,0.00386944705656166,0.0235021187289734
"Tmem229a",166.580872694421,0.404058541935703,0.139892324893168,2.88835389821615,0.00387263888631365,0.0235106657549751
"Atxn7l2",489.302977629772,-0.225002564945106,0.0779595991526301,-2.88614317403805,0.00389994699036483,0.0236655465919237
"Tasor",2055.49071344268,0.19999999760368,0.0693398814269571,2.8843429421546,0.00392231354270921,0.0237903124363035
"Srsf9",414.824103989349,-0.272982789248231,0.094682409160951,-2.88314156417573,0.00393730452573396,0.0238702484224663
"Cc2d1b",478.413587794522,-0.214912888154596,0.0745530109750948,-2.88268555949256,0.00394300823372315,0.0238938318634171
"Rps27",800.059389642982,0.209993198137643,0.0728705542487395,2.88172911956787,0.00395499576838047,0.023955454828802
"Ctbp2",1153.41074828766,-0.157970507769403,0.0548277944466357,-2.88121215459719,0.00396148891548887,0.0239837568808136
"Fus",5054.76919683353,-0.127673401621861,0.0443319441805317,-2.87994140527518,0.00397749085394815,0.0240645046829195
"Prdm16",584.078995165804,-0.228664498463521,0.079401171448008,-2.87986303342201,0.00397847967203572,0.0240645046829195
"Kif4",251.908373133999,-0.316699440316007,0.10998750983536,-2.87941276959606,0.0039841649793223,0.0240878336106434
"C1galt1",93.5462822557648,0.461655080102249,0.160452506109572,2.87720703961451,0.00401212260404614,0.024238237265313
"Lgr4",201.228529819559,0.326794403963566,0.113593706030483,2.87687069454243,0.00401640139290863,0.024238237265313
"Mtmr7",707.769365506808,0.191998005467638,0.0667378336102138,2.87689898040463,0.00401604139693275,0.024238237265313
"Rxrg",550.426745920936,0.307325175620365,0.106823326192314,2.8769481963807,0.00401541509188569,0.024238237265313
"Cadm1",4535.18731089122,0.159575883272505,0.0554783332704023,2.8763640481903,0.00402285447722075,0.0242438631669287
"Fastk",570.988386238584,-0.214416101670631,0.0745411873814409,-2.87647821563969,0.00402139952128967,0.0242438631669287
"Gm36907",93.5772639212026,0.484293772038218,0.168369453578466,2.87637550485082,0.00402270845137281,0.0242438631669287
"Cacnb3",3236.04518899722,-0.131252644372952,0.0456360164939764,-2.87607583782594,0.00402652957131988,0.0242456606977289
"Pcdhb7",228.757319605541,0.348298292566775,0.121102918754807,2.87605200723495,0.00402683358179982,0.0242456606977289
"Fcrl2",81.4683201830175,0.550662676646541,0.191518765500076,2.87524136451435,0.00403718749288189,0.0242968972276044
"Kdm1a",2701.98809838151,-0.165052989300239,0.0574239482470235,-2.8742884169201,0.00404938988790226,0.0243592065676823
"Smc4",941.528415191037,-0.211499627167007,0.0736200345125055,-2.87285422463474,0.00406781768624311,0.0244588910080177
"Arrdc4",613.617204429704,0.237712322361586,0.0827805929923291,2.87159482396573,0.00408406233414655,0.0245351054086366
"Mon1b",768.769084140434,-0.218321474305332,0.0760282709639369,-2.87158278805118,0.00408421786557918,0.0245351054086366
"Npdc1",3488.23365020205,-0.131041804572274,0.0456372615652221,-2.87137746827768,0.00408687189290352,0.0245398588500961
"Adamts18",442.748025372887,-0.233332638822239,0.0812846022166022,-2.8705638270883,0.00409740467066891,0.0245888040705599
"H2-DMa",95.6196915707014,-0.473837045859968,0.165073583297964,-2.87045956350674,0.00409875616661223,0.0245888040705599
"Zfp790",650.376246526336,0.195860740881752,0.068241929917247,2.87009381357269,0.00410350032673063,0.0246060597652933
"Pitpnm3",266.473501899439,0.326817627322829,0.113882156017349,2.86978784694804,0.00410747286207731,0.0246186749249347
"Smim17",73.4201521308998,0.542328555398407,0.1890562105363,2.86861010204305,0.00412279677400137,0.0246992836292379
"Ptcd3",764.157268329757,0.179492208154337,0.0625774188887273,2.86832233322858,0.00412654887849803,0.0247105249660605
"Klhdc3",1753.60435104727,-0.17030626934968,0.059451007168525,-2.8646490187612,0.00417471675313291,0.024979005032808
"Tmem170b",2007.43144733571,0.156068125924184,0.0544813773050403,2.86461417908658,0.00417517603478391,0.024979005032808
"Clic1",261.386464632426,-0.297495220969449,0.103871501743178,-2.86406970128346,0.00418235969144086,0.0249912720909144
"Dzank1",470.228172641729,0.343530336966922,0.119946593335891,2.86402745932869,0.00418291748599258,0.0249912720909144
"Laptm5",119.13545929766,-0.463512033760841,0.161833460890066,-2.86412977397614,0.0041815665626267,0.0249912720909144
"Tnrc6b",2909.9234711058,0.182017167228201,0.0636012815859482,2.86184747680329,0.00421179539010749,0.0251523991247852
"Acads",109.563900290609,-0.431891610528719,0.1509617237581,-2.86093454537375,0.00422394248953448,0.0252135108097541
"Smox",442.881175443348,-0.251833483485951,0.0880449735874227,-2.86028234463489,0.00423263986085623,0.025253984387192
"Atrn",2291.61770418425,0.146493363145925,0.0512268463993873,2.85969903366288,0.0042404323147972,0.0252775815905603
"Zfp398",1021.73955555758,0.190117230614313,0.0664785724884126,2.85982721195542,0.00423871886579734,0.0252775815905603
"Prdx6",631.412812110668,-0.229435421547608,0.0802789871123139,-2.85797603832018,0.00426352585744814,0.0254037492745463
"Slc7a8",384.731950721688,-0.296861668414397,0.10387851730846,-2.857777297041,0.00426619693778083,0.0254081729015934
"Nefl",1389.02129789196,0.181084513052682,0.0633708027587284,2.85753856933334,0.0042694074414682,0.0254158037206968
"Troap",65.583643599452,-0.657897626833851,0.230260162817068,-2.85719257202351,0.00427406443782082,0.0254320347352536
"Cacna1a",1024.52320061498,0.194786251032466,0.0681919361744788,2.85644112720422,0.00428419447854899,0.0254693041788828
"Cd2bp2",1467.37249401403,-0.151306085833995,0.0529677628563583,-2.8565693107394,0.00428246492947315,0.0254693041788828
"Acadsb",1080.99941042084,0.156917703836878,0.0549471909204271,2.85579119165749,0.00429297365157077,0.0254984828159573
"Rpap3",464.941640552057,-0.222966149854315,0.0780731543034951,-2.85586193927269,0.00429201721921069,0.0254984828159573
"Ak5",221.491829988103,0.327696868098342,0.114767805720556,2.85530307076044,0.00429957779420593,0.0255237819054873
"Map2k1",481.619309854091,0.279197691429007,0.097786026228846,2.85519007363699,0.00430110792699118,0.0255237819054873
"Gm26917",66800.6910953734,0.444692313301349,0.155813646431517,2.85400106785127,0.0043172386206409,0.0255964453592814
"Sh3pxd2b",1778.78918095936,-0.175404761405091,0.0614592442476704,-2.85400127437687,0.00431723581404682,0.0255964453592814
"Cbl",2171.32029606866,0.186232030058646,0.0652609732042918,2.8536508255197,0.00432200064425877,0.0256131518162236
"Ubald1",652.771547750727,-0.206053153086437,0.0722400498418488,-2.85233957531227,0.00433987120432706,0.0257074924666388
"Miip",302.33275572194,-0.291705955619888,0.10228804390783,-2.85180891603266,0.00434712239101794,0.0257388720805709
"Vrk3",211.753107091557,-0.310959799747928,0.109054131203822,-2.85142613411633,0.00435235972640031,0.0257583050474383
"Stk24",1050.31501247916,-0.173428544109623,0.0608250939929285,-2.85126635611588,0.00435454754791092,0.0257596809143145
"Tunar",298.29876281338,0.298272601591767,0.104627014055071,2.85081825459313,0.00436068866961583,0.0257844311191737
"Dpy19l1",2158.71960663281,-0.165366115088056,0.0580154728809041,-2.85037950871355,0.00436670918035389,0.0258084462727601
"Cryzl2",36.4375642952607,-0.745532598866517,0.261596720615733,-2.84993098197761,0.00437287169266681,0.025833278779907
"Rnf19a",897.959616041303,0.178759903598592,0.0627292798853294,2.84970437928459,0.00437598808643305,0.0258390034201674
"Zswim8",3084.38700122827,-0.131268972926088,0.0460661525577898,-2.84957535278015,0.00437776344571229,0.0258390034201674
"Poldip2",1010.85049607684,-0.164688780090017,0.0578124341725553,-2.84867403435155,0.00439018349122,0.0259007063651286
"Rela",418.631495724479,-0.272331447008059,0.0956768849316953,-2.84636615419157,0.00442213149130776,0.0260775113099769
"Entrep3",511.327348027422,-0.238930821545162,0.0839576593703489,-2.84584900695247,0.00442931919809064,0.0261082107899982
"Angpt1",247.628790501136,0.327867611864209,0.11527657874354,2.8441823606999,0.00445255562103364,0.0262119931835477
"Atad2",371.130616660769,-0.32191829221198,0.113180691464258,-2.84428631816268,0.00445110301970993,0.0262119931835477
"Ubxn11",128.501779107255,-0.410972634323548,0.144497114709965,-2.84415806605173,0.00445289515293607,0.0262119931835477
"Cep70",952.875093695937,0.164001340595654,0.0576842234306853,2.84308829766464,0.00446786907304394,0.026288390874623
"Arid5b",559.008708112473,0.272778347436172,0.0959614619906875,2.8425822385099,0.00447496844349489,0.0263184081583043
"Plrg1",768.84745676965,0.185741279110059,0.0653605106767737,2.84179663204595,0.0044860097615351,0.0263715718868645
"St8sia2",4326.10551152636,-0.111253445031322,0.039156732384648,-2.84123414432151,0.00449393041096029,0.0264063511302368
"Ankrd11",3729.84788592788,-0.119965612203899,0.0422320389256482,-2.84063036632224,0.00450244658594509,0.0264445971124568
"Pid1",492.098722165749,0.214022550107908,0.075349072972549,2.84041384538175,0.00450550413309597,0.0264507626779886
"Gm54326",987.10185956946,0.186379774826182,0.0656282561245508,2.83993184997124,0.00451231726836167,0.0264780534089278
"Trmt10c",248.458763042851,0.317907051544123,0.111946957912291,2.83980071877613,0.00451417245760224,0.0264780534089278
"Ccdc126",90.2751804080071,0.493408524194823,0.173822897378871,2.838570358883,0.0045316127613033,0.0265685209245259
"Nrm",93.4892662246268,-0.451718708416688,0.159217234143455,-2.8371219412698,0.00455222223413772,0.0266774802991683
"9930014A18Rik",161.180478555389,-0.379989000789898,0.133966687514764,-2.83644395363602,0.00456189843242634,0.0267146548363981
"Cep83os",119.379324443281,-0.423427019661141,0.149283603068634,-2.83639335437576,0.00456262132851797,0.0267146548363981
"Mgst3",450.401896061575,0.249297829338795,0.0879001138165665,2.83614910737249,0.00456611226990783,0.0267232177004735
"Ankib1",1603.17642029096,0.16251769983145,0.0573201290708276,2.83526402445179,0.00457878274320707,0.0267854724063099
"Trp53bp2",929.352859075851,-0.179896705812193,0.0634827029458212,-2.83379089837628,0.00459994201775858,0.026897308540591
"Erc2",2266.79842802532,0.138578537070975,0.0489060614692124,2.83356567484407,0.00460318481314591,0.0269043286283869
"Gm53666",81.6280074996059,-0.619248970986534,0.218610119090834,-2.83266380148318,0.00461619084759003,0.0269594017598717
"Zfp954",230.087698808501,0.299260802336582,0.105647740395284,2.83262851829001,0.00461670034691594,0.0269594017598717
"Setd1a",1183.07976534738,-0.158870671179322,0.0560898108072646,-2.83243371465867,0.00461951428351528,0.0269638817771512
"Ppp4r3b",1284.96817829708,0.163023930155113,0.0575855567075271,2.83098643958762,0.00464046883936039,0.0270741968510778
"Zbed3",437.763397264092,-0.257022695389213,0.0907981470819168,-2.83070419000214,0.00464456544118545,0.0270759328861189
"Zfp414",362.101620352439,-0.296880830494153,0.104879584809059,-2.83068273996932,0.00464487690319028,0.0270759328861189
"Fbrs",1220.5649616623,-0.167943888980739,0.0593363581305422,-2.83037069129279,0.00464941009879366,0.0270903709161909
"Cox7b",512.605679759376,0.215915626693962,0.0762918367520103,2.83012751935445,0.00465294548456976,0.0270989848867029
"Gm46548",116.873774280442,-0.437132336129393,0.154494561291719,-2.82943511068971,0.00466302549179282,0.0271337004544517
"Tbrg4",480.892354205552,-0.2205780151952,0.0779562628289349,-2.82950987118547,0.00466193618559872,0.0271337004544517
"Zfp939",371.138600892903,0.273542328953472,0.0967369612744989,2.82769197367358,0.0046884894826113,0.0272698280105613
"Gm41607",130.55534035324,-0.422673191885849,0.149516991156753,-2.82692414163632,0.00469974596753742,0.0273111836684332
"Rims1",1098.15501742864,0.186221829285363,0.0658717993760031,2.82703419444168,0.00469813108319111,0.0273111836684332
"Mrpl50",625.072650967622,0.19446513096694,0.0688616856173504,2.82399609047535,0.00474289634029712,0.0275497867667876
"Gad2",1813.23764090735,0.214867575367775,0.0761058590431279,2.82327245325505,0.00475361561761227,0.0275998819508259
"Rhno1",601.640518139366,-0.24409252512459,0.0864678620972584,-2.82292772371354,0.0047587298217782,0.0276117686687091
"Rnasek",379.653467782191,-0.243429016161821,0.0862351342842862,-2.82285194059446,0.00475985476291471,0.0276117686687091
"Usp33",2070.17166554971,0.164014893136146,0.0581114546453209,2.8224193343154,0.0047662810745716,0.0276368780265873
"Anapc1",3295.42023147989,0.130267322178883,0.0461708344911416,2.82142013707541,0.00478115404702166,0.0277109209922848
"Septin8",888.214668393477,-0.169085100227996,0.0599454327273441,-2.82065025699394,0.00479264228574247,0.0277652900054403
"Trank1",3371.37690994882,0.479116910109223,0.169878144735421,2.82035638460397,0.00479703406659701,0.0277785172718017
"Tarbp2",541.754169604022,-0.21532562682484,0.0763692376987433,-2.81953353618957,0.00480935052008872,0.0278376027028334
"Nme7",238.438723216185,0.314198959840096,0.111451268756842,2.81916000907623,0.00481495093770959,0.0278577793822513
"Pcdhga11",940.685380007686,-0.189280239039905,0.0671851682962769,-2.81729202798461,0.00484304685314003,0.0280080330304068
"Idh1",4796.5071409909,0.118809793979713,0.0421788750569804,2.8168080305416,0.00485035071262519,0.0280379641457324
"Dsn1",90.1751693715195,-0.477166601958797,0.169505874401331,-2.81504463278383,0.00487704599243447,0.0281799139931279
"Dnajc25",100.909928422056,0.473312972517687,0.168192033875828,2.81412241478168,0.00489105990130145,0.0282484976500418
"Tbc1d7",222.343041487268,-0.291166175851606,0.103493664360741,-2.81337198417003,0.00490249021987385,0.0282945007224182
"Vav2",1330.71623687263,-0.161305383981016,0.0573363590075673,-2.81331753137179,0.00490332056697137,0.0282945007224182
"Ift81",620.572396602307,0.20941117372825,0.0744410885323555,2.81311272923193,0.00490644472031492,0.028300132550538
"Mfap3l",188.550720542167,0.355270792797872,0.12631937573476,2.81248059318988,0.00491609899568885,0.0283434083891487
"R3hdm4",2364.6388236484,-0.146445972731059,0.0520980242777495,-2.81096979705628,0.00493924221995356,0.0284643818922433
"Rpl21",3525.59555667155,0.115716033416489,0.0411735489858213,2.81044593596578,0.00494728999712511,0.0284982940192944
"Zdhhc7",352.65127194667,-0.248607559528644,0.0884639834444081,-2.81026865226878,0.00495001618936992,0.0285015355239333
"Ppp1r3f",233.574048479313,0.304567819411169,0.108439905052196,2.80863229513683,0.0049752436024387,0.0286342766354423
"Clvs2",178.671010857368,0.322450128089478,0.114831848687232,2.80802000295003,0.00498471304908516,0.028676248781069
"Arhgap23",1458.54278751707,0.162552894277996,0.0579679359235234,2.80418634350636,0.00504437416251631,0.029002422035672
"Kmt2b",2233.60185917757,-0.157684012447761,0.0562334904577794,-2.80409434243019,0.00504581382311828,0.029002422035672
"Gm51748",83.5120503577246,-0.606537064461885,0.216332340186505,-2.80372811544948,0.00505154833653731,0.0290227203600273
"Mbtps2",940.265480060426,0.175049388996845,0.0624723922018892,2.80202794910024,0.00507824739280369,0.0291633963176965
"Rgs20",185.091729584643,-0.361663554404201,0.129116160749997,-2.80107116183913,0.00509332860919318,0.0292287644529388
"Slc25a12",1039.22244216149,0.166857531949524,0.0595701823568525,2.80102436064357,0.0050940673435515,0.0292287644529388
"Nras",2854.11680442639,0.146532181435966,0.0523196566547661,2.80070992061101,0.00509903313995574,0.0292445200634641
"Cnnm3",637.143384275555,-0.213349092039966,0.0762167560175721,-2.79924131106784,0.00512228415713055,0.0293650876788676
"Agl",808.020766839622,0.196752695888369,0.0703100798797651,2.7983568817562,0.00513633262400302,0.0294293188131367
"Tmem63b",2193.74015505471,-0.121627035613424,0.0434653180414901,-2.79825481772212,0.00513795607030624,0.0294293188131367
"Atg13",889.054074798564,-0.176679406637026,0.0631873687930195,-2.79611906638759,0.00517203421725305,0.0295781962448788
"Frrs1l",1599.74828783677,0.142780276733718,0.0510647535344219,2.79606317178193,0.00517292881039933,0.0295781962448788
"Inpp5j",90.5057089726129,0.480016925817965,0.171668980832344,2.79617740776804,0.00517110061259371,0.0295781962448788
"Veph1",194.076625320357,-0.357168195472915,0.127728239261759,-2.79631346628802,0.00516892393545039,0.0295781962448788
"Tia1",5098.03896904436,-0.180042969615936,0.0644297922581765,-2.79440555844858,0.00519952255293863,0.0297173579663399
"2310057M21Rik",220.848891559275,0.320766456441154,0.114819220335286,2.79366516776961,0.00521144079281211,0.029759653664719
"Lbr",467.150037104095,-0.256665385346385,0.0918726063443368,-2.7937096329281,0.00521072433081329,0.029759653664719
"Plp2",164.919353819671,-0.378501483900471,0.13549751850953,-2.79342004240357,0.00521539206776203,0.0297693133018618
"Ypel3",710.037710824679,-0.183783034152056,0.0658068396286564,-2.79276493430062,0.00522596530700714,0.0298167461907804
"Acvr1",738.140003048564,-0.190528395885173,0.0682359212425855,-2.79220082935241,0.00523508529718799,0.0298372930766346
"Atp5f1c",1978.81801336095,0.128723015688297,0.0461088766859033,2.79171875223001,0.00524289051985777,0.0298372930766346
"Gm49328",44.1890774765038,0.672589152625755,0.240878097149184,2.79223873231279,0.00523447206263511,0.0298372930766346
"Herpud2",717.264122175543,-0.218801678016061,0.0783683961135514,-2.79196320030628,0.00523893139278324,0.0298372930766346
"Tsc22d2",1197.74512480994,0.154430210005302,0.0553175764354881,2.79170238387793,0.00524315572130022,0.0298372930766346
"Tubb5",41744.9357005628,-0.148574814438418,0.0532196313597283,-2.79172949234003,0.00524271651425959,0.0298372930766346
"Etl4",279.933188520969,-0.265661319661445,0.0952077097256235,-2.79033410662904,0.00526536756172823,0.0299507565881726
"Adra2a",131.61322761676,0.456314017571169,0.16354293926513,2.79017865046077,0.00526789651917395,0.0299522092117383
"Hbb-bt",2025.36324604474,0.181888961573483,0.0652252651414145,2.78862740042729,0.00529319238727303,0.03007081063451
"Zfp37",476.903423656634,0.218001941395269,0.0781776372218022,2.78854604900329,0.00529452198844521,0.03007081063451
"Zfp974",421.733464620606,0.245765220388956,0.0881359127932707,2.78847988975182,0.00529560351237766,0.03007081063451
"Calm3",9852.24702461407,0.153376259313866,0.0550389463288131,2.78668596592615,0.00532500545790487,0.0302247401561563
"Fam120c",969.232860194241,0.163292263789358,0.0586151666145786,2.78583638366293,0.0053389812676157,0.0302910160290996
"Mab21l1",136.066983419846,0.540040684920448,0.193971645321003,2.78412179278438,0.00536728758447639,0.0304385047946156
"U2surp",2456.98863090221,0.126487302906572,0.0454358858511854,2.78386347128462,0.00537156396128396,0.0304496487202904
"Ints7",1066.27092955389,-0.160898714470452,0.0578245801394174,-2.78253147852554,0.00539366327310823,0.0305617720257754
"Resp18",62.18719405495,0.567941192128558,0.204159240398712,2.78185396369716,0.00540493550162107,0.0306124764825262
"Gpcpd1",1235.60833348028,-0.197930978472242,0.0711673669697064,-2.7812041796698,0.00541576633294882,0.0306606384487614
"Hltf",632.139413097588,0.197253847342078,0.0709581427603398,2.77986203793834,0.00543819968746137,0.0307744169598866
"Grid1",462.287623383898,0.306805036050381,0.110389603074363,2.77929286369211,0.00544773850905592,0.0308151597759994
"Arl5a",2621.62756559438,0.134071467863721,0.0482443057551063,2.77901123801602,0.00545246387217284,0.0308286519536502
"Cdk9",1003.99638068524,-0.182374683570322,0.0656474289284505,-2.77809331678615,0.00546789125575184,0.0308628960596721
"Kcnh4",353.784319752769,0.323195084468853,0.116336936234044,2.77809520287398,0.00546785951616119,0.0308628960596721
"Rab11fip4",3687.4777648879,0.126110240297387,0.0453907736450989,2.77832321791686,0.00546402364312737,0.0308628960596721
"Rtcb",1645.6800665404,0.144570620430652,0.0520372737114468,2.77821281015439,0.00546588071784174,0.0308628960596721
"Inpp1",408.012132213964,0.274823261187829,0.0989590774494949,2.7771404935347,0.00548394690051665,0.0309402640117372
"Zfp582",106.430371050944,0.416539335313163,0.150017032440335,2.77661361871579,0.00549284331757187,0.0309771908671626
"Dalrd3",773.016428644764,-0.192919657137842,0.0695120707320087,-2.77534038486077,0.00551439599881941,0.0310854312744745
"Kcnj10",249.953885955938,-0.314440158057529,0.113308511626612,-2.77507976712032,0.00551881700768939,0.0310970467319504
"Pcdhgc3",3901.97578404321,-0.150922741436748,0.0543901067095127,-2.77481973408873,0.00552323128563318,0.0311086143467001
"Fam91a1",1454.40572493256,0.156443756907467,0.0563955122691895,2.77404620709398,0.00553638139702004,0.0311427363468582
"Natd1",953.168931027029,-0.188349235008526,0.0678951031162477,-2.77412105385628,0.00553510775375204,0.0311427363468582
"Plcb3",255.982537937169,-0.272983315398492,0.0984053437175074,-2.77407003609627,0.00553597587786192,0.0311427363468582
"Dynlt1a",520.848809535394,0.233180606715284,0.0840915796499574,2.77293645435049,0.00555529675958183,0.0312287939253217
"Epop",179.670390783383,-0.420295988745988,0.151610902185348,-2.77220162064708,0.00556785382493741,0.0312287939253217
"Gm53259",1753.31511004388,-0.170326684162788,0.0614445585501051,-2.77203853655966,0.00557064412665143,0.0312287939253217
"Grin2d",324.025782588636,0.35562273079243,0.128262438510481,2.77261788347623,0.00556073745581553,0.0312287939253217
"Orai2",1086.8591034981,0.164914625005046,0.0594833148481168,2.77245182831748,0.00556357532619996,0.0312287939253217
"Rgs2",465.489594595549,0.259392545626032,0.093572840422258,2.7720922487283,0.00556972499420091,0.0312287939253217
"Rnf182",849.336813161259,-0.222842285607772,0.0803740465478013,-2.77256521450914,0.00556163742308975,0.0312287939253217
"Vrk1",642.37996766414,-0.21738619768948,0.0784077857808382,-2.77250780040017,0.00556261862146708,0.0312287939253217
"Neurod1",788.036556349036,-0.523034763252101,0.188749480090064,-2.77105273615869,0.00558753764826069,0.0313101748099474
"A230070E04Rik",78.5882594886244,0.524222729009393,0.189207812575753,2.77061883372025,0.0055949880126222,0.0313385935706993
"Phlpp2",870.367603635118,0.18463534478095,0.0666554103799273,2.76999787006864,0.00560566592261158,0.0313850585909413
"Klhl2",1149.77951957783,0.160531548140721,0.0579580757601326,2.7697874029687,0.00560928922327844,0.031392003495102
"Extl2",360.831505566835,0.242618430846558,0.0876061010837082,2.76942390821313,0.00561555195088184,0.0314137076012388
"Gjc1",545.622626725262,-0.205840891396516,0.0743394372263908,-2.76893260261919,0.0056240267837661,0.0314477626694969
"Gpr153",384.630457246165,0.272091652411832,0.098293245733451,2.76816225144994,0.00563733827758761,0.0315088224306064
"Atad1",1733.57727110008,0.132463433758197,0.0478653667705284,2.76741708453297,0.0056502416308608,0.0315557996155273
"Kcna6",833.706270677338,0.183238191830156,0.0662131156833627,2.76740023391164,0.00565053372499081,0.0315557996155273
"Hmgb3",3176.2739727568,-0.121247635335231,0.0438610996296192,-2.76435466413506,0.00570355087611626,0.0318114222023521
"Sh2b1",1391.29005410746,-0.1389707922665,0.0502690741783977,-2.76453852667572,0.0057003375242608,0.0318114222023521
"Stag1",1534.17880638013,0.144991531070191,0.0524500528182324,2.7643734044018,0.00570322327912103,0.0318114222023521
"Furin",621.180718005093,-0.186727034365647,0.0675545276570804,-2.76409355289269,0.00570811710528752,0.0318234171582978
"Reps1",804.786140437311,-0.180179968905592,0.0651899639876354,-2.76392189662456,0.00571112077068009,0.0318266941763704
"Pola2",213.693807273178,-0.350778443141006,0.12693517746561,-2.76344548567746,0.00571946454569628,0.0318597149788595
"Ring1",263.744747236569,-0.295148383776054,0.106817759096366,-2.76310218706034,0.00572548382903084,0.031879764988864
"Ttyh1",1487.09906475546,-0.181973169320504,0.0658812990438088,-2.76213693357044,0.00574243888773586,0.0319606632475844
"Zfp626",434.221053821443,0.231052122023032,0.0836617311766275,2.76174206263115,0.0057493879920136,0.0319858266075959
"Pacsin2",276.90719509461,-0.273746862532247,0.0991593748529903,-2.76067555829283,0.00576819469822367,0.0320769088030387
"Rtn4rl2",413.639477304301,-0.334374271621945,0.121144140286474,-2.76013574268832,0.00577773491929435,0.0321164049902041
"Asph",759.774194200367,0.172325688541684,0.0624552285580609,2.75918754154398,0.00579452703315301,0.032196161592053
"Cnppd1",581.562249083824,-0.214046829856642,0.0775803484292079,-2.7590341393215,0.00579724783250327,0.0321976993867614
"Gm36722",62.0256205728395,0.594826700717892,0.215704066153255,2.75760541433315,0.00582264361007263,0.0323251188028221
"Cops2",1339.22844756668,0.161943171032267,0.0587366118535112,2.75710780588013,0.00583151218841765,0.0323483787043284
"Rtf1",2263.08135981468,-0.135680872029433,0.0492119316784562,-2.7570726732686,0.00583213879597206,0.0323483787043284
"Zfp780b",610.616217005529,0.254986545618104,0.0924883966045415,2.75695714250909,0.00583419977239139,0.0323483787043284
"Brap",766.997767821399,-0.183057729537161,0.0664239672031285,-2.75589877035437,0.00585311086611585,0.032412308764275
"Myo7a",760.216232650724,-0.188804537075541,0.0685089940400502,-2.75590876382109,0.00585293204379515,0.032412308764275
"Rasgrf1",229.059240325176,0.405077956471191,0.146977702764257,2.75605039984134,0.00585039814927704,0.032412308764275
"Jak1",1441.40326130484,0.139136312409922,0.0505064766588765,2.75482119550045,0.00587242182858197,0.0325055820040919
"Wdr90",489.073251936627,-0.26341215333839,0.0956629478695232,-2.75354417990195,0.00589538126505132,0.0326189637907543
"Armh4",231.081254421007,0.29460528435888,0.10702418665325,2.75269818506892,0.00591063590892343,0.0326896378942726
"Cdr2",252.323095104668,0.305116817715021,0.110855014544563,2.75239527024162,0.00591610659260721,0.0327061637645856
"Fzd7",209.333513120237,-0.420316713528636,0.152722793293659,-2.75215443918997,0.00592045929060608,0.0327164977745153
