ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
4154	239,270,220,244	99,96,115,115	261,190,217,233	100,92,60,70	187	39	0.124940362576791	0.525274797620144	0.335,0.37,0.285,0.307	0.352,0.301,0.43,0.41	-0.049
4156	1165,1140,1026,1050	3,0,2,1	1243,1115,1164,1217	1,2,1,3	3596	39	0.999202115572178	0.999202115572178	0.808,1.0,0.848,0.919	0.931,0.858,0.927,0.815	0.011
4157	35,16,39,39	0,1,0,0	45,48,22,28	1,1,0,0	623	39	0.559693759117006	0.860594467615386	1.0,0.5,1.0,1.0	0.738,0.75,1.0,1.0	0.003
4160	32,33,36,55	0,2,3,0	47,45,47,41	2,4,3,1	152	39	0.309265355640025	0.704253631417228	1.0,0.809,0.755,1.0	0.858,0.743,0.801,0.913	0.062
4161	206,266,231,149	78,101,84,74	232,202,249,268	89,78,85,88	708	39	0.18762270424042	0.604605908715662	0.127,0.127,0.132,0.1	0.126,0.125,0.139,0.144	-0.012
4164	58,11,12,48	8,2,1,2	88,63,54,94	3,7,1,3	627	39	0.0603867662433206	0.446510158592501	0.311,0.255,0.427,0.599	0.646,0.359,0.771,0.661	-0.211
4165	58,11,14,48	5,1,0,0	90,64,55,95	3,3,2,3	643	39	0.9321595052343	0.999202115572178	0.413,0.4,1.0,1.0	0.645,0.564,0.625,0.658	0.08
4166	61,12,17,50	0,0,0,0	100,70,69,109	2,2,1,5	684	39	2.8389128893247e-06	0.00794895609010915	1.0,1.0,1.0,1.0	0.74,0.666,0.797,0.554	0.311
4167	81,141,79,98	0,0,0,0	94,86,76,81	0,0,0,2	3813	39	0.227020421649258	0.646650234606228	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.293	0.177
4168	1,1,2,0	63,32,41,50	1,0,2,0	59,33,82,64	252	39	0.539685564566749	0.848466917903928	0.002,0.005,0.007,0.0	0.003,0.0,0.004,0.0	0.002
4169	54,34,37,33	1,4,5,4	39,38,39,54	1,6,6,4	134	39	0.839714735040384	0.999202115572178	0.94,0.712,0.683,0.706	0.919,0.648,0.654,0.797	0.006
4170	21,14,19,20	0,1,0,3	23,18,8,11	0,1,1,0	168	39	0.819115273261959	0.998921064953609	1.0,0.765,1.0,0.607	1.0,0.807,0.65,1.0	-0.021
4172	879,973,968,989	18,8,21,9	1065,875,1184,1014	6,11,8,5	2166	39	0.0239046089160534	0.322404216671324	0.468,0.687,0.454,0.664	0.762,0.589,0.727,0.785	-0.147
