ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR
2538	57,68,39,49	0,3,0,0	70,66,62,63	0,1,0,1	900	149	0.720187915136824	0.955699603025169
2539	21,38,27,12	5,2,1,2	27,19,27,36	5,3,1,4	1610	149	0.782394730620779	0.977784050004875
2540	84,92,85,111	0,0,3,1	85,78,105,100	0,1,2,0	269	149	0.658884981876357	0.920186700449992
2541	17,14,16,11	1,0,4,1	8,9,9,9	7,5,3,3	235	149	0.00312121770883167	0.213156331334846
2542	0,0,0,1	1,0,1,0	0,0,1,0	0,0,0,3	240	149	0.87849045296038	0.999202115572178
2543	28,49,40,29	7,22,18,10	49,50,30,45	12,9,9,9	1649	149	0.0152618808888401	0.277488743433456
2544	7,17,12,6	7,4,11,6	8,12,13,13	9,5,6,9	243	149	0.792562989311599	0.982806186923152
2545	181,189,241,207	137,138,185,198	303,262,266,283	226,224,249,234	231	149	0.545146333536823	0.84238947787147
2547	5,2,3,0	12,18,4,11	3,2,6,1	5,6,3,7	230	149	0.102716216017712	0.499804817777254
2549	790,844,721,820	0,0,0,1	939,792,931,922	0,0,0,0	3231	149	0.286363698070484	0.701677080559343
2550	750,813,692,776	0,0,0,1	886,756,900,874	0,0,1,1	3119	149	0.999202115572178	0.999202115572178
2551	937,1004,853,959	0,0,0,0	1074,950,1071,1089	0,0,0,1	3770	149	0.0901116999691659	0.494128897695094
2554	43,68,48,38	15,12,16,25	82,50,72,64	13,8,6,15	1295	149	0.00492650266866979	0.21599974657833
2555	15,37,21,30	0,1,2,1	13,13,33,15	0,0,0,3	614	149	0.503982339224179	0.820913641551892
2556	83,118,68,101	0,0,0,1	82,82,90,80	0,0,0,1	1390	149	0.907287357137839	0.999202115572178
2557	9,7,7,4	4,3,6,2	9,5,9,12	6,3,7,5	231	149	0.815352338177799	0.990863955887142
2558	175,186,191,166	31,22,27,25	203,176,144,160	24,20,17,33	464	149	0.68497876086967	0.936516622767584
2560	15,33,16,36	2,3,3,5	32,29,44,34	1,0,4,3	694	149	0.0298293387905447	0.351809647512953
2562	11,11,7,6	0,0,0,1	8,10,15,10	1,0,1,0	5141	149	0.552713684286135	0.84854799366069
2563	15,23,9,6	0,0,0,0	8,18,17,10	0,0,0,2	7027	149	0.379996170389426	0.738881442423884
2565	4,7,2,0	0,0,0,0	0,8,2,0	0,0,1,0	1603	149	0.134238913344041	0.529594161305109
2567	20,12,6,12	1,0,1,1	6,19,6,5	1,0,0,3	10313	149	0.999202115572178	0.999202115572178
2568	1,3,4,7	0,0,2,1	2,3,2,2	0,0,1,4	973	149	0.999202115572178	0.999202115572178
2569	1,6,7,2	1,1,4,3	2,0,0,1	2,2,0,0	706	149	0.333124547756758	0.723163578744042
2570	89,162,159,159	3,0,2,2	117,124,128,92	4,3,5,0	1608	149	0.15158307712327	0.552998031647765
2571	71,96,81,99	0,0,1,0	69,95,65,69	1,1,1,0	803	149	0.342551132516538	0.723163578744042
2572	62,87,77,94	0,0,2,0	65,81,58,61	3,0,1,0	675	149	0.528886551484976	0.830032304326985
2573	71,96,83,100	2,0,0,0	69,95,67,71	0,0,0,0	807	149	0.383811155402743	0.741152575950125
