IncLevel1	IncLevel2	IncLevelDifference
0.936,0.937,0.901,0.882	0.829,1.0,0.749,0.833	0.061
0.361,0.361,NA,1.0	1.0,0.361,0.361,NA	0.0
0.218,0.218,0.0,0.1	0.1,1.0,0.358,0.0	-0.231
1.0,0.954,0.975,0.911	1.0,0.92,1.0,0.952	-0.008
0.547,0.501,0.319,0.201	0.232,0.074,0.0,0.167	0.274
1.0,1.0,1.0,1.0	0.276,1.0,1.0,1.0	0.181
0.739,0.721,0.623,0.721	0.599,0.721,0.66,0.66	0.041
0.47,0.519,0.496,0.434	0.445,0.565,0.394,0.442	0.018
0.422,0.41,0.405,0.38	0.4,0.329,0.387,0.388	0.028
0.031,0.038,0.022,0.034	0.026,0.023,0.029,0.035	0.003
0.963,0.876,0.919,0.893	0.97,0.958,0.922,0.963	-0.041
0.225,0.284,0.29,0.358	0.17,0.29,0.103,0.12	0.119
1.0,1.0,0.904,0.908	1.0,0.961,0.924,0.95	-0.006
0.115,0.142,0.074,0.116	0.137,0.138,0.115,0.157	-0.025
1.0,0.924,0.703,0.876	0.898,0.6,0.782,1.0	0.056
0.094,0.19,0.094,0.091	0.118,0.105,0.121,0.094	0.008
0.909,0.84,0.782,1.0	1.0,0.946,1.0,0.836	-0.063
1.0,1.0,1.0,0.819	1.0,1.0,1.0,0.819	0.0
NA,1.0,0.727,1.0	1.0,NA,0.25,NA	0.284
0.486,0.363,0.287,0.393	0.28,0.289,0.275,0.189	0.124
1.0,1.0,1.0,1.0	0.867,1.0,0.884,1.0	0.062
0.832,1.0,0.949,0.966	0.878,0.937,1.0,0.919	0.003
1.0,0.607,1.0,1.0	1.0,0.519,1.0,1.0	0.022
NA,1.0,1.0,0.561	1.0,0.719,1.0,0.39	0.076
NA,1.0,1.0,1.0	NA,1.0,1.0,0.195	0.268
0.103,0.172,0.12,0.148	0.342,0.226,0.19,0.18	-0.099
1.0,1.0,1.0,0.622	1.0,0.856,0.896,1.0	-0.032
0.431,0.502,0.402,0.407	0.365,0.423,0.403,0.439	0.028
0.662,0.892,0.738,0.787	0.738,0.662,0.845,0.88	-0.012
1.0,0.976,0.974,0.976	1.0,1.0,0.935,0.908	0.021
0.306,0.238,0.19,0.264	0.307,0.281,0.22,0.352	-0.041
0.992,0.961,0.944,0.984	1.0,0.961,0.972,0.92	0.007
0.882,0.844,0.857,0.9	0.877,0.918,0.936,0.896	-0.036
1.0,1.0,0.568,0.056	1.0,1.0,1.0,1.0	-0.344
0.967,1.0,1.0,1.0	1.0,1.0,1.0,0.977	-0.002
0.0,NA,0.0,NA	NA,NA,NA,1.0	-1.0
0.691,0.64,0.37,0.505	0.74,0.594,0.556,0.645	-0.082
0.975,0.947,0.953,1.0	1.0,0.986,1.0,0.975	-0.021
0.986,0.987,0.915,1.0	0.967,0.96,0.987,0.911	0.016
1.0,1.0,1.0,0.973	1.0,0.984,1.0,0.974	0.004
0.831,0.763,0.795,0.848	0.821,0.807,0.914,0.837	-0.036
0.693,0.755,0.628,0.752	0.69,0.674,0.729,0.678	0.014
0.597,0.451,0.803,0.435	0.612,0.475,0.693,0.805	-0.075
0.657,0.721,0.341,0.895	0.515,0.565,0.408,0.603	0.131
1.0,0.537,0.114,1.0	0.474,1.0,0.279,0.607	0.073
0.471,0.396,0.464,0.487	0.488,0.419,0.512,0.506	-0.027
0.958,0.933,1.0,1.0	1.0,0.971,1.0,0.974	-0.014
0.835,1.0,0.095,0.174	0.874,0.136,1.0,0.654	-0.14
0.515,0.82,1.0,1.0	1.0,1.0,0.578,0.646	0.028
0.823,0.957,0.873,1.0	0.924,1.0,1.0,1.0	-0.068
0.886,0.917,0.868,0.845	0.856,0.785,0.935,0.938	0.0
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.935	0.016
0.096,0.064,0.07,0.091	0.1,0.098,0.147,0.154	-0.044
0.906,0.919,0.748,0.914	0.823,0.859,0.753,0.892	0.04
0.879,0.944,0.97,0.969	0.958,0.968,1.0,0.942	-0.027
0.705,1.0,1.0,0.843	0.749,0.749,0.827,0.857	0.091
0.924,0.763,0.847,0.819	0.883,0.928,0.923,0.861	-0.06
0.385,0.325,0.19,0.33	0.275,0.317,0.348,0.419	-0.032
0.536,0.406,0.417,0.449	0.498,0.65,0.488,0.301	-0.032
0.684,0.668,0.691,0.661	0.679,0.601,0.663,0.658	0.026
0.983,0.996,1.0,0.99	1.0,1.0,1.0,1.0	-0.008
0.996,0.977,0.983,0.977	0.981,0.964,0.982,0.972	0.009
