IncLevel1	IncLevel2	IncLevelDifference
0.463,0.419,0.636,0.495	0.463,0.435,0.469,0.478	0.042
0.435,0.354,0.489,0.339	0.387,0.341,0.316,0.243	0.083
0.296,0.412,0.238,0.394	0.174,0.385,0.19,0.412	0.045
0.586,0.692,0.467,0.593	0.429,0.548,0.69,0.733	-0.015
0.944,1.0,1.0,0.882	1.0,1.0,0.909,1.0	-0.021
0.571,0.441,0.385,0.438	0.615,0.381,0.792,0.35	-0.076
1.0,1.0,0.938,0.933	1.0,0.778,1.0,0.875	0.054
0.577,0.536,0.577,0.56	0.424,0.368,0.483,0.269	0.176
0.0,0.0,0.083,0.083	0.0,0.143,0.0,0.05	-0.007
0.538,0.5,0.607,0.56	0.3,0.517,0.31,0.367	0.178
0.452,0.361,0.528,0.467	0.375,0.452,0.37,0.44	0.043
0.433,0.465,0.575,0.515	0.464,0.414,0.261,0.462	0.097
0.0,0.0,0.0,0.0	0.182,0.0,0.0,0.0	-0.045
1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.0	0.25
0.38,0.393,0.434,0.399	0.327,0.524,0.283,0.403	0.017
0.259,0.216,0.455,0.386	0.438,0.378,0.439,0.614	-0.138
0.184,0.202,0.371,0.472	0.432,0.336,0.503,0.192	-0.058
0.0,0.091,0.077,0.0	0.0,0.0,0.0,0.0	0.042
0.0,0.0,0.0,0.0	0.0,0.222,0.0,0.0	-0.056
0.473,0.316,0.422,0.396	0.328,0.448,0.328,0.422	0.02
0.513,0.548,0.469,0.476	0.604,0.489,0.417,0.397	0.025
0.091,0.0,0.061,0.03	0.122,0.0,0.1,0.139	-0.045
0.583,0.395,0.581,0.492	0.514,0.459,0.561,0.475	0.01
0.782,0.63,0.875,0.705	0.909,0.778,0.821,0.818	-0.084
0.25,0.091,0.0,0.0	0.4,0.0,0.091,0.143	-0.073
0.0,0.0,0.0,0.0	0.25,0.0,0.0,0.0	-0.062
0.0,0.0,NA,NA	0.333,NA,0.0,0.0	-0.111
0.574,0.597,0.549,0.558	0.469,0.645,0.562,0.667	-0.016
0.526,0.458,0.558,0.542	0.562,0.643,0.792,0.417	-0.083
0.533,0.504,0.433,0.538	0.521,0.465,0.611,0.534	-0.031
0.639,0.65,0.625,0.639	0.651,0.618,0.509,0.566	0.052
0.651,0.538,0.658,0.6	0.584,0.585,0.599,0.631	0.012
0.467,0.463,0.455,0.427	0.448,0.459,0.494,0.392	0.005
0.567,0.597,0.592,0.557	0.543,0.56,0.538,0.552	0.03
0.598,0.559,0.577,0.599	0.612,0.534,0.533,0.625	0.007
0.39,0.41,0.396,0.407	0.345,0.493,0.408,0.48	-0.031
1.0,0.98,1.0,1.0	1.0,1.0,1.0,1.0	-0.005
0.831,0.82,0.838,0.877	0.865,0.915,0.887,0.816	-0.029
1.0,0.0,NA,1.0	NA,1.0,0.0,0.0	0.333
0.536,0.514,0.569,0.548	0.557,0.546,0.553,0.527	-0.004
0.375,0.364,0.175,0.292	0.308,0.2,0.288,0.269	0.035
0.762,0.784,0.76,0.778	0.762,0.772,0.766,0.765	0.005
0.592,0.585,0.615,0.61	0.577,0.566,0.577,0.597	0.021
0.858,0.842,0.923,0.889	0.864,0.873,0.904,0.914	-0.011
0.5,0.394,0.478,0.397	0.415,0.411,0.4,0.384	0.04
0.404,0.344,0.302,0.351	0.439,0.357,0.308,0.364	-0.017
0.34,0.42,0.377,0.511	0.344,0.512,0.357,0.447	-0.003
0.842,0.967,0.952,0.793	0.786,0.957,0.75,0.913	0.037
0.144,0.152,0.165,0.176	0.192,0.176,0.183,0.168	-0.02
NA,NA,NA,0.5	0.0,NA,NA,NA	0.5
0.031,0.0,0.0,0.014	0.012,0.022,0.012,0.044	-0.011
0.537,0.615,0.667,0.657	0.607,0.484,0.5,0.581	0.076
0.26,0.133,0.294,0.135	0.155,0.271,0.229,0.197	-0.008
0.474,0.569,0.537,0.37	0.461,0.514,0.485,0.442	0.012
0.588,0.632,0.625,0.5	0.0,0.778,0.214,0.308	0.261
0.65,0.579,0.667,0.667	0.684,0.714,0.591,0.63	-0.014
1.0,1.0,0.833,0.667	1.0,1.0,1.0,1.0	-0.125
1.0,1.0,0.833,1.0	1.0,1.0,1.0,0.8	0.008
0.667,1.0,0.714,1.0	1.0,1.0,1.0,1.0	-0.155
0.8,1.0,0.833,1.0	0.7,1.0,1.0,0.8	0.033
0.0,NA,0.5,1.0	0.0,NA,NA,0.0	0.5
0.404,0.5,0.377,0.432	0.28,0.352,0.398,0.417	0.067
0.968,1.0,0.861,0.921	0.854,0.94,0.9,0.94	0.029
0.324,0.429,0.379,0.309	0.372,0.343,0.384,0.337	0.001
0.833,0.833,0.667,0.742	0.615,0.591,0.667,0.545	0.164
1.0,1.0,0.905,1.0	1.0,0.909,1.0,1.0	-0.001
0.447,0.477,0.475,0.424	0.4,0.625,0.235,0.343	0.055
0.0,0.0,0.087,0.0	0.0,0.143,0.0,0.0	-0.014
0.139,0.222,0.083,0.1	0.214,0.4,0.107,0.125	-0.075
0.424,0.426,0.4,0.393	0.364,0.485,0.487,0.438	-0.033
0.288,0.28,0.315,0.365	0.293,0.259,0.26,0.261	0.044
0.482,0.467,0.469,0.48	0.481,0.506,0.452,0.472	-0.003
0.145,0.108,0.163,0.106	0.147,0.182,0.096,0.167	-0.017
0.205,0.111,0.195,0.155	0.123,0.235,0.226,0.159	-0.019
0.942,0.947,0.946,0.968	0.935,0.98,0.913,0.956	0.005
0.519,0.422,0.506,0.474	0.385,0.523,0.508,0.517	-0.003
0.071,0.025,0.0,0.013	0.038,0.027,0.027,0.013	0.001
0.286,0.333,0.324,0.369	0.21,0.4,0.366,0.368	-0.008
0.032,0.042,0.0,0.042	0.052,0.032,0.019,0.059	-0.011
0.107,0.12,0.0,0.125	0.148,0.08,0.05,0.222	-0.037
0.783,0.756,0.682,0.765	0.76,0.726,0.736,0.821	-0.014
0.326,0.383,0.312,0.356	0.265,0.477,0.275,0.232	0.032
0.559,0.477,0.481,0.448	0.595,0.431,0.51,0.579	-0.038
1.0,0.875,1.0,1.0	1.0,1.0,0.917,1.0	-0.01
1.0,0.824,1.0,1.0	1.0,1.0,0.846,1.0	-0.006
0.421,0.361,0.432,0.576	0.511,0.355,0.271,0.471	0.045
0.08,0.0,0.133,0.15	0.188,0.083,0.0,0.062	0.007
0.361,0.371,0.409,0.485	0.381,0.476,0.56,0.348	-0.035
0.556,0.485,0.636,0.615	0.556,0.5,0.429,0.636	0.043
0.589,0.667,0.608,0.677	0.5,0.55,0.68,0.554	0.064
0.601,0.63,0.583,0.619	0.588,0.554,0.623,0.56	0.027
0.0,0.0,0.0,0.0	0.0,0.2,0.0,0.0	-0.05
0.51,0.533,0.511,0.557	0.358,0.345,0.587,0.468	0.088
0.4,0.75,0.5,0.667	0.818,0.375,0.5,0.4	0.056
0.531,0.448,0.424,0.453	0.378,0.5,0.549,0.39	0.01
0.613,0.432,0.387,0.474	0.241,0.346,0.4,0.444	0.119
0.345,0.242,0.242,0.47	0.188,0.222,0.218,0.39	0.07
0.314,0.308,0.34,0.328	0.295,0.299,0.28,0.307	0.027
0.6,0.4,0.4,0.545	0.385,0.615,0.611,0.258	0.019
0.833,1.0,0.833,1.0	1.0,1.0,0.846,1.0	-0.045
0.769,0.818,0.737,0.733	0.733,0.778,0.733,0.714	0.025
1.0,0.991,1.0,0.993	0.963,0.989,0.952,0.941	0.035
0.296,0.196,0.372,0.22	0.4,0.345,0.27,0.233	-0.041
0.387,0.213,0.386,0.2	0.435,0.345,0.324,0.25	-0.042
1.0,1.0,NA,1.0	0.5,0.333,1.0,NA	0.389
0.345,0.321,0.284,0.295	0.381,0.326,0.342,0.328	-0.033
1.0,0.0,0.5,0.0	0.0,NA,0.0,0.0	0.375
0.539,0.634,0.523,0.574	0.519,0.4,0.457,0.439	0.114
0.948,0.928,0.935,0.972	0.952,0.97,0.896,0.973	-0.002
0.338,0.351,0.264,0.246	0.14,0.186,0.215,0.193	0.116
0.889,0.8,0.826,0.895	0.75,0.917,0.737,0.917	0.022
0.94,0.881,0.93,0.963	0.949,0.98,0.911,0.979	-0.026
0.947,0.873,0.938,0.966	0.968,0.981,0.922,0.946	-0.023
0.0,1.0,1.0,1.0	1.0,0.333,0.667,0.667	0.083
0.696,0.7,0.714,0.679	0.617,0.675,0.655,0.666	0.044
0.306,0.389,0.394,0.365	0.242,0.332,0.319,0.307	0.064
0.42,0.44,0.356,0.356	0.414,0.395,0.412,0.353	-0.0
0.486,0.464,0.423,0.383	0.506,0.451,0.438,0.486	-0.031
0.19,0.214,0.176,0.18	0.164,0.179,0.21,0.125	0.021
0.238,0.228,0.221,0.199	0.212,0.219,0.224,0.2	0.008
0.106,0.135,0.152,0.141	0.117,0.097,0.132,0.1	0.022
0.208,0.324,0.467,0.14	0.24,0.176,0.15,0.4	0.043
0.669,0.586,0.565,0.681	0.741,0.569,0.715,0.85	-0.094
0.323,0.317,0.247,0.247	0.348,0.226,0.333,0.417	-0.048
0.291,0.304,0.258,0.317	0.37,0.431,0.306,0.291	-0.057
0.737,0.725,0.82,0.702	0.73,0.76,0.728,0.789	-0.006
0.737,0.725,0.82,0.702	0.73,0.76,0.73,0.788	-0.006
0.853,0.883,0.859,0.784	0.793,0.886,0.641,0.835	0.056
0.269,0.429,0.295,0.32	0.469,0.333,0.317,0.44	-0.061
0.302,0.417,0.35,0.308	0.538,0.56,0.52,0.379	-0.155
1.0,0.983,1.0,1.0	0.973,0.976,1.0,1.0	0.009
0.278,0.196,0.122,0.179	0.318,0.163,0.229,0.19	-0.031
0.35,0.111,0.458,0.457	0.536,0.357,0.333,0.667	-0.129
0.241,0.083,0.239,0.4	0.254,0.256,0.19,0.265	-0.001
0.371,0.421,0.271,0.442	0.228,0.383,0.32,0.153	0.105
0.615,0.557,0.557,0.651	0.683,0.603,0.545,0.584	-0.009
0.319,0.442,0.267,0.328	0.378,0.289,0.289,0.225	0.044
0.013,0.0,0.0,0.041	0.011,0.046,0.0,0.013	-0.004
0.414,0.469,0.593,0.355	0.308,0.55,0.455,0.56	-0.011
0.947,0.875,0.333,0.947	0.889,0.8,0.889,1.0	-0.119
0.0,0.024,0.0,0.0	0.0,0.009,0.009,0.009	-0.001
0.026,0.032,0.082,0.083	0.085,0.052,0.051,0.044	-0.002
0.878,0.844,0.868,0.855	0.833,0.867,0.856,0.806	0.021
0.903,0.864,0.888,0.898	0.855,0.909,0.895,0.846	0.012
0.38,0.367,0.388,0.395	0.39,0.333,0.423,0.39	-0.002
0.407,0.355,0.354,0.348	0.329,0.326,0.309,0.345	0.039
0.519,0.517,0.509,0.527	0.537,0.524,0.504,0.489	0.005
0.476,0.35,0.473,0.453	0.457,0.429,0.39,0.46	0.004
0.291,0.484,0.422,0.506	0.535,0.496,0.804,0.796	-0.232
0.377,0.394,0.375,0.375	0.393,0.385,0.398,0.386	-0.01
0.033,0.021,0.0,0.158	0.0,0.048,0.139,0.069	-0.011
0.0,0.045,0.0,0.0	0.019,0.0,0.0,0.0	0.006
0.607,0.632,0.634,0.474	0.619,0.603,0.571,0.589	-0.009
0.442,0.546,0.396,0.456	0.375,0.45,0.346,0.45	0.055
0.463,0.589,0.46,0.486	0.419,0.474,0.38,0.475	0.062
0.962,0.93,0.93,0.981	0.951,0.95,0.898,0.892	0.028
0.364,0.495,0.4,0.441	0.433,0.425,0.338,0.446	0.015
0.586,0.639,0.588,0.612	0.586,0.64,0.546,0.629	0.006
0.333,0.0,0.0,0.75	0.25,0.625,0.333,0.2	-0.081
0.075,0.019,0.036,0.0	0.079,0.074,0.03,0.024	-0.019
0.455,0.5,0.547,0.525	0.523,0.462,0.412,0.451	0.045
0.591,0.583,0.573,0.656	0.663,0.575,0.572,0.64	-0.012
0.266,0.192,0.331,0.286	0.254,0.241,0.202,0.25	0.032
0.07,0.107,0.047,0.025	0.043,0.153,0.082,0.11	-0.035
0.344,0.308,0.298,0.339	0.346,0.325,0.26,0.299	0.015
0.144,0.099,0.164,0.136	0.157,0.11,0.104,0.135	0.009
0.041,0.051,0.02,0.01	0.024,0.065,0.038,0.051	-0.014
0.69,0.676,0.71,0.694	0.815,0.75,0.756,0.75	-0.075
0.712,0.793,0.824,0.783	0.628,0.678,0.752,0.682	0.093
0.213,0.357,0.226,0.377	0.271,0.157,0.3,0.387	0.015
0.207,0.267,0.253,0.243	0.167,0.247,0.226,0.28	0.012
NA,1.0,0.25,0.0	0.0,0.0,0.2,0.0	0.367
NA,1.0,1.0,NA	0.0,0.4,0.333,0.0	0.817
0.0,1.0,0.167,0.0	0.0,0.667,0.167,0.0	0.083
0.0,NA,0.0,0.0	0.125,0.75,0.286,0.4	-0.39
0.0,0.111,0.0,0.0	1.0,0.4,0.182,0.222	-0.423
0.0,NA,0.0,0.0	0.0,0.5,0.0,0.0	-0.125
0.851,0.763,0.546,0.923	0.873,0.848,0.667,0.65	0.011
0.667,NA,0.0,0.333	NA,NA,0.0,NA	0.333
0.4,0.306,0.379,0.293	0.452,0.579,0.341,0.439	-0.108
0.353,0.208,0.393,0.286	0.487,0.468,0.359,0.367	-0.11
0.354,0.305,0.336,0.288	0.258,0.239,0.288,0.333	0.041
0.0,0.007,0.0,0.016	0.0,0.008,0.0,0.0	0.004
0.675,0.643,0.661,0.665	0.609,0.695,0.721,0.693	-0.018
0.978,0.984,1.0,0.984	0.986,0.992,1.0,0.982	-0.004
0.048,0.023,0.0,0.06	0.0,0.0,0.0,0.103	0.007
0.184,0.148,0.288,0.295	0.333,0.433,0.368,0.321	-0.135
0.062,0.042,0.026,0.031	0.0,0.056,0.077,0.231	-0.051
0.606,0.653,0.628,0.654	0.662,0.655,0.676,0.615	-0.017
0.253,0.395,0.281,0.408	0.122,0.096,0.175,0.19	0.189
0.371,0.32,0.143,0.385	0.667,0.32,0.233,0.423	-0.106
0.286,0.2,0.167,0.25	0.333,0.333,0.091,0.5	-0.089
0.524,0.594,0.495,0.647	0.579,0.515,0.504,0.586	0.019
0.041,0.026,0.037,0.0	0.059,0.04,0.0,0.027	-0.005
0.4,0.5,0.062,0.0	0.5,0.25,0.0,0.167	0.011
0.94,0.974,0.634,0.769	0.941,0.889,0.833,0.878	-0.056
0.219,0.169,0.163,0.143	0.283,0.167,0.29,0.2	-0.061
1.0,0.889,0.8,0.714	0.667,0.727,0.778,0.833	0.1
0.365,0.365,0.255,0.314	0.159,0.34,0.292,0.175	0.083
0.985,0.94,1.0,1.0	0.926,1.0,1.0,1.0	-0.0
0.341,0.464,0.394,0.398	0.418,0.431,0.53,0.459	-0.06
0.275,0.192,0.186,0.229	0.221,0.21,0.248,0.266	-0.016
0.224,0.045,0.103,0.111	0.09,0.092,0.122,0.117	0.015
0.633,0.714,0.636,0.767	0.5,0.594,0.757,0.636	0.066
0.5,NA,1.0,NA	1.0,1.0,0.4,1.0	-0.1
0.738,0.669,0.704,0.648	0.871,0.748,0.849,0.714	-0.106
1.0,0.977,1.0,0.976	0.967,1.0,1.0,1.0	-0.004
0.975,0.924,0.907,0.982	0.933,0.977,0.852,0.952	0.019
0.147,0.128,0.064,0.129	0.088,0.122,0.073,0.088	0.024
0.2,0.545,0.207,0.552	0.536,0.348,0.467,0.385	-0.058
0.0,0.0,0.0,0.0	0.071,0.0,0.0,0.0	-0.018
1.0,1.0,1.0,1.0	0.938,1.0,1.0,1.0	0.016
0.696,0.533,0.677,0.508	0.675,0.707,0.636,0.661	-0.066
0.57,0.575,0.571,0.556	0.558,0.565,0.556,0.568	0.006
0.066,0.104,0.0,0.067	0.078,0.0,0.076,0.027	0.014
0.532,0.282,0.302,0.448	0.544,0.388,0.212,0.338	0.02
0.547,0.5,0.536,0.447	0.495,0.487,0.484,0.464	0.025
0.837,0.825,0.808,0.825	0.85,0.846,0.837,0.85	-0.022
0.56,0.549,0.51,0.462	0.482,0.592,0.515,0.633	-0.035
1.0,1.0,1.0,0.963	1.0,1.0,1.0,1.0	-0.009
0.497,0.489,0.462,0.433	0.426,0.433,0.439,0.468	0.029
0.826,0.843,0.854,0.854	0.816,0.861,0.832,0.847	0.005
0.253,0.341,0.304,0.31	0.272,0.334,0.33,0.37	-0.024
0.441,0.435,0.516,0.576	0.444,0.508,0.522,0.601	-0.027
0.518,0.538,0.502,0.611	0.527,0.584,0.522,0.559	-0.006
0.466,0.419,0.346,0.437	0.357,0.406,0.343,0.448	0.028
0.688,0.636,0.467,0.842	0.421,0.625,0.417,0.4	0.193
0.63,0.833,0.851,0.75	0.714,0.593,0.286,0.562	0.227
0.647,0.83,0.814,0.735	0.633,0.762,1.0,0.889	-0.065
0.476,0.496,0.425,0.474	0.46,0.463,0.482,0.457	0.002
0.285,0.247,0.299,0.306	0.242,0.237,0.281,0.31	0.017
0.549,0.542,0.549,0.531	0.553,0.538,0.52,0.523	0.009
0.31,0.0,0.161,0.212	0.0,0.196,0.0,0.0	0.122
0.714,0.375,0.593,0.529	0.5,0.265,0.412,0.5	0.133
0.333,0.5,0.417,0.412	0.375,0.576,0.095,0.333	0.071
0.442,0.425,0.433,0.45	0.439,0.451,0.323,0.363	0.043
0.0,0.0,0.0,0.017	0.0,0.038,0.0,0.0	-0.005
0.308,0.339,0.308,0.357	0.324,0.316,0.365,0.382	-0.019
0.398,0.452,0.464,0.368	0.526,0.413,0.505,0.469	-0.058
1.0,1.0,0.994,0.989	0.994,0.986,1.0,0.983	0.005
0.438,0.469,0.466,0.452	0.441,0.461,0.426,0.455	0.01
0.8,0.722,0.738,0.627	0.649,0.743,0.719,0.836	-0.015
0.867,0.933,0.976,0.976	0.969,0.935,0.784,0.837	0.057
0.288,0.389,0.306,0.469	0.533,0.349,0.367,0.156	0.012
0.0,0.267,0.121,0.038	0.25,0.0,0.0,0.147	0.007
0.031,0.043,0.027,0.0	0.014,0.031,0.0,0.045	0.003
0.195,0.154,0.101,0.148	0.114,0.074,0.136,0.192	0.02
0.982,1.0,0.98,0.972	0.958,1.0,1.0,1.0	-0.006
0.381,0.486,0.385,0.409	0.228,0.384,0.301,0.427	0.08
0.353,0.27,0.23,0.242	0.188,0.294,0.231,0.188	0.048
0.747,0.0,1.0,0.734	NA,0.441,0.371,0.639	0.137
0.2,0.323,0.444,0.333	0.545,0.667,0.3,0.333	-0.136
0.108,0.135,0.119,0.057	0.239,0.114,0.13,0.231	-0.074
0.129,0.163,0.13,0.069	0.262,0.125,0.171,0.257	-0.081
0.684,0.758,0.778,0.333	0.909,0.731,0.737,0.893	-0.179
0.489,0.487,0.522,0.485	0.494,0.476,0.48,0.476	0.014
0.456,0.508,0.447,0.443	0.483,0.514,0.412,0.419	0.007
0.016,0.0,0.016,0.0	0.0,0.0,0.049,0.0	-0.004
0.0,0.0,0.0,0.0	0.0,0.0,0.286,0.0	-0.071
0.0,0.0,0.0,0.0	0.0,0.0,0.5,0.0	-0.125
0.222,0.366,0.176,0.364	0.083,0.231,0.375,0.3	0.035
0.294,0.071,0.462,0.438	0.286,0.467,0.6,0.25	-0.085
NA,0.667,NA,1.0	NA,1.0,1.0,NA	-0.166
0.589,0.638,0.576,0.623	0.616,0.661,0.606,0.644	-0.025
0.592,0.621,0.626,0.61	0.589,0.612,0.574,0.601	0.018
0.625,0.706,0.833,0.286	0.143,0.667,0.833,0.833	-0.007
0.772,0.388,1.0,0.664	0.871,0.856,0.922,0.922	-0.187
0.0,0.175,1.0,0.22	0.629,0.717,0.0,0.0	0.012
0.0,0.175,1.0,0.22	0.458,0.717,0.0,0.458	-0.059
0.0,0.25,0.2,0.125	0.2,0.3,0.0,0.0	0.019
0.0,0.25,0.2,0.125	0.111,0.3,0.0,0.067	0.024
0.506,0.557,0.56,0.5	0.509,0.549,0.578,0.5	-0.003
0.417,0.466,0.492,0.458	0.478,0.443,0.451,0.457	0.001
0.447,0.333,0.451,0.523	0.527,0.476,0.489,0.462	-0.05
0.48,0.5,0.419,0.53	0.542,0.551,0.504,0.495	-0.041
0.111,0.045,0.0,0.077	0.067,0.0,0.053,0.0	0.028
0.628,0.638,0.5,0.51	0.622,0.66,0.633,0.639	-0.07
0.0,0.0,NA,NA	0.0,NA,NA,1.0	-0.5
0.903,0.835,1.0,0.871	0.878,0.786,1.0,0.903	0.01
0.333,0.51,0.514,0.475	0.364,0.426,0.556,0.385	0.025
0.0,0.0,0.0,0.0	0.006,0.0,0.0,0.006	-0.003
0.402,0.449,0.432,0.487	0.446,0.398,0.388,0.477	0.015
0.607,0.706,0.51,0.596	0.581,0.729,0.629,0.604	-0.031
0.524,0.645,0.59,0.644	0.586,0.7,0.634,0.66	-0.044
0.495,0.554,0.514,0.523	0.495,0.59,0.495,0.5	0.001
0.75,0.0,0.5,0.333	0.333,0.4,1.0,0.667	-0.204
1.0,1.0,1.0,1.0	0.857,1.0,0.0,1.0	0.286
1.0,1.0,1.0,1.0	0.8,1.0,0.5,1.0	0.175
0.0,0.011,0.0,0.0	0.0,0.0,0.012,0.0	-0.0
0.529,0.471,0.515,0.441	0.483,0.312,0.409,0.417	0.084
0.0,0.0,0.0,0.094	0.0,0.1,0.04,0.032	-0.02
0.007,0.008,0.012,0.015	0.004,0.0,0.0,0.011	0.007
0.439,0.357,0.375,0.405	0.293,0.367,0.356,0.367	0.048
0.387,0.364,0.389,0.391	0.347,0.398,0.365,0.381	0.01
0.935,0.803,0.827,0.902	0.901,0.947,0.909,0.897	-0.047
0.453,0.531,0.57,0.463	0.391,0.484,0.435,0.467	0.06
0.776,0.594,0.709,0.823	0.758,0.754,0.742,0.786	-0.034
0.509,0.345,0.388,0.308	0.356,0.363,0.4,0.294	0.034
0.448,0.304,0.333,0.524	0.2,0.333,0.071,0.25	0.189
0.342,0.259,0.235,0.393	0.147,0.235,0.045,0.189	0.153
0.514,0.343,0.586,0.475	0.302,0.5,0.372,0.362	0.096
0.645,0.393,0.31,0.729	0.548,0.7,0.4,0.533	-0.026
0.556,0.342,0.405,0.432	0.382,0.674,0.477,0.615	-0.103
0.376,0.374,0.267,0.275	0.425,0.345,0.325,0.362	-0.041
0.951,0.889,0.914,0.818	0.939,0.925,0.825,0.933	-0.012
0.556,0.444,1.0,0.6	0.1,0.2,0.455,0.143	0.425
0.2,0.5,NA,0.5	0.0,0.2,0.143,0.25	0.252
0.548,0.491,0.344,0.415	0.488,0.465,0.581,0.451	-0.047
0.412,0.432,0.436,0.438	0.393,0.429,0.434,0.386	0.019
0.435,0.408,0.246,0.292	0.387,0.164,0.275,0.354	0.05
0.611,0.729,0.538,0.638	0.635,0.5,0.515,0.644	0.055
0.959,0.97,1.0,1.0	1.0,0.966,1.0,1.0	-0.009
0.962,1.0,0.939,1.0	0.966,0.93,1.0,1.0	0.001
0.653,0.638,0.764,0.732	0.7,0.748,0.701,0.765	-0.032
0.038,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.009
0.4,0.143,0.667,0.0	0.2,0.0,0.5,0.0	0.128
0.8,0.667,0.667,0.704	0.462,0.586,0.412,0.821	0.139
0.556,0.806,0.731,0.48	0.4,0.479,0.476,0.667	0.138
0.5,0.6,0.833,1.0	1.0,0.923,1.0,0.6	-0.148
0.412,0.364,0.636,0.333	0.385,0.382,0.306,0.357	0.079
0.4,0.4,0.333,0.0	NA,0.0,0.0,NA	0.283
0.231,0.214,0.267,0.333	0.333,0.286,0.143,0.0	0.071
0.053,0.078,0.147,0.164	0.182,0.24,0.155,0.113	-0.062
0.534,0.647,0.561,0.553	0.466,0.593,0.474,0.478	0.071
0.717,0.609,0.661,0.504	0.592,0.537,0.609,0.588	0.041
0.0,0.375,0.2,0.5	0.5,0.0,0.0,0.0	0.144
0.0,0.0,0.0,0.0	0.342,0.0,0.0,0.51	-0.213
NA,1.0,NA,1.0	0.0,1.0,1.0,0.667	0.333
0.536,0.522,0.568,0.524	0.618,0.4,0.409,0.387	0.084
0.104,0.133,0.034,0.085	0.052,0.104,0.107,0.148	-0.014
0.014,0.054,0.076,0.043	0.078,0.054,0.048,0.033	-0.006
0.326,0.329,0.349,0.296	0.3,0.344,0.306,0.299	0.013
0.649,0.769,0.667,0.66	0.704,0.67,0.827,0.704	-0.04
0.343,0.367,0.294,0.258	0.352,0.173,0.2,0.217	0.08
0.395,0.5,0.463,0.43	0.386,0.246,0.333,0.41	0.103
0.671,0.662,0.527,0.541	0.538,0.605,0.706,0.647	-0.024
0.532,0.466,0.393,0.323	0.465,0.521,0.368,0.538	-0.045
0.475,0.487,0.409,0.445	0.495,0.469,0.382,0.479	-0.002
0.259,0.327,0.287,0.306	0.26,0.234,0.235,0.236	0.054
0.975,1.0,0.951,1.0	1.0,0.982,0.967,1.0	-0.006
0.007,0.007,0.0,0.0	0.0,0.0,0.013,0.0	0.0
0.54,0.604,0.671,0.531	0.598,0.524,0.538,0.515	0.043
1.0,0.973,0.996,0.985	0.995,0.988,0.988,1.0	-0.004
0.649,0.67,0.703,0.625	0.682,0.672,0.633,0.662	-0.001
0.61,0.634,0.625,0.552	0.545,0.542,0.526,0.521	0.072
0.457,0.446,0.414,0.418	0.356,0.363,0.399,0.366	0.063
0.0,0.0,0.0,0.0	0.01,0.0,0.019,0.0	-0.007
0.458,0.46,0.413,0.424	0.358,0.366,0.392,0.358	0.07
0.742,0.716,0.678,0.704	0.64,0.67,0.672,0.676	0.045
0.495,0.496,0.455,0.473	0.461,0.46,0.506,0.506	-0.004
0.604,0.563,0.513,0.54	0.487,0.538,0.508,0.525	0.04
0.006,0.009,0.002,0.022	0.002,0.0,0.012,0.007	0.004
0.326,0.339,0.296,0.3	0.362,0.368,0.347,0.381	-0.049
0.009,0.005,0.0,0.0	0.0,0.005,0.013,0.012	-0.004
0.004,0.01,0.0,0.019	0.005,0.0,0.0,0.006	0.006
0.196,0.199,0.197,0.184	0.204,0.186,0.246,0.204	-0.016
0.125,0.25,1.0,0.375	0.125,0.333,0.0,0.667	0.156
1.0,0.966,1.0,1.0	1.0,1.0,1.0,0.958	0.002
0.5,0.25,0.429,0.25	0.667,0.75,0.5,0.5	-0.247
0.444,0.44,0.338,0.383	0.526,0.442,0.372,0.351	-0.021
0.538,0.508,0.525,0.544	0.54,0.583,0.543,0.405	0.011
0.9,0.7,0.562,0.333	0.667,0.333,0.688,0.636	0.043
0.361,0.314,0.308,0.279	0.29,0.264,0.353,0.314	0.01
0.357,0.31,0.306,0.279	0.286,0.261,0.353,0.311	0.01
0.427,0.395,0.479,0.4	0.394,0.485,0.357,0.382	0.021
0.521,0.49,0.503,0.542	0.518,0.389,0.44,0.584	0.031
0.461,0.403,0.484,0.393	0.467,0.448,0.38,0.392	0.014
0.134,0.156,0.211,0.168	0.206,0.13,0.088,0.147	0.025
0.631,0.655,0.727,0.635	0.644,0.701,0.747,0.584	-0.007
0.375,0.1,0.286,0.286	0.286,0.375,0.615,0.182	-0.103
0.111,0.111,0.143,0.0	0.0,0.167,0.0,0.062	0.034
0.5,0.588,0.591,0.571	0.467,0.733,0.5,0.263	0.072
0.579,0.583,0.521,0.587	0.531,0.48,0.573,0.602	0.021
0.0,0.0,0.333,0.286	0.333,0.714,0.0,0.2	-0.157
0.0,0.4,0.5,0.375	0.0,0.0,0.0,0.0	0.319
NA,1.0,0.667,0.6	0.0,0.0,NA,0.0	0.756
0.04,0.108,0.125,0.0	0.0,0.0,0.083,0.19	0.0
0.061,0.0,0.0,0.038	0.0,0.0,0.111,0.0	-0.003
0.143,0.0,0.625,0.222	0.5,0.0,0.0,0.0	0.122
0.2,0.143,0.0,0.0	0.0,0.0,0.25,0.0	0.023
0.5,0.25,0.333,0.5	0.2,0.0,0.4,0.083	0.225
0.8,0.667,1.0,1.0	1.0,NA,0.667,1.0	-0.022
0.803,0.673,0.768,0.737	0.703,0.779,0.766,0.8	-0.017
0.397,0.436,0.405,0.483	0.515,0.574,0.519,0.578	-0.116
