"","gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significance","minuslog10padj","regulation","inPublication"
"8403","Pkn1",2441.51109718958,0.0536509659123667,0.0474244838927532,1.13129256258633,0.257931973670291,0.468947808602321,"p adj. >= 0.05",0.328875489262092,"not significant",FALSE
"8404","Pkn2",859.513438611503,0.0684320763933882,0.0679415191881927,1.00722028607922,0.313828926592133,0.5287625316267,"p adj. >= 0.05",0.276739326752916,"not significant",FALSE
"8405","Pknox1",627.229398788243,-0.0711582622385203,0.0761653277335811,-0.934260566532649,0.350169500149895,0.564297614064185,"p adj. >= 0.05",0.248491785988951,"not significant",FALSE
"8406","Pknox2",499.915164201187,0.0585507662453106,0.071380764958534,0.820259719538219,0.412068063915433,0.62083288756659,"p adj. >= 0.05",0.207025285128765,"not significant",FALSE
"8407","Pkp4",1491.82536911464,0.0621032698769024,0.0488147804428076,1.27222266111929,0.203294018231037,0.403997835508549,"p adj. >= 0.05",0.393620961694374,"not significant",FALSE
"8408","Pla2g12a",136.977262563351,-0.0807056303378213,0.143402115283121,-0.562792467729525,0.573576209958883,0.750923536220361,"p adj. >= 0.05",0.124404283352981,"not significant",FALSE
"8409","Pla2g15",282.228616098196,-0.122250062585525,0.103136753203793,-1.18532006087069,0.235890924718663,0.444007978639218,"p adj. >= 0.05",0.35260922572355,"not significant",FALSE
"8410","Pla2g3",37.8388542494728,0.504779876904549,0.262454102024721,1.92330724881184,0.0544414747727995,0.164679167211602,"p adj. >= 0.05",0.78336133791162,"not significant",FALSE
"8411","Pla2g4b",279.170367386403,-0.57679658603191,0.147338327173181,-3.91477626425027,9.04880767824752e-05,0.00122516950003323,"p adj. < 0.05",2.91180382326943,"not significant",FALSE
"8412","Pla2g4e",164.411742685176,0.198746393246965,0.133800000720873,1.48539904466503,0.137438148594046,0.311529623120778,"p adj. >= 0.05",0.506500650301114,"not significant",FALSE
"8413","Pla2g6",390.749415825452,-0.209177344621622,0.121605540034819,-1.72013005790466,0.0854088030866798,0.225260374747531,"p adj. >= 0.05",0.647315197721402,"not significant",FALSE
"8414","Pla2g7",98.7004048371443,0.321740407775984,0.161827855379495,1.98816456549761,0.0467934925183814,0.148008996503519,"p adj. >= 0.05",0.829711885867963,"not significant",FALSE
"8415","Plaa",1385.66170386796,0.101158716594524,0.0582520361373719,1.73656962575467,0.0824631647709757,0.219646124685167,"p adj. >= 0.05",0.658276454782885,"not significant",FALSE
"8416","Plaat1",43.0881697348629,0.251705527238739,0.265488216675985,0.948085494679156,0.343085932039211,0.557651624123758,"p adj. >= 0.05",0.253637028607519,"not significant",FALSE
"8417","Plac9",32.6788763084564,-1.18787726392784,0.64468150410217,-1.84258002807474,0.0653903521311059,0.187604110829031,"p adj. >= 0.05",0.726757649481454,"not significant",FALSE
"8418","Plag1",148.323646244369,0.104159444055475,0.185336770251589,0.5620009667487,0.574115360438143,0.751082001828411,"p adj. >= 0.05",0.12431264489006,"not significant",FALSE
"8419","Plagl1",895.296429936174,-0.191649998234335,0.0792990950449602,-2.41679931058072,0.0156576473037871,0.0671519646344124,"p adj. >= 0.05",1.17294127685375,"not significant",FALSE
"8420","Plagl2",363.796976825925,-0.0941730043814029,0.0921954656801962,-1.0214494138797,0.3070415641807,0.521796383709564,"p adj. >= 0.05",0.282498935087127,"not significant",FALSE
"8421","Plat",281.619049099328,0.0700598152371704,0.107850133043153,0.649603419674395,0.515948423592228,0.705976037954323,"p adj. >= 0.05",0.151210039402615,"not significant",FALSE
"8422","Platr25",431.351079736965,0.209904920518908,0.0913445590378747,2.29794661805608,0.0215648275561365,0.0845772665151955,"p adj. >= 0.05",1.07274635509064,"not significant",FALSE
"8423","Plbd2",369.675128848387,-0.0682834615883735,0.0848408027570793,-0.804842238278749,0.420910724018215,0.628447346726403,"p adj. >= 0.05",0.201731102996457,"not significant",FALSE
"8424","Plcb1",1539.25205311923,0.199062867393345,0.0594910986715798,3.34609499300509,0.000819583126901827,0.00697492772209604,"p adj. < 0.05",2.15646028842103,"not significant",FALSE
"8425","Plcb3",255.982537937169,-0.272983315398492,0.0984053437175074,-2.77407003609627,0.00553597587786192,0.0311427363468582,"p adj. < 0.05",1.50664323094159,"not significant",FALSE
"8426","Plcb4",362.115523667835,0.239306237731093,0.0877293023144121,2.7277800166864,0.006376211437623,0.0345679874400187,"p adj. < 0.05",1.46132590449397,"not significant",FALSE
"8427","Plcd1",142.759928923515,-0.266543535777339,0.132470412020776,-2.01209863932132,0.0442095400927279,0.142226246930793,"p adj. >= 0.05",0.847020249982136,"not significant",FALSE
"8428","Plcd3",74.6540733024797,-0.0676001346927196,0.185590651652986,-0.364243209938813,0.71567640303861,0.845908854192133,"p adj. >= 0.05",0.0726764292232731,"not significant",FALSE
"8429","Plcd4",53.3713481187709,-0.190657592821529,0.236035076577905,-0.807751100326827,0.419233880244237,0.627184548982236,"p adj. >= 0.05",0.202604649262409,"not significant",FALSE
"8430","Plce1",325.048080833172,-0.0976106895631674,0.0987602448608235,-0.988360141276724,0.322976300938912,0.538798251053466,"p adj. >= 0.05",0.268573822672626,"not significant",FALSE
"8431","Plcg1",2234.51920342755,-0.101661242056928,0.0541965654787018,-1.87578753670062,0.0606844600605798,0.17804089371896,"p adj. >= 0.05",0.749480234338749,"not significant",FALSE
"8432","Plch1",187.791703727701,0.0146239031547115,0.125549930989598,0.116478782898918,0.907273100424542,0.953878068121973,"p adj. >= 0.05",0.0205071365392616,"not significant",FALSE
"8433","Plch2",787.48645946414,0.0964363594652109,0.0749085165582941,1.28738845589291,0.197958925987419,0.396821498928524,"p adj. >= 0.05",0.401404806746955,"not significant",FALSE
"8434","Plcl1",539.436766679792,0.1329865617537,0.0785801668175475,1.69236802541381,0.0905758249240643,0.234613825707751,"p adj. >= 0.05",0.629646398649893,"not significant",FALSE
"8435","Plcl2",1204.22504050006,0.00139471351243217,0.0598956693077474,0.0232857154540849,0.981422366041958,0.99149756809828,"p adj. >= 0.05",0.00370834667581691,"not significant",FALSE
"8436","Plcxd1",32.6068575889784,0.567307039314359,0.268310955897365,2.11436404979067,0.0344841857040953,0.118925304310406,"p adj. >= 0.05",0.924725728618078,"not significant",FALSE
"8437","Plcxd2",923.712631819967,0.292677952838814,0.0649349151174419,4.50725087280816,6.56729685240204e-06,0.000140222963911742,"p adj. < 0.05",3.85318085738595,"not significant",FALSE
"8438","Plcxd3",133.782453297662,1.02811246543719,0.166374226894479,6.1795176129609,6.42977609259059e-10,4.75875519798172e-08,"p adj. < 0.05",7.32250663579806,"gene upregulated",TRUE
"8439","Pld1",68.8172684255253,-0.0357492951479698,0.214985900197402,-0.166286696546818,0.867931334910652,0.931460028486497,"p adj. >= 0.05",0.0308357771394104,"not significant",FALSE
"8440","Pld2",191.871491170317,0.0766476534745287,0.118833231457344,0.645001844471777,0.518925990419971,0.708574937582162,"p adj. >= 0.05",0.149614212801968,"not significant",FALSE
"8441","Pld3",1009.77674356156,0.0260161329842743,0.0614179382854544,0.423591766681554,0.671863560855923,0.817505361662134,"p adj. >= 0.05",0.0875093903097034,"not significant",FALSE
"8442","Plec",721.925111661764,0.181116141896121,0.0812850584056195,2.22816032181876,0.0258698259368547,0.0972073835972973,"p adj. >= 0.05",1.01230074604311,"not significant",FALSE
"8443","Plek",85.8157015129671,0.292302469934909,0.206355889407342,1.41649686265029,0.156630082081654,0.33939874450573,"p adj. >= 0.05",0.469289768545279,"not significant",FALSE
"8444","Plekha1",2127.9941460617,0.0678800731040893,0.0791616777254107,0.857486539630273,0.39117605064844,0.603295866453119,"p adj. >= 0.05",0.219469650289018,"not significant",FALSE
"8445","Plekha3",291.243116016525,-0.214809050386581,0.0915680652930202,-2.34589482369411,0.0189814629060202,0.077036904597631,"p adj. >= 0.05",1.1133011758209,"not significant",FALSE
"8446","Plekha5",1094.54762860798,0.0570475436196402,0.0812256274800821,0.702334292629862,0.482470712022513,0.680498416594914,"p adj. >= 0.05",0.16717288098951,"not significant",FALSE
"8447","Plekha6",1334.83335893998,0.113759076573303,0.0875549121695538,1.29928834093287,0.193844994038556,0.390655339064393,"p adj. >= 0.05",0.408206235835758,"not significant",FALSE
"8448","Plekha7",284.203937146257,0.125409705849495,0.104930020044535,1.19517470592561,0.232018778856198,0.439187701000441,"p adj. >= 0.05",0.35734983035767,"not significant",FALSE
"8449","Plekha8",688.934788885643,-0.00382067156281987,0.070577432332577,-0.0541344653176952,0.956828033143173,0.978061181612985,"p adj. >= 0.05",0.00963397751726517,"not significant",FALSE
"8450","Plekhb1",56.5458237061044,0.163048907106987,0.208108167360996,0.783481538349013,0.433344390787572,0.638392356222765,"p adj. >= 0.05",0.194912321641895,"not significant",FALSE
"8451","Plekhb2",932.167335059459,0.0927372097921453,0.0725084053638497,1.27898564761957,0.200902110059022,0.400952037254592,"p adj. >= 0.05",0.396907575513185,"not significant",FALSE
"8452","Plekhf2",373.345305350513,-0.226609379197522,0.0902478776965307,-2.51096629617733,0.0120401191682166,0.0557470916809905,"p adj. >= 0.05",1.25377778477924,"not significant",FALSE
"8453","Plekhg1",175.352297691967,-0.271916713081443,0.136623546158427,-1.99026244543625,0.0465620326357873,0.147453898544198,"p adj. >= 0.05",0.831343740617438,"not significant",FALSE
"8454","Plekhg2",1160.39712905033,-0.324142901553293,0.066658010596126,-4.86277491113921,1.15751450402712e-06,3.25835386240454e-05,"p adj. < 0.05",4.48700175239572,"not significant",FALSE
"8455","Plekhg3",52.1766175729428,-0.0359221006303943,0.222914186086887,-0.161147665211369,0.871977099382102,0.933797650644841,"p adj. >= 0.05",0.0297472230516738,"not significant",FALSE
"8456","Plekhg4",155.297228530372,0.199328746653916,0.152615585183413,1.30608382108789,0.191524054252848,0.38793633006258,"p adj. >= 0.05",0.411239547012772,"not significant",FALSE
"8457","Plekhg5",344.294273344522,-0.346781537330783,0.114037724071395,-3.04093702460841,0.00235843153182673,0.0160319798763082,"p adj. < 0.05",1.79501284094844,"not significant",FALSE
"8458","Plekhh1",118.701638617473,-0.185925002436345,0.155094828310435,-1.19878273480661,0.230612437624889,0.437386733842541,"p adj. >= 0.05",0.359134393466542,"not significant",FALSE
"8459","Plekhh2",89.9828809625783,0.409428454874795,0.159849612740479,2.56133529419001,0.0104270669641275,0.049933180728977,"p adj. < 0.05",1.30161076863254,"not significant",FALSE
"8460","Plekhh3",85.1825925200331,-0.506988406907005,0.184959995325003,-2.74107060835586,0.00612393458816058,0.03353541548303,"p adj. < 0.05",1.47449630865032,"not significant",FALSE
"8461","Plekhj1",334.090969196314,-0.0860119275626789,0.107322722690857,-0.801432589540582,0.42288125472199,0.629780426148259,"p adj. >= 0.05",0.200810841552609,"not significant",FALSE
"8462","Plekhm1",497.053110685733,-0.158545234552178,0.0804122281006943,-1.97165578291953,0.0486489145378108,0.152052384370372,"p adj. >= 0.05",0.818006765189192,"not significant",FALSE
"8463","Plekhm2",690.357028533854,-0.135041972401179,0.0650741178317423,-2.07520250601549,0.0379677704806391,0.128056172122872,"p adj. >= 0.05",0.892599484323193,"not significant",FALSE
"8464","Plekhm3",360.312443910571,0.0376039898854003,0.0877981486978849,0.428300487460121,0.66843236408276,0.815354913273012,"p adj. >= 0.05",0.0886533074265546,"not significant",FALSE
"8465","Plekhn1",150.284190403264,-0.17393245051976,0.13966167447696,-1.24538425571042,0.212990537830041,0.416805903947261,"p adj. >= 0.05",0.380066137996543,"not significant",FALSE
"8466","Plekho1",853.531269466591,-0.11964553480493,0.0657012417349668,-1.82105439175061,0.0685985892097304,0.193889254290708,"p adj. >= 0.05",0.712446259676163,"not significant",FALSE
"8467","Plekho2",98.5293883464679,-0.434590187152424,0.162828292715437,-2.66900905183551,0.00760753999887571,0.0397232389794644,"p adj. < 0.05",1.40095534694509,"not significant",FALSE
"8468","Plgrkt",252.598195901174,-0.0197435666984429,0.0994328804748497,-0.198561749434955,0.84260557727998,0.917850659425042,"p adj. >= 0.05",0.0372279757309416,"not significant",FALSE
"8469","Plin2",270.209359061489,0.0207639696219338,0.10960727636098,0.189439700641314,0.849748211147363,0.921783561409003,"p adj. >= 0.05",0.0353710411160526,"not significant",FALSE
"8470","Plin3",78.6939936740015,-0.172019749322249,0.195393079167644,-0.880377903122449,0.378654622913537,0.591462651442131,"p adj. >= 0.05",0.228072674171642,"not significant",FALSE
"8471","Plk1",204.515107115757,-0.643379312164756,0.14024130351432,-4.58765924190844,4.48243495163567e-06,0.000101813100091118,"p adj. < 0.05",3.99219633858812,"gene downregulated",TRUE
"8472","Plk2",2581.57586862279,0.0740954095823285,0.0547238518949401,1.35398746646304,0.175740376407654,0.366852118332188,"p adj. >= 0.05",0.435508968814029,"not significant",FALSE
"8473","Plk3",119.897140147642,0.0571204846427247,0.139795940945886,0.408599021232211,0.682833949065826,0.824974830054556,"p adj. >= 0.05",0.0835593015533103,"not significant",FALSE
"8474","Plk4",197.159800774572,0.0671598191382874,0.122273269099168,0.549260027421191,0.58282701492212,0.756543806738005,"p adj. >= 0.05",0.121165919625243,"not significant",FALSE
"8475","Plk5",34.2131454987666,0.290062049252366,0.303174288788276,0.956750159822863,0.338693373906048,0.553111008781242,"p adj. >= 0.05",0.257187697514624,"not significant",FALSE
"8476","Plod1",139.261676456169,-0.123039535406428,0.142324951565165,-0.864497293365267,0.387314766552419,0.5999394161742,"p adj. >= 0.05",0.221892603865838,"not significant",FALSE
"8477","Plod2",216.95661163719,0.144310524072716,0.118088380873167,1.22205523528782,0.221686739820251,0.427223684960793,"p adj. >= 0.05",0.369344678351597,"not significant",FALSE
"8478","Plod3",764.69030837378,-0.128950881301448,0.0695748096356737,-1.85341335429727,0.0638231346904874,0.184225674060579,"p adj. >= 0.05",0.734649845768644,"not significant",FALSE
"8479","Plp1",246.253156279593,-0.0616555060661277,0.126012541379737,-0.489280712785004,0.624642973926777,0.784904647323169,"p adj. >= 0.05",0.105183099505267,"not significant",FALSE
"8480","Plp2",164.919353819671,-0.378501483900471,0.13549751850953,-2.79342004240357,0.00521539206776203,0.0297693133018618,"p adj. < 0.05",1.52623118324551,"not significant",FALSE
"8481","Plpbp",481.830039426145,-0.0981255485398122,0.0932110287671183,-1.05272465970709,0.292467203300488,0.506417071541116,"p adj. >= 0.05",0.295491662486876,"not significant",FALSE
"8482","Plpp1",185.415813765872,0.0114470994156821,0.115808806755518,0.0988448092712665,0.921261490021126,0.960561841672997,"p adj. >= 0.05",0.0174746697062301,"not significant",FALSE
"8483","Plpp2",74.9820181068165,0.171944943886142,0.18043312324585,0.952956645614661,0.340612037512316,0.555211950283005,"p adj. >= 0.05",0.255541194775622,"not significant",FALSE
"8484","Plpp3",740.174432353902,-0.261843808681139,0.0827161258040618,-3.16557147878753,0.00154778628187076,0.0115399477848211,"p adj. < 0.05",1.93779615624228,"not significant",FALSE
"8485","Plpp5",192.235285413698,-0.0561319332592608,0.124092933266257,-0.452337871156794,0.651025597355794,0.802496565849367,"p adj. >= 0.05",0.0955568174101444,"not significant",FALSE
"8486","Plpp6",209.811312720061,-0.0832936133738446,0.137318100389319,-0.606574174400126,0.544133543443013,0.727979618291688,"p adj. >= 0.05",0.137880779735539,"not significant",FALSE
"8487","Plpp7",151.488601501452,0.0951814605595925,0.136073162056461,0.699487386940405,0.484247492763446,0.681713664208766,"p adj. >= 0.05",0.166398000953879,"not significant",FALSE
"8488","Plppr1",1205.58188081204,-0.0230816234762029,0.0512070107403994,-0.450751237818161,0.652168849198991,0.803185231312285,"p adj. >= 0.05",0.0951842857799175,"not significant",FALSE
"8489","Plppr2",2424.49617205638,-0.0248178517167722,0.0482300400124851,-0.514572488647071,0.606851793888631,0.772655410523709,"p adj. >= 0.05",0.112014149903623,"not significant",FALSE
"8490","Plppr3",7052.3849756876,-0.10561161059988,0.0385298722996482,-2.7410319395438,0.00612465535540992,0.03353541548303,"p adj. < 0.05",1.47449630865032,"not significant",FALSE
"8491","Plppr4",1068.79759087094,0.212603249739844,0.071173852139539,2.98709769597727,0.00281639704528506,0.0183316278036489,"p adj. < 0.05",1.73679896903921,"not significant",FALSE
"8492","Plppr5",764.923827043597,0.0660851505675409,0.0772947048932353,0.854976426377747,0.392564198355628,0.604382602490035,"p adj. >= 0.05",0.2186880455761,"not significant",FALSE
"8493","Plrg1",768.84745676965,0.185741279110059,0.0653605106767737,2.84179663204595,0.0044860097615351,0.0263715718868645,"p adj. < 0.05",1.57886398315894,"not significant",FALSE
"8494","Pls1",44.7622863649979,0.113079537556583,0.25877095557967,0.436986976777494,0.662120792808122,0.811416248399556,"p adj. >= 0.05",0.0907562999104536,"not significant",FALSE
"8495","Pls3",679.298659782487,0.203191234711571,0.0764393255145426,2.65820287324375,0.00785585876823764,0.0407774166322942,"p adj. < 0.05",1.3895802915024,"not significant",FALSE
"8496","Plscr3",603.283712455694,-0.42611690837611,0.0683885168810119,-6.23082540476062,4.63983986435624e-10,3.53325146664908e-08,"p adj. < 0.05",7.45182545209483,"not significant",FALSE
"8497","Pltp",153.83312070218,-0.512181376241635,0.198011135016833,-2.58662916203219,0.00969198382409493,0.0474831516915681,"p adj. < 0.05",1.32346046248851,"not significant",FALSE
"8498","Plxdc2",318.824745303885,0.136530911928167,0.110100380883936,1.24005848873578,0.21495376143814,0.418905451654742,"p adj. >= 0.05",0.377883987673716,"not significant",FALSE
"8499","Plxna1",4662.0560088341,0.126876345810949,0.0411267964944482,3.08500434328934,0.00203549180695632,0.0143092684444197,"p adj. < 0.05",1.84438256880298,"not significant",FALSE
"8500","Plxna2",8392.88706112691,0.0221013036627239,0.0579405860070112,0.381447706794846,0.702871067082727,0.838210098874537,"p adj. >= 0.05",0.0766471110289414,"not significant",FALSE
"8501","Plxna3",4461.49288900956,-0.0988367980050358,0.0655788555452102,-1.50714429496101,0.131773675067261,0.3032820397163,"p adj. >= 0.05",0.518153307734369,"not significant",FALSE
"8502","Plxna4",6386.32060444815,0.0528214880347986,0.0570877685153109,0.925268046177561,0.35482649574498,0.568810447182327,"p adj. >= 0.05",0.245032435639806,"not significant",FALSE
"8503","Plxnb1",3234.47760390084,-0.248809616982407,0.0434276973465527,-5.72928412475817,1.00855346716299e-08,5.44536203951033e-07,"p adj. < 0.05",6.26397324051158,"not significant",FALSE
"8504","Plxnb2",3752.64211072594,-0.172980913542652,0.0531847577811155,-3.25245278458469,0.00114413602685225,0.00908002892635638,"p adj. < 0.05",2.0419127679396,"not significant",FALSE
"8505","Plxnc1",1427.84837719455,0.308863731727445,0.0637302794935932,4.84642047989912,1.25708940949946e-06,3.47188592887754e-05,"p adj. < 0.05",4.45943455229533,"not significant",FALSE
"8506","Plxnd1",2373.94261087897,0.0881766211150496,0.0676394241403064,1.30362761415801,0.192360580705239,0.389040796565487,"p adj. >= 0.05",0.410004854216042,"not significant",FALSE
"8507","Pm20d2",194.332844121098,-0.0615150069537091,0.114128999474397,-0.538995410780842,0.589890021157123,0.761435541713104,"p adj. >= 0.05",0.11836685537872,"not significant",FALSE
"8508","Pmepa1",609.828788503052,-0.321854424663636,0.0685404215456059,-4.69583374898676,2.65521439810492e-06,6.59996122276117e-05,"p adj. < 0.05",4.18045861609303,"not significant",FALSE
"8509","Pmf1",92.8201745887906,-0.631214986958133,0.169010507741782,-3.73476770996107,0.000187888530165483,0.00219826243019545,"p adj. < 0.05",2.65792046242096,"gene downregulated",FALSE
"8510","Pml",219.48380138882,-0.400027613425104,0.109451718134475,-3.65483173990581,0.000257350702887051,0.00279730871273433,"p adj. < 0.05",2.55325960197363,"not significant",FALSE
"8511","Pmm1",618.942899792099,0.11206312722383,0.0711415644906506,1.57521314053414,0.115207255060025,0.277075531508812,"p adj. >= 0.05",0.557401824993312,"not significant",FALSE
"8512","Pmm2",248.420448301747,-0.0368030906247261,0.111055486579459,-0.331393718205842,0.740347109233761,0.861189501825701,"p adj. >= 0.05",0.0649012730043301,"not significant",FALSE
"8513","Pmp22",127.711023242153,-0.1351850347239,0.135344520435255,-0.998821631560391,0.317881105181979,0.533203708498971,"p adj. >= 0.05",0.273106838674836,"not significant",FALSE
"8514","Pmpca",1551.54691624571,-0.129998058485833,0.0612403905248277,-2.12275031840514,0.0337747800186732,0.117091829464737,"p adj. >= 0.05",0.93147340844752,"not significant",FALSE
"8515","Pmpcb",621.033292875699,0.0976663181368961,0.0706251495375085,1.38288299248168,0.166700746007758,0.354555316097225,"p adj. >= 0.05",0.450315998558005,"not significant",FALSE
"8516","Pms1",91.7330738136513,0.0324192821831742,0.162995257999183,0.198897088057228,0.842343247402545,0.917759631221804,"p adj. >= 0.05",0.0372710491944077,"not significant",FALSE
"8517","Pms2",470.983805601187,-0.00235158594197104,0.0844507726417187,-0.0278456415306893,0.9777852633836,0.990073396346616,"p adj. >= 0.05",0.00433260899154877,"not significant",FALSE
"8518","Pmvk",500.68813757936,0.0148515056412677,0.0816502790522328,0.18189167034894,0.855667741555114,0.925071347456049,"p adj. >= 0.05",0.0338247703836521,"not significant",FALSE
"8519","Pnck",717.623473509941,-0.0222559703302094,0.0678027420538361,-0.328245874075977,0.74272576505167,0.86249413885451,"p adj. >= 0.05",0.0642438475263323,"not significant",FALSE
"8520","Pnisr",3608.60506567028,-0.067227258572337,0.0694008418719395,-0.968680735838719,0.332704507092639,0.547197150616532,"p adj. >= 0.05",0.261856172754934,"not significant",FALSE
"8521","Pnkd",768.267288165078,-0.151007482927049,0.0880872743123068,-1.71429396704527,0.0864747505754498,0.227073254558344,"p adj. >= 0.05",0.643834015413688,"not significant",FALSE
"8522","Pnkp",218.483649748938,-0.290002592925419,0.110221244890623,-2.63109524133212,0.0085110180800274,0.0431003987155059,"p adj. < 0.05",1.36551871222574,"not significant",FALSE
"8523","Pnma1",76.8245552288707,-0.2681339973977,0.185339225833726,-1.44672017589117,0.14797531133103,0.327030154583961,"p adj. >= 0.05",0.485412200350027,"not significant",FALSE
"8524","Pnma2",739.615219203595,0.216941522568553,0.0745947624045308,2.90826749191946,0.00363437320699691,0.022342152416695,"p adj. < 0.05",1.65087498978514,"not significant",FALSE
"8525","Pnma3",270.187662662259,0.0611105135021603,0.10634821134166,0.574626622593901,0.565543842939449,0.744698776678141,"p adj. >= 0.05",0.12801935957461,"not significant",FALSE
"8526","Pnma8a",1209.77996823762,0.246993055458855,0.0569191881864017,4.33936363691608,1.4289590269507e-05,0.000265730636055459,"p adj. < 0.05",3.57555837294074,"not significant",FALSE
"8527","Pnma8b",3495.15825432561,0.16224235731199,0.0626628729995756,2.58913052571159,0.00962186155474459,0.0472626413580183,"p adj. < 0.05",1.32548201069441,"not significant",FALSE
"8528","Pnma8c",891.882089582155,0.201829594644976,0.0860178615637393,2.34636842832253,0.0189573580155847,0.0769627841286019,"p adj. >= 0.05",1.11371923008383,"not significant",FALSE
"8529","Pnn",2563.3006752342,-0.0567128869348049,0.056126209127498,-1.01045283151004,0.312278387084423,0.527266547782249,"p adj. >= 0.05",0.277969781436282,"not significant",FALSE
"8530","Pno1",269.239630675705,0.102266873445777,0.100029092968862,1.02237129629488,0.306605200535178,0.521360100361573,"p adj. >= 0.05",0.282862208410966,"not significant",FALSE
"8531","Pnoc",65.1068750738393,0.122108687674183,0.219015329298034,0.557534890665202,0.577162027416547,0.752974108653752,"p adj. >= 0.05",0.123219956949533,"not significant",FALSE
"8532","Pnp",101.965246694696,0.32063973360748,0.1588816780471,2.01810389686612,0.0435804419288073,0.140717828914242,"p adj. >= 0.05",0.851650874075312,"not significant",FALSE
"8533","Pnpla2",135.214552418295,-0.577619050499468,0.153485547102198,-3.76334489732028,0.000167655725511968,0.00201339701722394,"p adj. < 0.05",2.69607057911598,"not significant",FALSE
"8534","Pnpla3",139.065945423868,-0.140505243685895,0.144579543288337,-0.971819667500842,0.33114026971998,0.545638736705074,"p adj. >= 0.05",0.263094805250255,"not significant",FALSE
"8535","Pnpla6",766.075469483893,-0.00477762881935574,0.0648498089131728,-0.0736722112127192,0.941271210922878,0.969986462194774,"p adj. >= 0.05",0.0132343270070901,"not significant",FALSE
"8536","Pnpla7",79.2439276785025,-0.0125661002512941,0.184481347414088,-0.0681158308275371,0.945693428447699,0.972717459897719,"p adj. >= 0.05",0.0120132886385717,"not significant",FALSE
"8537","Pnpla8",1947.47838980818,0.209399406984433,0.045311930913694,4.62128633148029,3.81367985274621e-06,8.91889196515711e-05,"p adj. < 0.05",4.04968909666743,"not significant",FALSE
"8538","Pnpo",147.014344566626,0.0171687726843562,0.136328609771243,0.125936681325843,0.899782046319762,0.949361579226057,"p adj. >= 0.05",0.0225683482104016,"not significant",FALSE
"8539","Pnpt1",315.9312373136,0.0781570424378476,0.0907454848238956,0.861277479419746,0.389085236101224,0.601350203106831,"p adj. >= 0.05",0.220872538010233,"not significant",FALSE
"8540","Pnrc1",543.119477648874,-0.245804221989287,0.0795132757216463,-3.09136077917074,0.00199241389609514,0.0140625356403787,"p adj. < 0.05",1.85193636385833,"not significant",FALSE
"8541","Pnrc2",691.79008498285,-0.0324837625195664,0.0672640736258303,-0.482928861850737,0.629146247925572,0.788042626302015,"p adj. >= 0.05",0.103450290293363,"not significant",FALSE
"8542","Poc1a",75.9758001321266,-0.200505413721722,0.17643205042438,-1.13644552245149,0.255770153061127,0.466562724512224,"p adj. >= 0.05",0.33108996161024,"not significant",FALSE
"8543","Poc1b",356.333478175557,-0.384295660197518,0.0885906339060443,-4.33788136796816,1.43862766175857e-05,0.000266560911617544,"p adj. < 0.05",3.57420353501748,"not significant",FALSE
"8544","Poc5",698.888238080696,0.0603549511822257,0.075140726273577,0.803225549916588,0.42184438040144,0.628739109100856,"p adj. >= 0.05",0.201529524637194,"not significant",FALSE
"8545","Podn",65.3687453775195,-0.326469569135135,0.21119445437443,-1.54582453456061,0.122146950017565,0.287680915530007,"p adj. >= 0.05",0.541088947824377,"not significant",FALSE
"8546","Podxl",805.154380156243,-0.126757571357867,0.0757461940630533,-1.67345135852436,0.0942384745547124,0.241321592421552,"p adj. >= 0.05",0.617403817544216,"not significant",FALSE
"8547","Podxl2",6091.29518370643,-0.130651746056355,0.0437039332879012,-2.98947340038439,0.00279458778816024,0.0182256928322886,"p adj. < 0.05",1.73931595340666,"not significant",FALSE
"8548","Pofut1",666.808344199215,-0.167323840518208,0.0722386941391287,-2.31626336151577,0.0205438935077204,0.081750564034432,"p adj. >= 0.05",1.0875092422616,"not significant",FALSE
"8549","Pofut2",328.834997086276,-0.229011539516015,0.0946621879712315,-2.41925043593555,0.0155525285979447,0.0668479646816715,"p adj. >= 0.05",1.17491181115406,"not significant",FALSE
"8550","Pogk",3482.44692003654,-0.0479158876170833,0.0449160535606254,-1.06678756966947,0.286067772924537,0.499016660100293,"p adj. >= 0.05",0.301884954839849,"not significant",FALSE
"8551","Poglut1",644.114557814551,0.0229816634545932,0.0723650668682383,0.317579523507358,0.750803908502404,0.867168910231214,"p adj. >= 0.05",0.0618963008668779,"not significant",FALSE
"8552","Poglut2",253.153268793132,-0.0971801529152201,0.0995176915861511,-0.976511325436971,0.328811138297984,0.543576099377293,"p adj. >= 0.05",0.264739647113846,"not significant",FALSE
"8553","Poglut3",62.6690193748119,-0.124078796772588,0.232742231171498,-0.533116814030881,0.59395272055437,0.764633533414472,"p adj. >= 0.05",0.116546659681472,"not significant",FALSE
"8554","Pogz",2530.54645618212,-0.107624795979844,0.0491851960013195,-2.18815425635301,0.0286583678817915,0.104285522365274,"p adj. >= 0.05",0.981775979141,"not significant",FALSE
"8555","Pola1",311.066807850848,0.204073326295699,0.0918110386674838,2.2227537043209,0.0262324123938605,0.0980663453112141,"p adj. >= 0.05",1.00848000947358,"not significant",FALSE
"8556","Pola2",213.693807273178,-0.350778443141006,0.12693517746561,-2.76344548567746,0.00571946454569628,0.0318597149788595,"p adj. < 0.05",1.49675811377225,"not significant",FALSE
